Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.279559,1.386890,0.003858,-0.000851
1.280027,1.387494,0.003825,-0.000854
1.282185,1.387892,0.003857,-0.000804
1.280431,1.388313,0.003830,-0.000715
1.281512,1.391278,0.003857,-0.000728
1.281278,1.391630,0.003800,-0.000700
1.281831,1.392119,0.003783,-0.000675
1.281707,1.392441,0.003808,-0.000653
1.281938,1.393059,0.003850,-0.000654
1.282646,1.393746,0.003931,-0.000608
1.282922,1.394365,0.003894,-0.000574
1.283422,1.394912,0.003976,-0.000539
1.283645,1.395408,0.003978,-0.000504
1.283888,1.395714,0.004090,-0.000470
1.285666,1.398359,0.004132,-0.000471
1.287501,1.399783,0.004203,-0.000507
1.287853,1.402036,0.004245,-0.000437
1.288447,1.402368,0.004247,-0.000402
1.288729,1.402845,0.004329,-0.000437
1.288663,1.403107,0.004292,-0.000331
1.289150,1.403333,0.004403,-0.000260
1.289723,1.403911,0.004485,-0.000224
1.289871,1.404222,0.004527,-0.000189
1.290052,1.404724,0.004490,-0.000225
1.290243,1.405115,0.004413,-0.000190
1.290537,1.406523,0.004455,-0.000154
1.290813,1.408490,0.004458,-0.000154
1.290897,1.409400,0.004490,-0.000082
1.290991,1.409912,0.004383,-0.000083
1.291516,1.410327,0.004306,0.000036
1.292129,1.410631,0.004348,0.000072
1.293622,1.411337,0.004391,0.000108
1.294712,1.412677,0.004393,0.000108
1.294569,1.414321,0.004356,0.000180
1.295150,1.415596,0.004438,0.000108
1.295824,1.416451,0.004471,0.000109
1.296522,1.416875,0.004474,0.000146
1.296583,1.415678,0.004507,0.000256
1.296797,1.415822,0.004549,0.000364
1.296412,1.416208,0.004632,0.000474
1.296741,1.417725,0.004665,0.000511
1.296890,1.418560,0.004698,0.000584
1.297496,1.419313,0.004701,0.000622
1.298064,1.421010,0.004703,0.000695
1.298656,1.422019,0.004705,0.000769
1.298821,1.422815,0.004707,0.000879
1.299356,1.423997,0.004710,0.000917
1.298970,1.424986,0.004713,0.000991
1.299375,1.425413,0.004715,0.001066
1.299457,1.426846,0.004677,0.001102
1.299268,1.428767,0.004680,0.001140
1.299768,1.429761,0.004713,0.001178
1.299858,1.431328,0.004604,0.001180
1.300046,1.431804,0.004607,0.001255
1.300407,1.433320,0.004569,0.001294
1.300485,1.435018,0.004572,0.001332
1.300586,1.435213,0.004575,0.001333
1.300597,1.435807,0.004507,0.001335
1.300686,1.436887,0.004549,0.001410
1.301002,1.438029,0.004664,0.001449
1.300899,1.438685,0.004738,0.001488
1.301412,1.440138,0.004771,0.001527
1.301482,1.442206,0.004774,0.001604
1.300387,1.443533,0.004817,0.001643
1.300769,1.445129,0.004860,0.001681
1.300623,1.446271,0.004935,0.001683
1.300485,1.447005,0.004979,0.001722
1.300495,1.448270,0.005165,0.001762
1.300998,1.449484,0.005281,0.001764
1.301045,1.451513,0.005427,0.001766
1.300587,1.453142,0.005501,0.001843
1.300528,1.454933,0.005576,0.001920
1.300560,1.456270,0.005692,0.001998
1.300154,1.458090,0.005838,0.002038
1.300694,1.458841,0.005954,0.002078
1.300498,1.459811,0.006030,0.002118
1.300568,1.460571,0.006146,0.002158
1.300276,1.462875,0.006365,0.002085
1.299558,1.463988,0.006543,0.002087
1.299792,1.466572,0.006721,0.002280
1.299252,1.467462,0.006797,0.002358
1.299215,1.468631,0.006872,0.002360
1.299280,1.470003,0.006948,0.002401
1.299704,1.472456,0.007138,0.002442
1.299333,1.475473,0.007214,0.002521
1.298733,1.476408,0.007290,0.002524
1.299702,1.478693,0.007366,0.002449
1.299544,1.479694,0.007473,0.002491
1.299785,1.480816,0.007519,0.002532
1.299784,1.483473,0.007554,0.002612
1.299686,1.485604,0.007589,0.002692
1.299844,1.488824,0.007624,0.002734
1.299631,1.489953,0.007628,0.002891
1.299510,1.491704,0.007674,0.003101
1.299763,1.493536,0.007762,0.003195
1.300693,1.495109,0.007807,0.003406
1.300448,1.497548,0.007843,0.003655
1.300379,1.499927,0.007889,0.003867
1.300321,1.501735,0.007894,0.004078
1.300471,1.503217,0.007981,0.004251
1.299085,1.505714,0.007986,0.004424
1.299697,1.508164,0.007990,0.004674
1.299282,1.509760,0.008037,0.004887
1.299309,1.513389,0.008187,0.005100
1.299421,1.515687,0.008275,0.005274
1.300027,1.517020,0.008394,0.005449
1.299959,1.518998,0.008482,0.005663
1.300080,1.520430,0.008644,0.005838
1.300199,1.522980,0.008764,0.005923
1.300017,1.526250,0.008874,0.006008
1.300387,1.527554,0.009025,0.006054
1.300197,1.528984,0.009292,0.006139
1.300739,1.531178,0.009486,0.006225
1.301775,1.533957,0.009638,0.006391
1.302252,1.535443,0.009791,0.006516
1.301823,1.537516,0.010100,0.006721
1.301863,1.539758,0.010368,0.006966
1.302348,1.541608,0.010594,0.007173
1.303077,1.543776,0.010789,0.007473
1.303216,1.546553,0.011164,0.007774
1.304673,1.549044,0.011391,0.008075
1.304934,1.551893,0.011649,0.008416
1.304974,1.553527,0.011877,0.008718
1.305271,1.555778,0.012104,0.008980
1.305737,1.557927,0.012375,0.009322
1.306405,1.560199,0.012614,0.009664
1.306973,1.562737,0.012811,0.009968
1.307576,1.564478,0.013082,0.010312
1.307163,1.565547,0.013353,0.010658
1.307387,1.567111,0.013699,0.011044
1.308375,1.569344,0.013971,0.011552
1.309069,1.573244,0.014318,0.012022
1.309580,1.575433,0.014664,0.012492
1.310078,1.579148,0.014969,0.012870
1.311053,1.581289,0.015286,0.013424
1.311179,1.584295,0.015793,0.014061
1.311787,1.587179,0.016302,0.014618
1.311982,1.590764,0.016768,0.015256
1.312832,1.593628,0.017266,0.015977
1.313224,1.595598,0.017776,0.016658
1.313548,1.599507,0.018392,0.017339
1.313797,1.601141,0.019009,0.018116
1.314215,1.603502,0.019627,0.018855
1.314724,1.605954,0.020245,0.019595
1.315540,1.608500,0.020906,0.020460
1.316244,1.612322,0.021569,0.021287
1.317004,1.616147,0.022306,0.022115
1.317004,1.617778,0.023163,0.023041
1.318149,1.619636,0.024094,0.024092
1.319123,1.621972,0.024910,0.025092
1.319606,1.625341,0.025802,0.026149
1.319863,1.628877,0.026769,0.027332
1.320298,1.630294,0.027888,0.028600
1.320664,1.632066,0.029137,0.029967
1.321863,1.635227,0.030333,0.031629
1.322167,1.639275,0.031650,0.033334
1.322409,1.642095,0.032967,0.035042
1.323586,1.646287,0.034361,0.036667
1.323935,1.648601,0.035798,0.038420
1.325089,1.650425,0.037269,0.040274
1.325299,1.652513,0.038893,0.042300
1.326260,1.655313,0.040572,0.044412
1.327856,1.660158,0.042285,0.046571
1.328454,1.663915,0.044119,0.048958
1.328736,1.665583,0.046063,0.051350
1.328889,1.666790,0.048009,0.053733
