Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.325769,1.395082,0.003764,-0.000797
1.326409,1.395507,0.003737,-0.000725
1.328529,1.395787,0.003742,-0.000761
1.329049,1.395979,0.003715,-0.000679
1.330056,1.396111,0.003750,-0.000727
1.330582,1.396436,0.003827,-0.000655
1.331528,1.396934,0.003873,-0.000572
1.332681,1.397086,0.003919,-0.000572
1.334364,1.398386,0.003892,-0.000657
1.334983,1.398979,0.003927,-0.000467
1.335967,1.400434,0.003973,-0.000539
1.336273,1.400502,0.004020,-0.000539
1.336819,1.401379,0.003983,-0.000503
1.337687,1.401954,0.003955,-0.000731
1.339437,1.403211,0.003991,-0.000539
1.340244,1.403962,0.004038,-0.000504
1.341474,1.404813,0.004158,-0.000504
1.342249,1.405116,0.004163,-0.000468
1.342941,1.405474,0.004167,-0.000360
1.344216,1.405897,0.004214,-0.000276
1.344952,1.407050,0.004262,-0.000239
1.346051,1.407370,0.004309,-0.000167
1.347881,1.408214,0.004272,-0.000167
1.348638,1.408629,0.004275,-0.000084
1.349142,1.409588,0.004322,-0.000011
1.350920,1.411308,0.004402,0.000097
1.351979,1.412247,0.004440,0.000170
1.352403,1.412701,0.004444,0.000279
1.353032,1.413082,0.004480,0.000508
1.353338,1.413251,0.004571,0.000509
1.355045,1.414281,0.004609,0.000618
1.356743,1.414885,0.004614,0.000691
1.358289,1.415651,0.004576,0.000764
1.358579,1.416920,0.004655,0.000764
1.359247,1.418594,0.004736,0.000874
1.360750,1.420285,0.004774,0.000874
1.361729,1.421690,0.004780,0.000875
1.362252,1.422701,0.004980,0.000948
1.362855,1.423238,0.005104,0.001130
1.363425,1.424302,0.005229,0.001204
1.365545,1.425899,0.005279,0.001241
1.366514,1.426522,0.005252,0.001315
1.368023,1.428036,0.005453,0.001389
1.369049,1.429787,0.005621,0.001463
1.370619,1.431205,0.005704,0.001500
1.371256,1.432377,0.005830,0.001575
1.372687,1.433369,0.006023,0.001612
1.372911,1.434355,0.006301,0.001686
1.374284,1.435277,0.006537,0.001724
1.375876,1.437022,0.006698,0.001761
1.376294,1.438466,0.006781,0.001836
1.376833,1.439930,0.006942,0.001947
1.378014,1.440611,0.007027,0.001947
1.380003,1.441668,0.007220,0.001948
1.381989,1.442841,0.007339,0.001912
1.382564,1.443706,0.007457,0.001950
1.383731,1.445569,0.007652,0.001951
1.384734,1.446715,0.007737,0.001879
1.386398,1.447792,0.007900,0.001917
1.387146,1.449091,0.008062,0.001918
1.389079,1.451794,0.008104,0.001882
1.389352,1.452410,0.008113,0.001920
1.391410,1.453715,0.008167,0.001922
1.393013,1.455242,0.008221,0.001960
1.394501,1.456691,0.008353,0.002035
1.394921,1.457464,0.008484,0.002036
1.397184,1.458176,0.008526,0.002000
1.398287,1.459341,0.008625,0.002038
1.399989,1.461474,0.008757,0.002114
1.400741,1.462603,0.008935,0.002263
1.401299,1.464426,0.009034,0.002265
1.402893,1.465440,0.009134,0.002228
1.404635,1.466709,0.009234,0.002266
1.405744,1.467473,0.009402,0.002305
1.407485,1.469226,0.009537,0.002419
1.409151,1.469859,0.009750,0.002457
1.409868,1.470458,0.009963,0.002421
1.410860,1.472726,0.010177,0.002497
1.411711,1.474539,0.010392,0.002648
1.412513,1.476121,0.010528,0.002687
1.415555,1.476806,0.010823,0.002763
1.416616,1.477733,0.011117,0.002877
1.417882,1.478933,0.011322,0.003115
1.418232,1.480055,0.011459,0.003317
1.418846,1.481361,0.011631,0.003407
1.419187,1.481968,0.011882,0.003683
1.420442,1.483707,0.012134,0.003960
1.423058,1.484805,0.012386,0.004237
1.424757,1.486643,0.012525,0.004402
1.426380,1.486970,0.012779,0.004605
1.427058,1.489775,0.013161,0.004807
1.428362,1.491433,0.013543,0.005122
1.428994,1.492154,0.013846,0.005401
1.430682,1.492990,0.014102,0.005642
1.432959,1.494134,0.014440,0.005884
1.434207,1.495266,0.014779,0.006163
1.436529,1.496730,0.015210,0.006480
1.437237,1.497721,0.015770,0.006672
1.438099,1.499500,0.016318,0.006864
1.439562,1.500085,0.016949,0.007221
1.440211,1.501307,0.017582,0.007502
1.442136,1.503604,0.018180,0.007859
1.444031,1.503604,0.018813,0.008254
1.445307,1.505686,0.019494,0.008688
1.447807,1.507274,0.020096,0.009198
1.448665,1.508117,0.020619,0.009784
1.450885,1.508793,0.021400,0.010332
1.451833,1.509205,0.022217,0.010844
1.452608,1.511007,0.023200,0.011356
1.453935,1.511971,0.024232,0.012071
1.456300,1.513188,0.025267,0.012787
1.458079,1.515471,0.026338,0.013466
1.460858,1.516098,0.027411,0.014221
1.462093,1.517869,0.028615,0.015065
1.463308,1.518323,0.029906,0.015860
1.465096,1.519367,0.031294,0.016694
1.465870,1.520784,0.032883,0.017605
1.466958,1.521464,0.034559,0.018555
1.469687,1.522782,0.036320,0.019634
1.470844,1.524426,0.038345,0.020676
1.472803,1.525320,0.040540,0.021872
1.475101,1.526108,0.042611,0.023197
1.477094,1.527673,0.044899,0.024600
1.478967,1.528771,0.047360,0.026170
1.480327,1.529597,0.049873,0.027767
1.481935,1.530856,0.052558,0.029405
1.483054,1.532065,0.055632,0.031248
1.484721,1.532712,0.058882,0.033260
1.486492,1.533710,0.062437,0.035339
1.488603,1.534616,0.065926,0.037457
1.492077,1.535465,0.067514,0.038509
1.494161,1.537190,0.069151,0.039588
1.495704,1.537512,0.070908,0.040704
1.497856,1.537713,0.072801,0.041794
1.498786,1.540296,0.074674,0.042986
1.499911,1.541433,0.076540,0.044185
1.502236,1.542867,0.078617,0.045371
