Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.219953,1.143011,0.004077,0.004949
1.220749,1.144070,0.004074,0.004955
1.220909,1.144784,0.004129,0.004961
1.222961,1.146578,0.004225,0.005033
1.226121,1.151050,0.004213,0.005034
1.227232,1.153767,0.004390,0.005091
1.229101,1.157069,0.004410,0.005089
1.228829,1.157723,0.004465,0.005088
1.232083,1.162473,0.004638,0.005186
1.235686,1.164864,0.004685,0.005198
1.238639,1.166635,0.004809,0.005260
1.240462,1.171471,0.004932,0.005321
1.241991,1.174105,0.004942,0.005334
1.247042,1.177481,0.005117,0.005432
1.250774,1.181858,0.005167,0.005531
1.253331,1.183820,0.005215,0.005544
1.257230,1.186820,0.005430,0.005693
1.259228,1.190636,0.005608,0.005755
1.259198,1.190641,0.005749,0.005769
1.265581,1.194972,0.006003,0.005869
1.270110,1.198894,0.006174,0.005834
1.274182,1.203391,0.006470,0.006022
1.279566,1.206712,0.006691,0.006174
1.282074,1.211809,0.006824,0.006278
1.285030,1.214735,0.007122,0.006518
1.289153,1.216518,0.007346,0.006709
1.295595,1.221501,0.007570,0.006902
1.298903,1.225787,0.007869,0.007182
1.302858,1.228686,0.008044,0.007428
1.308501,1.233986,0.008347,0.007674
1.313833,1.237695,0.008649,0.008008
1.317080,1.241206,0.008787,0.008206
1.317772,1.242112,0.009004,0.008440
1.317870,1.242021,0.009183,0.008765
1.330470,1.254497,0.009363,0.009015
1.333473,1.258523,0.009467,0.009482
1.336901,1.262084,0.009489,0.009684
1.337227,1.264242,0.009672,0.009924
1.344208,1.270128,0.009775,0.010127
1.347081,1.275039,0.009839,0.010281
1.352881,1.280508,0.010025,0.010526
1.356149,1.284026,0.010265,0.010680
1.359926,1.286658,0.010546,0.010796
1.365285,1.291664,0.010828,0.010861
1.370512,1.298370,0.011113,0.010980
1.373906,1.301673,0.011438,0.011232
1.377515,1.305128,0.011723,0.011578
1.377442,1.305690,0.011971,0.012030
1.389078,1.315494,0.012300,0.012244
1.393062,1.319659,0.012589,0.012646
1.397540,1.322837,0.012963,0.012960
1.401665,1.326174,0.013544,0.013515
1.405529,1.328028,0.014145,0.014260
1.406136,1.328228,0.014913,0.015006
1.419081,1.339602,0.015254,0.015292
1.421347,1.343435,0.015506,0.015514
1.428287,1.345780,0.015729,0.015885
1.433755,1.349611,0.015990,0.016321
1.433978,1.349703,0.016239,0.016842
1.443525,1.359778,0.016471,0.017387
1.449644,1.363738,0.016756,0.017815
