Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.002487,0.000000
1.000915,1.000349,0.002584,0.000000
1.001880,1.001926,0.002629,0.000000
1.004527,1.004133,0.002635,0.000000
1.005409,1.006203,0.002740,0.000000
1.006993,1.007789,0.002765,0.000000
1.010405,1.009368,0.002762,0.000000
1.010926,1.010815,0.002906,0.000000
1.011693,1.012915,0.002887,0.000000
1.014346,1.014628,0.003021,0.000000
1.013989,1.014631,0.003105,0.000000
1.016473,1.018221,0.003087,0.000000
1.018228,1.020493,0.003171,0.000000
1.018467,1.022154,0.003179,0.000000
1.019566,1.024017,0.003188,0.000000
1.019528,1.024048,0.003309,0.000000
1.022140,1.028251,0.003291,0.000000
1.022429,1.030193,0.003325,0.000000
1.023389,1.032769,0.003421,0.000000
1.024145,1.034294,0.003431,0.000000
1.024161,1.034331,0.003529,0.000000
1.025581,1.039242,0.003625,0.000000
1.026506,1.042021,0.003662,0.000000
1.028350,1.044317,0.003785,0.000000
1.028119,1.046961,0.003857,0.000000
1.028122,1.046897,0.003903,0.000000
1.030268,1.051662,0.004028,0.000000
1.030328,1.054461,0.004073,0.000028
1.032115,1.058429,0.004255,0.000028
1.032954,1.062386,0.004383,0.000057
1.034030,1.064117,0.004475,0.000085
1.034618,1.068428,0.004603,0.000085
1.036124,1.072043,0.004705,0.000152
1.036336,1.076051,0.004771,0.000181
1.038594,1.081414,0.004837,0.000209
1.038421,1.081372,0.004932,0.000306
1.041431,1.089893,0.004998,0.000306
1.042315,1.093642,0.005178,0.000373
1.044344,1.098519,0.005450,0.000509
1.046009,1.103280,0.005697,0.000713
1.045908,1.103259,0.006083,0.000985
1.050324,1.111764,0.006415,0.001259
1.053499,1.116721,0.006917,0.001504
1.055462,1.120131,0.007406,0.001887
1.057498,1.124342,0.008066,0.002380
1.060126,1.128112,0.008908,0.002874
1.062995,1.132853,0.009990,0.003467
1.065334,1.137541,0.011160,0.004202
1.069042,1.140588,0.012813,0.005156
1.070556,1.143138,0.014942,0.006352
1.070520,1.142871,0.017589,0.007873
1.076518,1.150199,0.021111,0.010025
1.079360,1.154039,0.025382,0.012505
1.081651,1.157531,0.026604,0.013253
1.085782,1.161475,0.028012,0.014037
1.086145,1.162267,0.029512,0.014866
1.089852,1.167804,0.031321,0.015845
1.092792,1.172083,0.033277,0.017019
1.095712,1.176418,0.035506,0.018272
1.098300,1.180397,0.038021,0.019579
