Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.002620,0.000196
1.000191,0.999969,0.002672,0.000276
1.002572,1.000509,0.002715,0.000288
1.004289,1.001385,0.002716,0.000262
1.006448,1.003533,0.002826,0.000273
1.008908,1.004098,0.002790,0.000324
1.011143,1.004709,0.002815,0.000329
1.012992,1.005834,0.002899,0.000307
1.015498,1.006977,0.002908,0.000334
1.017838,1.008243,0.003056,0.000334
1.020031,1.009645,0.003091,0.000396
1.020292,1.009608,0.003127,0.000423
1.024616,1.011381,0.003215,0.000460
1.026126,1.012693,0.003199,0.000486
1.028744,1.012931,0.003211,0.000460
1.030000,1.013998,0.003336,0.000461
1.030003,1.013709,0.003409,0.000426
1.035184,1.016372,0.003483,0.000463
1.037342,1.017512,0.003583,0.000490
1.039275,1.018190,0.003561,0.000464
1.041401,1.019455,0.003715,0.000529
1.043684,1.021256,0.003754,0.000502
1.045554,1.021769,0.003676,0.000502
1.047776,1.022812,0.003685,0.000439
1.049919,1.024346,0.003699,0.000476
1.051542,1.025302,0.003886,0.000505
1.051523,1.025387,0.004103,0.000606
1.055898,1.027746,0.004293,0.000635
1.058337,1.029370,0.004425,0.000609
1.059972,1.031069,0.004617,0.000801
1.061591,1.032870,0.004716,0.000839
1.061633,1.032942,0.004844,0.000812
1.065505,1.036030,0.005088,0.000980
1.067572,1.038749,0.005370,0.000980
1.069333,1.040071,0.005747,0.001008
1.071366,1.042257,0.006205,0.001011
1.071404,1.042181,0.006758,0.001206
1.075722,1.046295,0.007495,0.001337
1.078942,1.048343,0.008448,0.001606
1.081217,1.050732,0.009516,0.001841
1.084212,1.053503,0.010662,0.002180
1.084589,1.053506,0.012028,0.002577
1.090049,1.057731,0.013764,0.003208
1.092384,1.059262,0.016083,0.004101
1.094602,1.061350,0.019001,0.005000
1.098530,1.063842,0.022703,0.006294
1.098495,1.063780,0.027256,0.007956
1.106326,1.068941,0.032729,0.009864
1.110118,1.070561,0.039650,0.012546
1.113286,1.072903,0.048323,0.015898
1.115876,1.074150,0.058966,0.019896
1.115915,1.074102,0.071759,0.024636
1.126222,1.079219,0.086840,0.030324
1.130386,1.082367,0.091814,0.032241
1.135608,1.083636,0.097312,0.034376
1.137189,1.084631,0.103488,0.036703
1.137298,1.084230,0.110447,0.039324
1.147186,1.090864,0.118242,0.042173
1.153454,1.092434,0.126983,0.045371
1.156619,1.096159,0.136570,0.048994
