Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.006229,0.003393
0.999748,0.999672,0.006356,0.003456
0.999946,0.999649,0.006314,0.003508
1.000162,1.000084,0.006411,0.003483
1.000478,1.000559,0.006441,0.003462
1.000675,1.001144,0.006466,0.003387
1.001077,1.001563,0.006430,0.003324
1.001288,1.001942,0.006494,0.003368
1.001685,1.003197,0.006594,0.003521
1.003279,1.004713,0.006598,0.003675
1.003671,1.005010,0.006506,0.003680
1.003923,1.005393,0.006660,0.003783
1.004415,1.004616,0.006800,0.003837
1.004860,1.005652,0.006858,0.003842
1.005213,1.006915,0.006862,0.003896
1.005318,1.007280,0.006866,0.004001
1.005833,1.007338,0.006829,0.004055
1.006083,1.007602,0.006832,0.004161
1.006567,1.010099,0.006795,0.004265
1.006728,1.010413,0.006799,0.004370
1.007292,1.010756,0.006899,0.004525
1.007989,1.011077,0.007054,0.004731
1.008151,1.011395,0.007058,0.004837
1.009507,1.013762,0.007118,0.004893
1.009841,1.014507,0.007122,0.004848
1.010483,1.014863,0.007222,0.004954
1.010493,1.016074,0.007226,0.005061
1.010549,1.014832,0.007231,0.005220
1.010918,1.016098,0.007332,0.005225
1.011121,1.016637,0.007432,0.005332
1.010963,1.017157,0.007478,0.005388
1.012150,1.018228,0.007579,0.005496
1.012546,1.019844,0.007679,0.005554
1.012586,1.020128,0.007781,0.005662
1.012496,1.020642,0.007826,0.005667
1.013022,1.021347,0.007831,0.005775
1.013615,1.022326,0.007835,0.005884
1.013982,1.022877,0.007937,0.005994
1.014097,1.023045,0.007942,0.006000
1.014899,1.023594,0.008002,0.006057
1.015050,1.024624,0.008062,0.006063
1.015168,1.025710,0.008205,0.006121
1.015272,1.026140,0.008307,0.006077
1.015250,1.026890,0.008312,0.006135
1.015281,1.027381,0.008359,0.006141
1.015489,1.029017,0.008517,0.006096
1.015542,1.029965,0.008564,0.005999
1.016092,1.030598,0.008666,0.006006
1.016052,1.030925,0.008671,0.006066
1.016324,1.031707,0.008773,0.006123
1.016085,1.032366,0.008778,0.006130
1.016741,1.033465,0.008783,0.006034
1.016852,1.034350,0.008788,0.006042
1.017171,1.035382,0.008891,0.005995
1.017394,1.035866,0.008938,0.006002
1.017527,1.036939,0.008985,0.006008
1.017267,1.037048,0.008990,0.006068
1.017575,1.037265,0.009051,0.006128
1.017400,1.038313,0.009098,0.006134
1.017683,1.039317,0.009103,0.006299
1.017411,1.040318,0.009052,0.006517
1.017410,1.041345,0.009114,0.006734
1.017517,1.042157,0.009119,0.006901
1.017415,1.043043,0.009166,0.006910
1.017368,1.044037,0.009171,0.006863
1.017884,1.045166,0.009219,0.006870
1.017420,1.046082,0.009322,0.007037
1.017445,1.046832,0.009384,0.007098
1.017480,1.048048,0.009333,0.007210
1.017586,1.048978,0.009338,0.007377
1.017623,1.050283,0.009400,0.007544
1.017707,1.051806,0.009462,0.007659
1.017910,1.053122,0.009467,0.007721
1.017839,1.054311,0.009473,0.007889
1.017509,1.055093,0.009478,0.007952
1.017604,1.055026,0.009540,0.008068
1.017474,1.056749,0.009602,0.008185
1.017491,1.057849,0.009721,0.008087
1.017502,1.061135,0.009727,0.008330
1.017859,1.062224,0.009732,0.008660
1.017843,1.063448,0.009737,0.008830
1.017249,1.065059,0.009800,0.008948
1.017601,1.065805,0.009863,0.009139
1.017491,1.067892,0.009868,0.009436
1.017071,1.069176,0.009931,0.009554
1.016905,1.070762,0.009936,0.009672
1.016754,1.071923,0.010099,0.009809
1.016627,1.073760,0.010048,0.010054
1.016553,1.075405,0.010053,0.010355
1.016651,1.076337,0.010173,0.010547
1.016844,1.078336,0.010236,0.010686
1.016650,1.080909,0.010242,0.010825
1.016648,1.083058,0.010190,0.011126
1.016745,1.083384,0.010253,0.011138
1.016506,1.084715,0.010373,0.011333
1.016851,1.086646,0.010494,0.011471
1.016995,1.088547,0.010543,0.011666
1.017110,1.090545,0.010549,0.011679
1.016794,1.092066,0.010669,0.011802
1.016466,1.093911,0.010776,0.011943
