Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003964,0.002183
0.999391,0.999759,0.004278,0.002297
0.999709,1.000065,0.004303,0.002215
1.000131,1.000290,0.004193,0.002440
1.000813,1.000385,0.004153,0.002360
1.002178,1.000498,0.004247,0.002426
1.002155,1.000695,0.004372,0.002482
1.002391,1.001360,0.004329,0.002482
1.002893,1.002791,0.004333,0.002534
1.004197,1.002824,0.004378,0.002699
1.005128,1.003054,0.004438,0.002750
1.005429,1.003078,0.004541,0.002702
1.006082,1.003259,0.004643,0.002868
1.006418,1.003513,0.004689,0.002820
1.008025,1.003793,0.004748,0.003135
1.008660,1.003828,0.004851,0.003187
1.009468,1.004033,0.004761,0.003238
1.010137,1.004109,0.004710,0.003405
1.010594,1.004311,0.004714,0.003308
1.010683,1.004443,0.004774,0.003475
1.011719,1.004686,0.004822,0.003527
1.012666,1.004756,0.004828,0.003628
1.013561,1.004886,0.005043,0.003779
1.014561,1.005451,0.005201,0.003682
1.015004,1.006033,0.005360,0.003833
1.016211,1.006124,0.005465,0.003985
1.017172,1.007053,0.005318,0.004137
1.018096,1.007116,0.005282,0.004239
1.018770,1.007053,0.005400,0.004441
1.019370,1.006881,0.005504,0.004544
1.020465,1.007001,0.005567,0.004646
1.021057,1.007124,0.005673,0.004749
1.021495,1.007148,0.005790,0.004852
1.022277,1.007368,0.005993,0.005054
1.023353,1.007301,0.006154,0.005157
1.023697,1.007658,0.006261,0.005260
1.025240,1.007282,0.006367,0.005313
1.025513,1.007736,0.006375,0.005366
1.026473,1.007911,0.006524,0.005569
1.027199,1.008338,0.006631,0.005622
1.027812,1.008432,0.006682,0.005575
1.028678,1.008766,0.006945,0.005729
1.029413,1.008517,0.006994,0.005833
1.030096,1.009278,0.007144,0.005887
1.030540,1.010034,0.007252,0.005840
1.031146,1.010533,0.007303,0.005843
1.032607,1.010781,0.007355,0.005947
1.033184,1.011459,0.007462,0.005900
1.034256,1.011698,0.007570,0.005853
1.034832,1.012276,0.007621,0.005856
1.035167,1.012846,0.007630,0.005910
1.035783,1.013297,0.007740,0.005913
1.036423,1.014598,0.007893,0.005865
1.036790,1.015080,0.008003,0.005767
1.037876,1.015318,0.008114,0.005719
1.038359,1.015891,0.008224,0.005773
1.038688,1.016118,0.008234,0.005675
1.039325,1.016678,0.008402,0.005628
1.040210,1.017322,0.008512,0.005581
1.040770,1.018062,0.008624,0.005584
1.041489,1.018590,0.008735,0.005587
1.042351,1.019530,0.008846,0.005591
1.043247,1.019996,0.009001,0.005594
1.043628,1.021052,0.009113,0.005597
1.044675,1.022047,0.009225,0.005600
1.045188,1.022269,0.009337,0.005604
1.045723,1.023017,0.009348,0.005709
1.046522,1.024607,0.009358,0.005814
1.047701,1.025213,0.009369,0.005919
1.048585,1.026695,0.009379,0.006127
1.048964,1.027198,0.009390,0.006181
1.048592,1.028297,0.009444,0.006184
1.049283,1.029491,0.009498,0.006188
1.050451,1.030082,0.009568,0.006345
1.050714,1.031012,0.009579,0.006400
1.051114,1.031684,0.009589,0.006454
1.052133,1.032481,0.009600,0.006458
1.052399,1.033917,0.009670,0.006616
1.053324,1.035183,0.009681,0.006670
1.054361,1.036393,0.009751,0.006673
1.055084,1.037637,0.009762,0.006677
1.056143,1.039411,0.009833,0.006630
1.056826,1.041025,0.009964,0.006685
1.057872,1.041952,0.010096,0.006792
1.058200,1.042936,0.010166,0.006693
1.058748,1.044702,0.010177,0.006748
1.059599,1.046080,0.010248,0.006855
1.060690,1.047747,0.010425,0.006910
1.061338,1.048715,0.010497,0.006811
1.062006,1.051040,0.010568,0.006867
1.063411,1.052427,0.010579,0.006870
1.064486,1.053613,0.010711,0.006926
1.064806,1.053821,0.010889,0.006982
1.065471,1.055529,0.011067,0.007038
1.066058,1.057182,0.011018,0.007093
1.066958,1.058339,0.011090,0.007149
1.067429,1.059365,0.011162,0.007256
1.068093,1.060789,0.011282,0.007365
1.069556,1.064141,0.011402,0.007369
1.070596,1.065061,0.011414,0.007373
1.071765,1.066647,0.011655,0.007481
1.072859,1.067754,0.011882,0.007486
1.073658,1.069258,0.011957,0.007542
1.074508,1.070285,0.012077,0.007650
1.075456,1.072448,0.012366,0.007654
1.076403,1.073618,0.012716,0.007762
1.077436,1.075300,0.012883,0.007872
1.078189,1.076411,0.013005,0.007981
1.079767,1.078620,0.013235,0.008142
1.080279,1.079626,0.013695,0.008355
1.080199,1.080680,0.014032,0.008464
1.080892,1.082344,0.014308,0.008574
1.082585,1.083790,0.014432,0.008631
1.083614,1.086080,0.014602,0.008811
1.084574,1.087142,0.014940,0.009095
1.085562,1.088155,0.015064,0.009223
1.087263,1.089574,0.015142,0.009385
1.089130,1.092448,0.015267,0.009565
1.090057,1.093301,0.015501,0.009850
1.091294,1.094637,0.015628,0.010189
1.092463,1.095704,0.015817,0.010421
1.093142,1.097892,0.016068,0.010427
1.094282,1.099644,0.016194,0.010503
1.095334,1.100847,0.016274,0.010631
1.096738,1.101647,0.016293,0.010760
1.098337,1.103119,0.016373,0.010941
1.098713,1.104592,0.016564,0.011017
1.099376,1.106061,0.016802,0.011146
1.099805,1.106159,0.017214,0.011205
1.100932,1.108145,0.017627,0.011264
1.101912,1.109478,0.017929,0.011429
1.102105,1.110210,0.018279,0.011665
1.103755,1.110730,0.018740,0.011777
1.105059,1.112460,0.019156,0.011890
1.106662,1.113694,0.019508,0.012057
1.107236,1.116355,0.019863,0.012276
1.108066,1.117594,0.020267,0.012619
1.108816,1.118854,0.020733,0.012945
1.109956,1.120298,0.021200,0.013218
1.111021,1.120790,0.021666,0.013544
1.112540,1.123064,0.022261,0.013870
1.113693,1.123672,0.022747,0.014197
1.114800,1.125725,0.023505,0.014577
1.115316,1.127052,0.024044,0.014957
1.116596,1.128293,0.024534,0.015338
1.117881,1.129877,0.025297,0.015684
1.118024,1.130613,0.026012,0.016031
1.119651,1.131678,0.026731,0.016591
1.120957,1.133036,0.027451,0.016992
1.122681,1.134857,0.028122,0.017393
1.123404,1.137214,0.028893,0.017795
1.124083,1.138720,0.029616,0.018251
1.124980,1.139249,0.030454,0.018760
1.126240,1.140772,0.031424,0.019325
1.128680,1.142237,0.032558,0.019836
1.129544,1.143120,0.033744,0.020402
1.131842,1.145485,0.034931,0.021146
1.132384,1.146734,0.035959,0.021784
1.132899,1.148503,0.037054,0.022530
1.133713,1.150596,0.038312,0.023330
1.134927,1.151175,0.039574,0.024060
1.136244,1.152172,0.040952,0.024951
1.137808,1.153177,0.042448,0.025737
1.139980,1.154654,0.044063,0.026631
1.140118,1.155243,0.045906,0.027597
1.141926,1.156279,0.047706,0.028565
1.142375,1.158853,0.049624,0.029695
1.144620,1.160222,0.051611,0.030828
1.145470,1.161705,0.053702,0.031852
1.146761,1.163924,0.055996,0.033059
1.148555,1.164338,0.058346,0.034375
1.150884,1.165481,0.060931,0.035675
1.152142,1.167208,0.063821,0.037138
1.153700,1.167795,0.066947,0.038622
1.154815,1.169534,0.070146,0.040161
1.156292,1.170985,0.071579,0.040930
1.157421,1.172669,0.073097,0.041629
1.159389,1.174147,0.074576,0.042376
1.160879,1.176733,0.076071,0.043183
1.162661,1.177273,0.077686,0.043961
1.164442,1.178452,0.079460,0.044909
1.166594,1.179978,0.081451,0.045685
