Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.427471,1.585050,-0.000380,0.000502
1.426761,1.585062,-0.000287,0.000595
1.426995,1.585083,-0.000273,0.000715
1.426960,1.585720,-0.000304,0.000814
1.427108,1.586057,-0.000418,0.000896
1.428278,1.586609,-0.000480,0.000965
1.429675,1.586986,-0.000413,0.001057
1.428883,1.587405,-0.000355,0.001137
1.429189,1.587891,-0.000426,0.001098
1.429353,1.588352,-0.000354,0.001098
1.429779,1.588997,-0.000284,0.001199
1.430276,1.591650,-0.000212,0.001229
1.432981,1.592480,-0.000141,0.001260
1.433486,1.593529,-0.000141,0.001201
1.433787,1.593979,-0.000183,0.001231
1.434188,1.594580,-0.000040,0.001361
1.434564,1.595127,-0.000009,0.001322
1.434609,1.595530,0.000063,0.001354
1.435496,1.596273,0.000165,0.001254
1.435515,1.597171,0.000308,0.001094
1.436998,1.597233,0.000421,0.001065
1.437702,1.598210,0.000452,0.001098
1.437993,1.599707,0.000525,0.001039
1.438287,1.601366,0.000555,0.001080
1.438921,1.602026,0.000370,0.001050
1.439255,1.603434,0.000484,0.000980
1.439949,1.604318,0.000526,0.001113
1.441185,1.605378,0.000496,0.001043
1.441838,1.606259,0.000495,0.001074
1.442142,1.607167,0.000640,0.001176
1.442304,1.607886,0.000609,0.001208
1.442557,1.608354,0.000652,0.001372
1.443425,1.610311,0.000694,0.001374
1.443135,1.611063,0.000663,0.001446
1.443507,1.612497,0.000695,0.001537
1.444907,1.613425,0.000769,0.001569
1.445241,1.614446,0.000811,0.001510
1.445422,1.615297,0.000812,0.001573
1.445680,1.615100,0.000927,0.001574
1.446334,1.617214,0.001115,0.001677
1.446741,1.618280,0.001116,0.001842
1.447412,1.619153,0.001118,0.001875
1.447663,1.620284,0.001191,0.002041
1.448358,1.621393,0.001338,0.002206
1.448311,1.622412,0.001381,0.002270
1.449480,1.623217,0.001455,0.002334
1.450168,1.625043,0.001498,0.002274
1.450290,1.625051,0.001500,0.002370
1.450641,1.626736,0.001574,0.002495
1.450777,1.628523,0.001617,0.002630
1.451099,1.629878,0.001618,0.002725
1.451982,1.630800,0.001662,0.002820
1.451288,1.631883,0.001663,0.002885
1.451927,1.632639,0.001665,0.003011
1.452748,1.634804,0.001666,0.003137
1.452929,1.636520,0.001667,0.003139
1.453154,1.636642,0.001669,0.003142
1.453395,1.638009,0.001670,0.003145
1.453553,1.638806,0.001671,0.003179
1.454954,1.639919,0.001673,0.003212
1.455179,1.640648,0.001674,0.003215
1.455930,1.642949,0.001633,0.003311
1.456891,1.644868,0.001634,0.003283
1.456418,1.645803,0.001636,0.003286
1.456700,1.647298,0.001680,0.003320
1.456537,1.648093,0.001724,0.003323
1.456954,1.650246,0.001726,0.003325
1.458835,1.651583,0.001727,0.003328
1.460000,1.653516,0.001729,0.003331
1.460249,1.653961,0.001730,0.003333
1.460364,1.655784,0.001774,0.003336
1.460413,1.656840,0.001776,0.003339
1.460733,1.659196,0.001777,0.003342
1.462104,1.661104,0.001778,0.003344
1.462405,1.660589,0.001823,0.003379
1.462697,1.661738,0.001867,0.003382
1.463335,1.663189,0.001869,0.003353
1.463013,1.666002,0.001913,0.003356
1.463425,1.667395,0.001990,0.003390
1.464982,1.668720,0.002068,0.003457
1.465692,1.669458,0.002070,0.003492
1.466321,1.670640,0.002028,0.003495
1.466237,1.674018,0.002073,0.003498
1.467177,1.675033,0.002151,0.003564
1.467864,1.676361,0.002272,0.003631
1.468247,1.678059,0.002274,0.003666
1.468931,1.679416,0.002275,0.003669
1.469431,1.682529,0.002320,0.003704
1.469735,1.683344,0.002441,0.003803
1.471890,1.685471,0.002552,0.003871
1.472119,1.686185,0.002587,0.003906
1.472879,1.687083,0.002588,0.003908
1.473116,1.689822,0.002623,0.003976
1.473062,1.690183,0.002669,0.004043
1.475030,1.691307,0.002672,0.004047
1.475542,1.693801,0.002630,0.004018
1.476334,1.694869,0.002631,0.004021
1.476785,1.695737,0.002666,0.004088
1.477935,1.698354,0.002746,0.004157
1.477679,1.700467,0.002705,0.004193
1.479243,1.701533,0.002740,0.004229
1.479983,1.704056,0.002818,0.004297
1.480141,1.704527,0.002931,0.004365
1.482200,1.706777,0.002967,0.004402
1.482996,1.707661,0.002893,0.004373
1.484419,1.709923,0.002862,0.004474
1.483104,1.712307,0.003018,0.004607
1.484972,1.712984,0.003176,0.004818
1.485987,1.715108,0.003289,0.004931
1.486974,1.717362,0.003292,0.005000
1.486972,1.717606,0.003527,0.005243
1.487537,1.718684,0.003851,0.005519
1.488457,1.720654,0.004098,0.005730
1.490473,1.722868,0.004224,0.005844
1.490435,1.723944,0.004427,0.006023
1.491542,1.726190,0.004675,0.006235
1.492954,1.727538,0.004923,0.006447
1.493965,1.728582,0.005094,0.006627
1.494389,1.731404,0.005266,0.006774
1.496198,1.732565,0.005514,0.006987
1.496886,1.734464,0.005797,0.007135
1.498246,1.737140,0.005968,0.007315
1.498713,1.738989,0.006062,0.007321
