Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.187975,1.395339,0.005108,0.005232
1.188809,1.396782,0.005252,0.005211
1.188761,1.398416,0.005368,0.005267
1.189341,1.403838,0.005398,0.005250
1.189531,1.405766,0.005423,0.005297
1.192216,1.409771,0.005403,0.005282
1.193067,1.412558,0.005478,0.005323
1.193043,1.412635,0.005581,0.005445
1.193265,1.416940,0.005676,0.005497
1.193690,1.425627,0.005735,0.005514
1.194293,1.429597,0.005831,0.005618
1.195268,1.434357,0.006037,0.005635
1.196106,1.437779,0.006085,0.005741
1.197096,1.445856,0.006255,0.005812
1.199009,1.449602,0.006351,0.005869
1.203323,1.457327,0.006595,0.006062
1.206388,1.463629,0.006681,0.006307
1.206331,1.463658,0.006804,0.006503
1.211460,1.475661,0.006977,0.006698
1.214363,1.479856,0.007150,0.006845
1.216169,1.488182,0.007398,0.007131
1.218224,1.493044,0.007523,0.007421
1.220140,1.496787,0.007610,0.007535
1.222873,1.505799,0.007735,0.007733
1.226188,1.512849,0.007898,0.008074
1.227464,1.518195,0.007986,0.008330
1.230599,1.521872,0.008075,0.008713
1.233053,1.528441,0.008202,0.008961
1.234418,1.534171,0.008329,0.009209
1.238738,1.541665,0.008493,0.009508
1.240643,1.547615,0.008583,0.009719
1.242254,1.551239,0.008673,0.009881
1.242725,1.554072,0.008725,0.010044
1.250241,1.563671,0.008778,0.010259
1.253352,1.572703,0.008908,0.010568
1.255452,1.578539,0.008962,0.010747
1.257799,1.584913,0.009053,0.010916
1.259221,1.591731,0.009145,0.011271
1.262949,1.598970,0.009275,0.011733
1.265527,1.607052,0.009447,0.012054
1.269487,1.614021,0.009617,0.012472
1.273689,1.621496,0.009710,0.012893
1.273761,1.621663,0.009843,0.013315
1.279017,1.636406,0.010015,0.013890
1.282196,1.642641,0.010318,0.014510
1.285038,1.652721,0.010622,0.015229
1.288877,1.662251,0.010967,0.016145
1.291273,1.668300,0.011351,0.017175
1.296418,1.677965,0.011735,0.018307
1.299252,1.683867,0.012162,0.019490
1.302159,1.693380,0.012668,0.021070
1.305081,1.700594,0.013348,0.022758
1.307076,1.705408,0.014148,0.024655
1.314163,1.716705,0.015031,0.027059
1.317336,1.724539,0.015283,0.027913
1.319260,1.729146,0.015617,0.028783
1.321292,1.736751,0.016054,0.029743
1.322251,1.738355,0.016517,0.030872
1.327543,1.753580,0.017010,0.031993
1.331764,1.760155,0.017393,0.033287
1.335979,1.768470,0.017869,0.034713
