Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.290460,1.361757,0.005273,0.003663
1.305157,1.396408,0.005352,0.003797
1.305635,1.400129,0.005463,0.003854
1.306652,1.406100,0.005512,0.003949
1.307870,1.412457,0.005515,0.004030
1.309296,1.419384,0.005519,0.004100
1.310936,1.424257,0.005522,0.004161
1.311820,1.427824,0.005588,0.004215
1.313469,1.435177,0.005659,0.004344
1.313372,1.435295,0.005669,0.004394
1.318292,1.453477,0.005771,0.004445
1.319629,1.461317,0.005881,0.004495
1.320649,1.464052,0.005923,0.004720
1.322736,1.475495,0.006098,0.004851
1.339194,1.553855,0.006232,0.004902
1.341465,1.564395,0.006598,0.005334
1.342937,1.571956,0.006734,0.005400
1.343408,1.575744,0.006870,0.005504
1.346987,1.587383,0.006945,0.005658
1.349586,1.598490,0.007051,0.005675
1.351973,1.606969,0.007156,0.005779
1.352861,1.610646,0.007263,0.005884
1.355202,1.617652,0.007432,0.005990
1.357400,1.624852,0.007540,0.006136
1.370289,1.666135,0.007681,0.006331
1.374460,1.677740,0.009065,0.008425
1.376363,1.684366,0.009285,0.008771
1.379299,1.697148,0.009537,0.009031
1.383761,1.707149,0.009759,0.009331
1.384806,1.709586,0.009980,0.009684
1.387426,1.722949,0.010203,0.009897
1.392011,1.737385,0.010393,0.010204
1.392967,1.743298,0.010617,0.010566
1.395607,1.754759,0.010874,0.010919
1.401049,1.773087,0.011166,0.011273
1.402166,1.777294,0.011526,0.011722
1.405591,1.791486,0.011884,0.012041
1.410453,1.805544,0.012277,0.012457
