Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.290460,1.361757,0.004267,0.003414
1.289169,1.359316,0.004243,0.003435
1.289548,1.359228,0.004383,0.003574
1.294792,1.357881,0.004355,0.003688
1.299060,1.357018,0.004426,0.003741
1.300057,1.356733,0.004523,0.003786
1.303878,1.354608,0.004528,0.003862
1.306727,1.353884,0.004640,0.003894
1.313054,1.353559,0.004790,0.004015
1.313888,1.353724,0.004975,0.004136
1.320353,1.355220,0.005191,0.004303
1.323077,1.356319,0.005378,0.004425
1.327159,1.359269,0.005524,0.004512
1.328096,1.360505,0.005807,0.004565
1.333423,1.364614,0.005957,0.004572
1.336635,1.368381,0.006147,0.004533
1.339496,1.370238,0.006368,0.004621
1.344935,1.375646,0.006486,0.004629
1.348852,1.379913,0.006742,0.004637
1.351727,1.383031,0.006925,0.004680
1.357776,1.388111,0.007111,0.004723
1.362588,1.391762,0.007405,0.004814
1.365601,1.396615,0.007527,0.004857
1.366320,1.397841,0.007781,0.004948
1.377351,1.405095,0.007905,0.004956
1.377268,1.405094,0.007996,0.005012
1.384847,1.412381,0.008202,0.005188
1.386720,1.413909,0.008363,0.005196
1.397841,1.422486,0.008537,0.005324
1.399217,1.424575,0.008781,0.005499
1.410674,1.431079,0.009092,0.005589
1.410077,1.431042,0.009301,0.005730
1.409677,1.431099,0.009580,0.005823
1.427814,1.444562,0.009827,0.005832
1.434240,1.448757,0.010006,0.006009
1.433673,1.448735,0.010290,0.006103
1.447084,1.456707,0.010508,0.006077
1.448621,1.457045,0.010828,0.006219
1.456378,1.463546,0.011085,0.006363
1.465708,1.468234,0.011445,0.006543
1.473366,1.472610,0.011911,0.006809
1.475547,1.474229,0.012314,0.006993
1.486913,1.480981,0.012681,0.007259
1.487121,1.481314,0.013159,0.007491
1.498576,1.490284,0.013499,0.007676
1.501744,1.494331,0.013986,0.008030
1.506291,1.496086,0.014686,0.008251
1.510641,1.499225,0.015356,0.008571
1.521410,1.507797,0.016112,0.009063
1.521785,1.508632,0.017198,0.009510
1.538510,1.519445,0.018381,0.010130
1.544473,1.521956,0.019947,0.011012
1.555302,1.528285,0.021865,0.011810
1.561877,1.532603,0.022468,0.012053
1.561753,1.532632,0.023121,0.012388
1.575169,1.538241,0.023789,0.012611
1.584739,1.541845,0.024461,0.012822
1.590431,1.547229,0.025388,0.013202
1.600223,1.551845,0.026255,0.013584
1.609544,1.555052,0.027466,0.014058
