Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.290460,1.361757,0.003801,0.003310
1.291724,1.362368,0.003825,0.003346
1.296121,1.362767,0.003799,0.003444
1.298317,1.363371,0.003961,0.003573
1.300824,1.366420,0.003969,0.003682
1.303810,1.368408,0.003975,0.003774
1.305494,1.371381,0.004060,0.003855
1.306770,1.375137,0.004061,0.003925
1.307734,1.377346,0.004175,0.004016
1.309816,1.383184,0.004289,0.004142
1.313012,1.389407,0.004329,0.004233
1.316550,1.392543,0.004476,0.004359
1.316798,1.398308,0.004623,0.004451
1.319794,1.402453,0.004709,0.004543
1.322279,1.407620,0.004920,0.004716
1.324115,1.413849,0.005134,0.004809
1.327789,1.420837,0.005347,0.004902
1.330756,1.427977,0.005624,0.004949
1.333641,1.432995,0.005735,0.004961
1.336825,1.438589,0.005918,0.005021
1.339988,1.446012,0.006165,0.005034
1.344175,1.452532,0.006309,0.005046
1.347592,1.459452,0.006558,0.005108
1.351673,1.466553,0.006734,0.005120
1.354580,1.473983,0.006878,0.005218
1.356718,1.478231,0.007162,0.005279
1.361642,1.485502,0.007308,0.005292
1.364604,1.492036,0.007489,0.005440
1.369270,1.498702,0.007669,0.005502
1.373288,1.504987,0.007752,0.005564
1.378974,1.512304,0.007804,0.005663
1.381326,1.517133,0.007856,0.005726
1.386305,1.522282,0.007976,0.005875
1.389622,1.527883,0.008128,0.005976
1.395119,1.534482,0.008358,0.005940
1.399019,1.539163,0.008523,0.006129
1.403977,1.545757,0.008789,0.006368
1.407387,1.549613,0.009023,0.006559
1.409809,1.555010,0.009257,0.006888
1.412793,1.560917,0.009559,0.007132
1.417394,1.566515,0.009762,0.007414
1.421206,1.572921,0.010032,0.007783
1.425121,1.580348,0.010237,0.007980
1.428093,1.582247,0.010510,0.008212
1.431979,1.588355,0.010817,0.008497
1.436749,1.594332,0.011091,0.008745
1.441178,1.600523,0.011435,0.009070
1.444574,1.605583,0.011782,0.009308
1.448546,1.614769,0.012130,0.009648
1.452123,1.619823,0.012469,0.010024
1.457613,1.626756,0.012891,0.010227
1.461504,1.635056,0.013281,0.010471
1.467406,1.641661,0.013849,0.010899
1.470788,1.648869,0.014452,0.011239
1.477153,1.657316,0.014635,0.011322
1.479751,1.662204,0.014883,0.011417
1.486340,1.668586,0.015128,0.011477
1.491679,1.675955,0.015414,0.011598
1.496987,1.684214,0.015704,0.011818
1.501972,1.689510,0.016054,0.011998
1.506398,1.697229,0.016488,0.012221
