Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.004045,0.000875
0.999942,0.999833,0.004056,0.000955
1.000519,1.000460,0.004073,0.000756
1.001878,1.001287,0.004081,0.000642
1.002574,1.004749,0.004093,0.000685
1.003110,1.005101,0.004096,0.000478
1.004267,1.005701,0.004159,0.000720
1.004702,1.006232,0.004163,0.000817
1.005137,1.007734,0.004226,0.000867
1.005794,1.008615,0.004284,0.000706
1.006936,1.009888,0.004291,0.000756
1.007130,1.010153,0.004295,0.000709
1.008370,1.011516,0.004302,0.000757
1.008529,1.011590,0.004305,0.000968
1.009445,1.012755,0.004312,0.001164
1.009611,1.013345,0.004316,0.001229
1.010244,1.014648,0.004323,0.001135
1.010509,1.015628,0.004327,0.001039
1.011631,1.017076,0.004477,0.000943
1.012135,1.017374,0.004480,0.001203
1.013291,1.018069,0.004544,0.001402
1.013751,1.018801,0.004548,0.001550
1.014106,1.020571,0.004555,0.001763
1.014587,1.021450,0.004558,0.001864
1.015188,1.022377,0.004565,0.002016
1.015474,1.022600,0.004569,0.002214
1.016421,1.023881,0.004577,0.002414
1.016678,1.024755,0.004580,0.002563
1.017968,1.026011,0.004389,0.002862
1.018518,1.026780,0.004393,0.002913
1.019634,1.028316,0.004444,0.003117
1.019937,1.028576,0.004447,0.003170
1.020703,1.030672,0.004512,0.003422
1.020880,1.032137,0.004573,0.003425
1.021477,1.032800,0.004638,0.003481
1.021909,1.033563,0.004642,0.003534
1.022981,1.034883,0.004693,0.003689
1.023107,1.035564,0.004755,0.003742
1.023471,1.037644,0.004820,0.003897
1.024062,1.038814,0.004882,0.004000
1.024828,1.040199,0.004890,0.003957
1.025113,1.040974,0.004894,0.003960
1.026223,1.042905,0.005063,0.003966
1.026923,1.044617,0.005111,0.003970
1.027698,1.045996,0.005061,0.003976
1.027974,1.047031,0.005123,0.003980
1.028874,1.049322,0.005234,0.003986
1.029161,1.050442,0.005180,0.003990
1.030355,1.052933,0.005246,0.003996
1.030536,1.053795,0.005295,0.004000
1.032375,1.055363,0.005303,0.004006
1.032254,1.057216,0.005410,0.004010
1.033723,1.058850,0.005406,0.004067
1.034382,1.059657,0.005366,0.004070
1.035452,1.062646,0.005477,0.004129
1.036148,1.063847,0.005482,0.004235
1.038003,1.066835,0.005552,0.004293
1.038081,1.067565,0.005555,0.004296
1.039182,1.070499,0.005757,0.004406
1.039714,1.071782,0.005822,0.004461
1.040500,1.074215,0.005786,0.004468
1.040623,1.074608,0.005791,0.004575
1.042311,1.076533,0.005965,0.004737
1.043096,1.077306,0.005910,0.004740
1.044100,1.080393,0.006084,0.004903
1.044847,1.081772,0.006238,0.004960
1.045463,1.083402,0.006204,0.005020
1.045791,1.084086,0.006313,0.005075
1.046752,1.087246,0.006340,0.005188
1.047132,1.088482,0.006285,0.005192
1.048781,1.090252,0.006717,0.005304
1.049912,1.092174,0.006888,0.005361
1.050362,1.093886,0.006855,0.005422
1.051071,1.095293,0.007131,0.005425
1.051864,1.096643,0.007689,0.005785
1.052445,1.098131,0.007801,0.005738
1.053211,1.100142,0.008466,0.005852
1.053736,1.101065,0.008807,0.006137
1.055024,1.104433,0.009307,0.006605
1.056195,1.105943,0.009648,0.006838
1.057936,1.107855,0.010060,0.007341
1.058354,1.108748,0.010281,0.007576
1.059426,1.112023,0.010845,0.008205
1.059952,1.112861,0.011021,0.008651
1.061291,1.114746,0.011146,0.008931
1.061490,1.116240,0.011277,0.009273
1.062614,1.118529,0.011296,0.009958
1.063703,1.119815,0.011413,0.010073
1.064458,1.122074,0.011694,0.010302
1.065854,1.123365,0.011703,0.010470
1.067015,1.125944,0.011986,0.011039
1.067927,1.127563,0.012167,0.011209
1.069107,1.130212,0.012668,0.011388
1.069494,1.131482,0.013003,0.011505
1.071198,1.134501,0.013676,0.011899
1.071678,1.136083,0.014060,0.011908
1.073439,1.138607,0.014781,0.012485
1.074493,1.140799,0.015011,0.012836
1.075244,1.142136,0.015642,0.013595
1.075834,1.144352,0.016090,0.014056
1.078192,1.146522,0.016850,0.014765
1.078779,1.148039,0.017192,0.015120
1.080161,1.151554,0.018334,0.015938
1.080708,1.153346,0.018679,0.016458
1.082877,1.155632,0.019449,0.017554
1.083722,1.157079,0.019983,0.018418
1.086127,1.160319,0.021101,0.019646
1.086575,1.162346,0.021842,0.020226
1.088511,1.164359,0.023630,0.021934
1.089258,1.165735,0.024501,0.022736
1.091544,1.169116,0.026232,0.024471
1.092048,1.170693,0.027044,0.025458
1.093414,1.173019,0.028803,0.027711
1.094398,1.174827,0.030128,0.028979
1.095723,1.178341,0.033055,0.031834
1.097253,1.179526,0.034612,0.033441
1.099465,1.181733,0.038240,0.037028
1.100365,1.182809,0.039006,0.037893
1.102162,1.187921,0.040339,0.039297
1.102913,1.189646,0.041173,0.040150
1.105107,1.191361,0.043203,0.042110
1.105486,1.192513,0.044608,0.043280
