x1 x2 ygt1 ygt2 ypr1 ypr2 ygoh1 ygoh2
1.0 1.0 -0.8025298118591309 -0.8025298118591309 -0.8025298118591309 -0.8025298118591309 0.0 0.0
1.0029126213592234 1.0014563106796117 -0.0731697529554367 -0.8036985397338867 -0.0731697529554367 -0.8036985397338867 0.10984848896729688 0.06046712715417143
1.006472491909385 1.0032362459546926 -0.8077241778373718 0.6587402820587158 -0.8077241778373718 0.6587402820587158 0.2600261784201902 0.14426280509380415
1.0100323624595469 1.0048543689320388 -0.8105810880661011 0.6598027348518372 -0.8105810880661011 0.6598027348518372 0.43099592440222706 0.2323043285536067
1.013592233009709 1.0066343042071197 -0.07394890487194061 -0.8078540563583374 -0.07394890487194061 -0.8078540563583374 0.623198611703779 0.34062891329738065
1.016990291262136 1.0084142394822007 0.6677713990211487 -0.07357113808393478 0.6677713990211487 -0.07357113808393478 0.8264966725978795 0.4625756415082652
1.0202265372168284 1.0100323624595469 -0.07443293184041977 -0.07368919253349304 -0.07443293184041977 -0.07368919253349304 1.0383439881859546 0.5794510900125641
1.0233009708737864 1.0114886731391586 -0.07465723156929016 -0.07379543781280518 -0.07465723156929016 -0.07379543781280518 1.2610373427803188 0.7071134572508951
1.0268608414239482 1.0132686084142397 1.498339056968689 -0.8131782412528992 1.498339056968689 -0.8131782412528992 1.541133406190779 0.86935841698375
1.0304207119741102 1.0150485436893204 -0.0751766636967659 -0.07405515760183334 -0.0751766636967659 -0.07405515760183334 1.847526955747796 1.0475267167959323
1.033980582524272 1.0168284789644013 -0.07543638348579407 -0.07418501377105713 -0.07543638348579407 -0.07418501377105713 2.1814378996905996 1.2422408650058179
1.0375404530744337 1.0186084142394822 -0.07569610327482224 0.66883385181427 -0.07569610327482224 0.66883385181427 2.5441633135800514 1.454134934312682
1.0407766990291263 1.0202265372168284 -0.07593221217393875 -0.07443293184041977 -0.07593221217393875 -0.07443293184041977 2.890836288979302 1.653297315717722
1.0438511326860842 1.0216828478964401 1.523130178451538 0.6708526015281677 1.523130178451538 0.6708526015281677 3.259807420461604 1.8673785781114365
1.047411003236246 1.023462783171521 -0.07641623169183731 -0.07466903328895569 -0.07641623169183731 -0.07466903328895569 3.7097560605674365 2.1299871853852017
1.0511326860841426 1.025242718446602 -0.076687753200531 -0.07479889690876007 -0.076687753200531 -0.07479889690876007 4.2079505287015255 2.418212445245478
1.0548543689320389 1.0270226537216829 -0.0769592821598053 1.4985750913619995 -0.0769592821598053 1.4985750913619995 4.751096334736591 2.7216297895106667
1.0584142394822007 1.0288025889967638 -0.07721899449825287 -0.07505860924720764 -0.07721899449825287 -0.07505860924720764 5.3205323032474645 3.0533475519488538
1.0618122977346278 1.0304207119741102 0.697202205657959 -0.0751766636967659 0.697202205657959 -0.0751766636967659 5.875679945145536 3.3535284959266454
1.064886731391586 1.0318770226537217 0.6992208957672119 1.5056582689285278 0.6992208957672119 1.5056582689285278 6.441564588273389 3.676191458589646
1.0686084142394823 1.0336569579288026 0.7016646265983582 -0.07541277259588242 0.7016646265983582 -0.07541277259588242 7.152972505091705 4.073669591626967
1.0724919093851133 1.0355987055016183 2.347382068634033 0.6799899339675903 2.347382068634033 0.6799899339675903 7.9463307407541555 4.527237705765445
1.0762135922330098 1.0373786407766992 3.92587947845459 -0.07568430155515671 3.92587947845459 -0.07568430155515671 8.76832163899038 4.97051929101002
1.0799352750809064 1.0391585760517799 4.727346897125244 -0.0758141577243805 4.727346897125244 -0.0758141577243805 9.650574830940291 5.452073250524815
1.0833333333333335 1.0407766990291263 3.1614811420440674 0.6833899021148682 3.1614811420440674 0.6833899021148682 10.49895043083795 5.89469270213956
1.0864077669902914 1.0422330097087378 5.548293113708496 -0.07603845745325089 5.548293113708496 -0.07603845745325089 11.35423566025854 6.3719524991978185
1.0902912621359224 1.0441747572815534 6.443117141723633 -0.07618013024330139 6.443117141723633 -0.07618013024330139 12.46828169528505 6.968344990120388
1.0940129449838187 1.0459546925566343 7.263272762298584 2.289299488067627 7.263272762298584 2.289299488067627 13.624087102929643 7.588886710912697
1.09789644012945 1.0477346278317154 12.175126075744629 -0.07643984258174896 12.175126075744629 -0.07643984258174896 14.91428744982351 8.23426981795521
1.1016181229773463 1.0496763754045308 12.216397285461426 -0.07658150792121887 12.216397285461426 -0.07658150792121887 16.254817885528848 8.966873492874518
1.1051779935275081 1.051294498381877 15.561735153198242 1.5339912176132202 15.561735153198242 1.5339912176132202 17.601407763304984 9.597587783286132
1.108252427184466 1.0527508090614888 15.605026245117188 -0.07680580765008926 15.605026245117188 -0.07680580765008926 18.914634639035285 10.280510764796713
1.1121359223300973 1.0546925566343042 19.71662712097168 0.6925272941589355 19.71662712097168 0.6925272941589355 20.629282548368895 11.149556686763223
1.1160194174757283 1.056472491909385 21.495332717895508 -0.07707733660936356 21.495332717895508 -0.07707733660936356 22.485862500521378 12.038125245553736
1.1199029126213593 1.058252427184466 27.37118911743164 0.6948647499084473 27.37118911743164 0.6948647499084473 24.527769073958073 12.984934334215994
1.1237864077669903 1.0601941747572816 33.28728103637695 1.5469770431518555 33.28728103637695 1.5469770431518555 26.71529724473526 14.014950137354715
1.1275080906148869 1.0618122977346278 39.320228576660156 5.4226837158203125 39.320228576660156 5.4226837158203125 28.93643851110117 14.947010735474823
1.1307443365695795 1.0632686084142395 43.55788803100586 3.8786580562591553 43.55788803100586 3.8786580562591553 31.13488451465801 15.937279444470866
1.1346278317152105 1.0652103559870552 48.75702667236328 3.8857409954071045 48.75702667236328 3.8857409954071045 33.907198350522876 17.227023583426995
1.138673139158576 1.066990291262136 56.57371139526367 5.449127674102783 56.57371139526367 5.449127674102783 37.089864806171185 18.52599253725232
1.142556634304207 1.0689320388349515 66.10273742675781 6.316894054412842 66.10273742675781 6.316894054412842 40.41292017846125 19.975983024073813
1.146601941747573 1.0707119741100324 74.86936950683594 7.889736652374268 74.86936950683594 7.889736652374268 44.2410607269575 21.506081766951468
1.1503236245954693 1.0724919093851133 81.0710220336914 11.110940933227539 81.0710220336914 11.110940933227539 47.98298132364897 22.959982918493157
1.153559870550162 1.073948220064725 91.56668853759766 9.480629920959473 91.56668853759766 9.480629920959473 51.724948117724175 24.489354382472452
1.157443365695793 1.0758899676375404 102.17710876464844 12.716024398803711 102.17710876464844 12.716024398803711 56.48169655710356 26.439838299755746
1.1614886731391587 1.077831715210356 112.87238311767578 14.311687469482422 112.87238311767578 14.311687469482422 61.99969924714222 28.50155564796802
1.1655339805825244 1.079611650485437 123.7247085571289 15.989397048950195 123.7247085571289 15.989397048950195 68.03353451796691 30.693212847571036
1.16957928802589 1.0815533980582526 138.9160919189453 15.229084014892578 138.9160919189453 15.229084014892578 74.83574791841491 33.16010017441618
1.173462783171521 1.0833333333333335 148.88034057617188 17.62525749206543 148.88034057617188 17.62525749206543 81.81119998061611 35.49065637150115
1.1766990291262136 1.084789644012945 158.90599060058594 19.231815338134766 158.90599060058594 19.231815338134766 88.62594178318008 37.90915215033015
1.1807443365695793 1.0867313915857606 174.3551788330078 20.931222915649414 174.3551788330078 20.931222915649414 97.69188495202425 41.01050572642814
1.1849514563106798 1.088673139158576 189.0679168701172 25.019380569458008 189.0679168701172 25.019380569458008 108.35687289306168 44.473087772932224
1.18915857605178 1.090453074433657 206.5701904296875 25.855850219726562 206.5701904296875 25.855850219726562 120.3863056047015 48.03655347152479
1.1932038834951457 1.0923948220064725 222.3330535888672 30.763477325439453 222.3330535888672 30.763477325439453 133.32263944165493 52.17489365545243
1.1972491909385115 1.0941747572815534 241.69195556640625 32.41016387939453 241.69195556640625 32.41016387939453 147.66740310693547 56.03218194248911
1.200485436893204 1.0956310679611652 251.2788543701172 35.7306022644043 251.2788543701172 35.7306022644043 161.20733385754335 60.081426188919025
1.2046925566343043 1.0975728155339808 270.9681396484375 38.27627944946289 270.9681396484375 38.27627944946289 180.35878486185743 65.4333787580975
1.2088996763754045 1.0995145631067962 288.9366455078125 40.75052261352539 288.9366455078125 40.75052261352539 201.87694063028638 71.34397272180219
1.213106796116505 1.1014563106796118 312.51092529296875 45.724403381347656 312.51092529296875 45.724403381347656 226.82886431954685 77.88384709543254
1.2171521035598707 1.1033980582524272 332.4674987792969 49.10554504394531 332.4674987792969 49.10554504394531 254.47839361597912 85.13386545436185
1.221359223300971 1.1051779935275081 355.4478759765625 51.60368347167969 355.4478759765625 51.60368347167969 286.22958371769863 92.13659127467139
