x1 x2 ygt1 ygt2 ypr1 ypr2 ygoh1 ygoh2
1.09789644012945 1.0477346278317154 6.164852619171143 5.662757873535156 2.718838101863751 4.556961152819128 5.710062991489691 5.045058977586005
1.1016181229773463 1.0496763754045308 6.93776273727417 4.962510108947754 3.2376958900885304 5.324548270687491 6.2857017037398855 5.576167200814303
1.1051779935275081 1.051294498381877 10.00124740600586 5.6987996101379395 3.785479715170392 6.010140170447161 6.854168196820326 6.0345868692583435
1.108252427184466 1.0527508090614888 10.783011436462402 6.522485256195068 4.375474861878418 6.865889927435674 7.437942544227443 6.552951599055295
1.1121359223300973 1.0546925566343042 11.567373275756836 6.545434474945068 5.170312831714092 7.938889260573213 8.178334737441176 7.201216785165649
1.1160194174757283 1.056472491909385 12.354331016540527 12.244765281677246 6.082214210308307 9.133933552761293 8.982494181986223 7.878139638188665
1.1199029126213593 1.058252427184466 16.220972061157227 11.473803520202637 7.148456859465691 10.474890741442875 9.879730599715465 8.60590450323258
1.1237864077669903 1.0601941747572816 13.168111801147461 13.145008087158203 8.335187412211017 11.935244716014473 10.8329592352189 9.390607047763085
1.1275080906148869 1.0618122977346278 12.415152549743652 14.820664405822754 9.570755607326499 13.330608931755531 11.784846563782358 10.1096311222675
1.1307443365695795 1.0632686084142395 17.84304428100586 14.867673873901367 10.868369519327747 14.976192092070244 12.768346198885034 10.898495887790906
1.1346278317152105 1.0652103559870552 19.420490264892578 15.745462417602539 12.521359828284448 17.088178319842488 13.98353973970364 11.913010820197162
1.138673139158576 1.066990291262136 21.781471252441406 19.10839080810547 14.466756316892395 19.326380483821623 15.388706392712507 12.947926954895438
1.142556634304207 1.0689320388349515 24.923721313476562 23.32402229309082 16.51837053204791 21.827340581241124 16.85061176756815 14.098377232660775
1.146601941747573 1.0707119741100324 24.969196319580078 26.73890495300293 18.903036887553366 24.657227630523543 18.54596254788435 15.339122968950466
1.1503236245954693 1.0724919093851133 29.676815032958984 28.485393524169922 21.195552727272272 27.202753312005143 20.170144585889986 16.493423927013875
1.153559870550162 1.073948220064725 31.286727905273438 30.25411033630371 23.52227704435363 30.24810111733288 21.855398627512614 17.763198813276464
1.157443365695793 1.0758899676375404 36.73126220703125 37.004676818847656 26.393658880723788 33.94684973881551 23.959004494456583 19.354793668223117
1.1614886731391587 1.077831715210356 39.9295768737793 40.50473403930664 29.646845684236947 37.84059607511899 26.413414627110384 21.038278093367932
1.1655339805825244 1.079611650485437 43.132728576660156 44.88039779663086 33.05611086162766 42.181672677612674 29.07729209905535 22.862868322252485
1.16957928802589 1.0815533980582526 43.99629211425781 47.58607482910156 36.74721644900092 46.93940794544062 32.107861199665436 24.907945139132643
1.173462783171521 1.0833333333333335 47.20263671875 55.394981384277344 40.27455103603264 51.28228201607879 35.1507693306801 26.830311207662948
1.1766990291262136 1.084789644012945 50.43259048461914 60.701141357421875 43.61645394747519 56.198863314546834 38.22821692598008 28.895234384468342
1.1807443365695793 1.0867313915857606 56.04085159301758 66.8301773071289 47.70516696925861 62.048110711553996 42.244168627881365 31.501457077710736
1.1849514563106798 1.088673139158576 59.22526168823242 73.95701599121094 52.136292487091815 68.54152143527837 46.99029698972977 34.436266040836195
1.18915857605178 1.090453074433657 63.29207229614258 77.66620635986328 56.66731975655979 75.1771784304049 52.34736686206163 37.48464479167755
1.1932038834951457 1.0923948220064725 68.94990539550781 88.34600067138672 61.03039199742214 82.55742127116385 58.08979363548822 41.024653948425524
1.1972491909385115 1.0941747572815534 71.43635559082031 96.33686828613281 65.31259261047607 88.935486033439 64.41438229196191 44.29752108470885
1.200485436893204 1.0956310679611652 73.94085693359375 103.61517333984375 69.03499737034923 96.06167010945619 70.53320525586412 47.83848217233915
1.2046925566343043 1.0975728155339808 80.4511489868164 110.10657501220703 73.6020543513991 104.6584858014706 79.07940813759022 52.47092796280138
1.2088996763754045 1.0995145631067962 82.97808074951172 119.2759017944336 77.98368550768907 113.69595925324441 88.62736619461111 57.608291195564654
1.213106796116505 1.1014563106796118 89.44566345214844 130.1812744140625 82.35965210091516 123.16308907515227 99.7667021000629 63.31594529416085
1.2171521035598707 1.1033980582524272 95.21431732177734 139.4792022705078 86.48747049602022 133.0458807950208 112.14960802551285 69.66892747944176
1.221359223300971 1.1051779935275081 102.5783920288086 147.87228393554688 90.35040402311687 141.77502726708585 126.17837992519995 75.78713281179338
