Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.002552,-0.001156
1.000726,0.999274,0.002549,-0.001067
1.000930,0.999227,0.002606,-0.000995
1.001223,0.999400,0.002653,-0.001096
1.001600,0.999772,0.002693,-0.001136
1.001948,1.000093,0.002680,-0.001171
1.002468,1.000768,0.002713,-0.001112
1.004153,1.001988,0.002741,-0.001062
1.004505,1.003230,0.002812,-0.001063
1.004891,1.004669,0.002884,-0.001065
1.005219,1.004926,0.002887,-0.001030
1.005663,1.005092,0.002890,-0.001100
1.006012,1.005339,0.002932,-0.001066
1.006535,1.005825,0.002974,-0.001020
1.007631,1.006014,0.003016,-0.000939
1.008402,1.006284,0.003088,-0.000904
1.008640,1.006523,0.003130,-0.000904
1.009036,1.006786,0.003133,-0.001023
1.009242,1.006700,0.003135,-0.000942
1.009511,1.006648,0.003138,-0.000943
1.010022,1.007677,0.003180,-0.000945
1.010921,1.008099,0.003183,-0.001064
1.011744,1.008858,0.003186,-0.001100
1.012205,1.009730,0.003188,-0.000982
1.012341,1.010499,0.003161,-0.001019
1.012840,1.010924,0.003163,-0.001020
1.013477,1.011316,0.003166,-0.001104
1.013760,1.011613,0.003311,-0.001104
1.014833,1.011953,0.003344,-0.001033
1.014968,1.012238,0.003346,-0.000998
1.015784,1.012480,0.003349,-0.001082
1.016050,1.013014,0.003352,-0.001118
1.016055,1.014162,0.003354,-0.001000
1.016508,1.014826,0.003357,-0.001001
1.017205,1.015072,0.003360,-0.000918
1.017626,1.015779,0.003362,-0.000955
1.018357,1.016576,0.003365,-0.000837
1.018692,1.017080,0.003368,-0.000838
1.018671,1.017467,0.003370,-0.000838
1.019765,1.017878,0.003373,-0.000840
1.019641,1.018210,0.003376,-0.000961
1.020136,1.019478,0.003378,-0.000962
1.020087,1.020669,0.003270,-0.000962
1.020856,1.021663,0.003242,-0.001120
1.021194,1.022374,0.003245,-0.001277
1.021717,1.023292,0.003248,-0.001194
1.022172,1.024105,0.003281,-0.001122
1.022428,1.024565,0.003284,-0.001122
1.022527,1.025027,0.003287,-0.001086
1.023325,1.025783,0.003290,-0.001245
1.023569,1.026507,0.003323,-0.001210
1.024020,1.027870,0.003357,-0.001247
1.024173,1.028964,0.003432,-0.001211
1.024705,1.030309,0.003435,-0.001333
1.025135,1.031032,0.003437,-0.001408
1.025598,1.032533,0.003440,-0.001374
1.025878,1.032966,0.003515,-0.001326
1.026007,1.033689,0.003560,-0.001363
1.026591,1.034585,0.003594,-0.001402
1.026864,1.035297,0.003596,-0.001404
1.026546,1.036636,0.003630,-0.001441
1.026908,1.037828,0.003717,-0.001441
1.027487,1.039338,0.003792,-0.001441
1.027696,1.039882,0.003795,-0.001565
1.027862,1.041655,0.003798,-0.001493
1.027955,1.042506,0.003843,-0.001494
1.028149,1.043785,0.003961,-0.001458
1.028620,1.044505,0.003965,-0.001496
1.029022,1.046080,0.003968,-0.001460
1.029275,1.046519,0.004002,-0.001352
1.030120,1.047625,0.004078,-0.001353
1.030375,1.048442,0.004155,-0.001317
1.031056,1.050286,0.004159,-0.001367
1.031248,1.052323,0.004130,-0.001295
1.031887,1.053133,0.004165,-0.001223
1.032209,1.053667,0.004252,-0.001149
1.032339,1.054940,0.004288,-0.001149
1.033092,1.055616,0.004249,-0.001149
1.033673,1.056741,0.004252,-0.001026
1.034006,1.057515,0.004286,-0.000941
1.034376,1.058322,0.004333,-0.000780
1.034870,1.059621,0.004306,-0.000705
1.035424,1.061855,0.004193,-0.000668
1.035854,1.063284,0.004196,-0.000620
1.036691,1.064397,0.004241,-0.000534
1.037355,1.065230,0.004319,-0.000410
1.038364,1.066613,0.004292,-0.000297
1.038723,1.067124,0.004221,-0.000098
1.039504,1.068070,0.004256,0.000064
1.040188,1.069749,0.004302,0.000188
1.040225,1.071088,0.004338,0.000264
1.040850,1.072597,0.004343,0.000340
1.040968,1.073212,0.004314,0.000453
1.041564,1.074164,0.004349,0.000566
1.042324,1.075916,0.004437,0.000679
1.042724,1.077074,0.004474,0.000718
1.042944,1.077667,0.004435,0.000756
1.043545,1.078586,0.004512,0.000870
1.044192,1.079542,0.004633,0.001021
1.045121,1.080912,0.004713,0.001135
1.045615,1.081849,0.004760,0.001211
1.046661,1.083055,0.004722,0.001213
1.047485,1.084595,0.004800,0.001214
1.047680,1.085884,0.004922,0.001252
1.047985,1.087493,0.005001,0.001329
1.048602,1.088235,0.005049,0.001330
1.048936,1.089224,0.005054,0.001331
1.049386,1.090426,0.005327,0.001332
1.051101,1.092510,0.005568,0.001333
1.051302,1.093814,0.005725,0.001373
1.051419,1.094727,0.005805,0.001374
1.052362,1.095096,0.006037,0.001375
1.052747,1.095836,0.006312,0.001376
1.053066,1.096700,0.006501,0.001454
1.053772,1.098343,0.006658,0.001609
1.054012,1.100331,0.006772,0.001649
1.055228,1.101700,0.007005,0.001650
1.056264,1.102847,0.007238,0.001690
1.057172,1.104264,0.007363,0.001807
1.057732,1.105709,0.007488,0.001963
1.057939,1.106990,0.007603,0.002041
