Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.162056,1.297301,0.005827,0.005556
1.162208,1.296725,0.005881,0.005599
1.162316,1.299598,0.005885,0.005637
1.161890,1.304710,0.005894,0.005756
1.162056,1.310363,0.005991,0.005875
1.161652,1.315293,0.006000,0.005938
1.162577,1.321563,0.006054,0.006000
1.162640,1.321579,0.006588,0.006382
1.163953,1.330956,0.006541,0.006553
1.163921,1.331915,0.006656,0.006724
1.165351,1.336824,0.006815,0.006958
1.165875,1.341321,0.007021,0.007195
1.166504,1.346141,0.007182,0.007386
1.167448,1.352025,0.007432,0.007624
1.170276,1.360251,0.007549,0.007925
1.170844,1.362506,0.007799,0.008227
1.172631,1.369464,0.008007,0.008468
1.172566,1.369057,0.008170,0.008820
1.176469,1.381353,0.008424,0.009173
1.176633,1.383438,0.008620,0.009590
1.180041,1.391254,0.008920,0.009839
1.180427,1.393943,0.009221,0.010198
1.184030,1.400980,0.009418,0.010513
1.186494,1.411014,0.009721,0.010765
1.189979,1.422098,0.009919,0.011131
1.189959,1.422161,0.010208,0.011387
1.193539,1.430128,0.010316,0.011646
1.193433,1.430111,0.010515,0.011953
1.200377,1.449051,0.010717,0.012280
1.201436,1.450844,0.011009,0.012481
1.203838,1.459016,0.011257,0.012748
1.204879,1.467196,0.011615,0.013012
1.209857,1.477262,0.012018,0.013233
1.210828,1.479120,0.012331,0.013454
1.214014,1.491218,0.012739,0.013730
1.216322,1.497009,0.013101,0.014305
1.217646,1.498046,0.013465,0.014633
1.217580,1.498045,0.013875,0.015146
1.222028,1.515821,0.014286,0.015658
1.225881,1.520781,0.014745,0.016059
1.227295,1.527471,0.015458,0.016629
1.230253,1.535453,0.016061,0.017153
1.232001,1.541164,0.016870,0.017986
1.232438,1.545621,0.017873,0.018806
1.234402,1.547990,0.018239,0.019168
1.251219,1.594751,0.018659,0.019506
1.253767,1.604223,0.018953,0.019979
1.253676,1.604151,0.019299,0.020443
1.259286,1.620931,0.019712,0.020996
1.261196,1.630334,0.020057,0.021471
1.261300,1.631253,0.020485,0.021620
