Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.001283,0.001467
0.999809,0.999727,0.001284,0.001418
1.000052,0.999705,0.001284,0.001378
1.000572,0.999844,0.001285,0.001486
1.002661,1.000820,0.001285,0.001576
1.002912,1.000966,0.001286,0.001653
1.003358,1.000621,0.001286,0.001645
1.003676,1.000838,0.001287,0.001604
1.003939,1.000990,0.001288,0.001640
1.004287,1.001206,0.001289,0.001573
1.004638,1.001487,0.001323,0.001425
1.005065,1.001678,0.001324,0.001460
1.005290,1.002394,0.001325,0.001564
1.005682,1.004624,0.001326,0.001565
1.005761,1.004918,0.001327,0.001497
1.007473,1.004907,0.001328,0.001499
1.008288,1.005251,0.001362,0.001569
1.009431,1.005437,0.001396,0.001570
1.010315,1.005790,0.001397,0.001468
1.011039,1.006095,0.001430,0.001436
1.011627,1.006165,0.001541,0.001369
1.012157,1.007858,0.001651,0.001370
1.012404,1.008920,0.001652,0.001336
1.012770,1.009159,0.001653,0.001338
1.013082,1.009479,0.001687,0.001373
1.013461,1.009598,0.001765,0.001559
1.013732,1.009905,0.001843,0.001630
1.014092,1.010337,0.001844,0.001562
1.014435,1.011099,0.001878,0.001598
1.014764,1.012668,0.001956,0.001668
1.015382,1.013320,0.002067,0.001740
1.016639,1.013797,0.002113,0.001707
1.017193,1.014012,0.002081,0.001626
1.017996,1.014199,0.002082,0.001592
1.019006,1.014520,0.002128,0.001593
1.019553,1.015150,0.002175,0.001595
1.019827,1.016036,0.002144,0.001666
1.020040,1.016246,0.002145,0.001620
1.020077,1.016584,0.002179,0.001469
1.020822,1.017332,0.002225,0.001470
1.021030,1.017641,0.002272,0.001437
1.021284,1.017705,0.002274,0.001368
1.022495,1.018269,0.002275,0.001405
1.023372,1.018507,0.002277,0.001371
1.023681,1.019815,0.002312,0.001372
1.024493,1.020684,0.002393,0.001375
1.024795,1.021408,0.002507,0.001412
1.025171,1.021668,0.002586,0.001495
1.025039,1.022284,0.002620,0.001495
1.025830,1.022618,0.002701,0.001426
1.026253,1.023369,0.002737,0.001463
1.026521,1.024005,0.002818,0.001358
1.027802,1.024986,0.002897,0.001405
1.028383,1.025638,0.003022,0.001453
1.028779,1.026616,0.003137,0.001490
1.029352,1.027017,0.003218,0.001563
1.029560,1.027174,0.003333,0.001635
1.030193,1.028010,0.003525,0.001780
1.030578,1.028793,0.003729,0.001853
1.030997,1.029223,0.003856,0.001962
1.031087,1.029495,0.003938,0.001893
1.031489,1.030113,0.003987,0.001859
1.032812,1.030849,0.004147,0.001895
