Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.001803,0.001276
1.000147,0.999343,0.001871,0.001306
1.000368,1.001680,0.001860,0.001278
1.000776,1.002685,0.001808,0.001302
1.001064,1.002845,0.001805,0.001322
1.001037,1.003179,0.001852,0.001300
1.003254,1.003350,0.001927,0.001281
1.003531,1.003581,0.001917,0.001299
1.003768,1.003843,0.001917,0.001267
1.003979,1.004100,0.001950,0.001268
1.004021,1.004447,0.002059,0.001304
1.004236,1.004618,0.002136,0.001375
1.004275,1.004872,0.002062,0.001446
1.004659,1.005141,0.002030,0.001515
1.004772,1.005546,0.002075,0.001585
1.005016,1.005712,0.002151,0.001553
1.004869,1.005991,0.002185,0.001624
1.005873,1.007264,0.002186,0.001695
1.006655,1.008841,0.002219,0.001662
1.007014,1.009093,0.002296,0.001664
1.007604,1.009192,0.002330,0.001700
1.007914,1.009576,0.002331,0.001701
1.008005,1.009827,0.002300,0.001773
1.008177,1.010175,0.002333,0.001845
1.008350,1.012494,0.002410,0.001846
1.008496,1.013087,0.002455,0.001883
1.008779,1.012547,0.002457,0.001816
1.008871,1.012868,0.002425,0.001783
1.008964,1.012158,0.002502,0.001820
1.009552,1.013656,0.002536,0.001822
1.010329,1.014965,0.002582,0.001930
1.010660,1.015061,0.002583,0.001862
1.011371,1.015486,0.002584,0.001899
1.011598,1.015879,0.002662,0.001972
1.012106,1.016248,0.002707,0.002115
1.012238,1.018351,0.002752,0.002188
1.012322,1.019131,0.002754,0.002296
1.012489,1.019510,0.002831,0.002299
1.012846,1.019630,0.002952,0.002302
1.013002,1.019987,0.003031,0.002411
1.013164,1.020430,0.003066,0.002485
1.013419,1.021597,0.003024,0.002522
1.013902,1.022996,0.003211,0.002560
1.014261,1.023843,0.003322,0.002634
1.014314,1.024388,0.003477,0.002743
1.014342,1.024662,0.003556,0.002747
1.015111,1.025088,0.003679,0.002785
1.015248,1.026392,0.003878,0.002824
1.015564,1.027861,0.004033,0.002935
1.015611,1.027707,0.004112,0.002939
1.016107,1.028044,0.004192,0.002978
1.016257,1.028107,0.004347,0.003089
1.016386,1.028793,0.004459,0.003165
1.016565,1.030152,0.004571,0.003240
1.016577,1.031327,0.004695,0.003280
1.016399,1.032116,0.004742,0.003320
1.016926,1.032406,0.004942,0.003504
1.017648,1.032867,0.005066,0.003616
1.018423,1.033292,0.005190,0.003656
1.018936,1.034433,0.005237,0.003696
1.018467,1.035404,0.005351,0.003773
1.018716,1.036197,0.005464,0.003958
1.019137,1.037204,0.005544,0.003999
1.018553,1.037778,0.005625,0.004040
1.018876,1.038443,0.005739,0.004081
1.018649,1.038955,0.005819,0.004121
1.018668,1.040368,0.005867,0.004126
1.019206,1.041515,0.005992,0.004204
1.019498,1.042192,0.006117,0.004282
1.020006,1.042782,0.006154,0.004323
1.020466,1.043492,0.006234,0.004364
1.020929,1.044282,0.006238,0.004407
1.021082,1.045036,0.006319,0.004572
1.021367,1.046464,0.006356,0.004687
1.021675,1.047242,0.006393,0.004803
1.021958,1.048057,0.006396,0.004770
1.022732,1.048787,0.006445,0.004739
1.022360,1.049865,0.006571,0.004855
1.022617,1.050673,0.006664,0.004934
1.023330,1.051191,0.006836,0.004976
1.023551,1.051964,0.006996,0.005018
1.023770,1.053276,0.007201,0.005223
1.024485,1.053759,0.007362,0.005316
1.024900,1.055379,0.007489,0.005484
1.025188,1.056268,0.007695,0.005652
1.025633,1.057400,0.007934,0.005895
1.026259,1.058453,0.008219,0.005989
1.026855,1.058914,0.008425,0.006108
1.027437,1.059689,0.008710,0.006316
1.027685,1.060778,0.008961,0.006485
1.028679,1.061847,0.009246,0.006804
1.028915,1.062909,0.009487,0.007125
1.029256,1.062456,0.009683,0.007409
1.029601,1.064358,0.009880,0.007731
1.029808,1.065117,0.010077,0.008053
1.030674,1.066341,0.010318,0.008450
1.030864,1.067917,0.010516,0.008649
1.031177,1.068390,0.010803,0.009011
1.031632,1.069084,0.011046,0.009299
1.032278,1.070364,0.011334,0.009702
1.033242,1.071025,0.011702,0.010068
1.033467,1.072804,0.012071,0.010548
1.033777,1.074092,0.012395,0.010953
1.034662,1.075123,0.012684,0.011359
1.035284,1.075884,0.013054,0.011841
1.035915,1.076874,0.013423,0.012363
1.036558,1.078295,0.013838,0.012899
1.037167,1.079613,0.014288,0.013397
1.037499,1.080776,0.014817,0.013935
1.038104,1.082243,0.015314,0.014628
1.038098,1.082676,0.015810,0.015361
1.038375,1.083528,0.016341,0.016095
1.039299,1.084969,0.016873,0.016869
1.039916,1.085941,0.017405,0.017684
1.040207,1.086829,0.017938,0.018500
1.040915,1.088620,0.018346,0.019318
1.041142,1.089964,0.018790,0.020216
1.042214,1.090603,0.019244,0.021114
1.042772,1.092161,0.019699,0.022067
