Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.001285,0.001275
0.999983,0.999851,0.001340,0.001247
1.000194,0.999564,0.001335,0.001224
1.002756,1.000298,0.001331,0.001346
1.003019,1.000023,0.001369,0.001362
1.003638,1.000211,0.001451,0.001375
1.003827,1.000320,0.001521,0.001423
1.004381,1.000250,0.001506,0.001397
1.004621,1.000411,0.001508,0.001398
1.007316,1.000483,0.001542,0.001467
1.007842,1.000472,0.001620,0.001536
1.008074,1.000588,0.001730,0.001605
1.008666,1.000587,0.001731,0.001606
1.009313,1.000689,0.001765,0.001640
1.009902,1.001392,0.001800,0.001641
1.012013,1.002948,0.001910,0.001642
1.013154,1.003294,0.001956,0.001677
1.013572,1.003372,0.001990,0.001678
1.014067,1.003453,0.002025,0.001645
1.014143,1.003439,0.002104,0.001680
1.014686,1.003206,0.002183,0.001681
1.015197,1.001292,0.002186,0.001613
1.016412,1.001447,0.002221,0.001614
1.017788,1.001415,0.002332,0.001580
1.018893,1.001507,0.002412,0.001582
1.019269,1.002161,0.002414,0.001583
1.020544,1.003335,0.002340,0.001515
1.021455,1.003732,0.002342,0.001515
1.022841,1.004018,0.002388,0.001482
1.024329,1.004141,0.002513,0.001517
1.025777,1.004292,0.002516,0.001553
1.026541,1.004342,0.002519,0.001519
1.027467,1.004382,0.002521,0.001554
1.027629,1.003931,0.002567,0.001555
1.029784,1.003664,0.002649,0.001591
1.030177,1.004161,0.002608,0.001592
1.031998,1.003866,0.002689,0.001628
1.032073,1.004744,0.002770,0.001628
1.033087,1.004807,0.002818,0.001698
1.033504,1.004811,0.002900,0.001734
1.034403,1.005468,0.003015,0.001735
1.035880,1.005427,0.003175,0.001841
1.036206,1.005717,0.003413,0.001946
1.037828,1.005739,0.003607,0.002051
1.038820,1.006091,0.003691,0.002052
1.039272,1.006562,0.003819,0.002054
1.039789,1.007207,0.004014,0.002054
1.040955,1.007320,0.004254,0.002090
1.041867,1.007946,0.004450,0.002092
1.042241,1.008172,0.004534,0.002093
1.044328,1.008471,0.004696,0.002164
1.045171,1.008929,0.004860,0.002270
1.045877,1.009393,0.005023,0.002376
1.046456,1.009380,0.005141,0.002412
1.047057,1.009520,0.005271,0.002378
1.047383,1.010737,0.005402,0.002450
1.047893,1.010797,0.005532,0.002522
1.048862,1.011261,0.005618,0.002558
1.049895,1.011548,0.005670,0.002595
1.050951,1.011691,0.005756,0.002702
1.051746,1.011843,0.005842,0.002739
1.052991,1.012722,0.005894,0.002845
1.053604,1.013257,0.005981,0.002952
1.054594,1.013403,0.006068,0.003024
1.055405,1.014070,0.006248,0.003061
1.056077,1.014319,0.006300,0.003168
1.056755,1.014599,0.006342,0.003205
1.057397,1.014783,0.006522,0.003242
1.058330,1.014945,0.006656,0.003243
1.059534,1.015569,0.006662,0.003315
1.060616,1.015648,0.006669,0.003353
1.060887,1.016658,0.006758,0.003355
1.062028,1.017242,0.006893,0.003392
1.062233,1.018246,0.007028,0.003429
1.063271,1.018351,0.007035,0.003431
1.064129,1.019032,0.007077,0.003469
1.064877,1.019249,0.007248,0.003577
1.065629,1.019596,0.007431,0.003579
1.066084,1.020049,0.007615,0.003652
1.066559,1.021049,0.007659,0.003618
1.067227,1.021642,0.007878,0.003621
1.068464,1.022216,0.008144,0.003658
1.069522,1.022849,0.008319,0.003732
1.070327,1.023144,0.008576,0.003876
1.071142,1.023281,0.008913,0.003949
1.072491,1.023619,0.009216,0.003951
1.073158,1.024053,0.009437,0.003989
1.073650,1.025077,0.009564,0.004027
1.074917,1.025485,0.009740,0.004101
1.075400,1.025698,0.010079,0.004174
1.076298,1.026285,0.010384,0.004248
1.078086,1.026882,0.010525,0.004322
1.078046,1.026992,0.010654,0.004396
1.079152,1.027600,0.010784,0.004434
1.080489,1.028514,0.010961,0.004580
1.080868,1.028882,0.011091,0.004618
1.082444,1.029250,0.011139,0.004620
1.083544,1.030264,0.011271,0.004695
1.084414,1.030548,0.011416,0.004698
1.085350,1.030825,0.011597,0.004772
1.085952,1.031800,0.011730,0.004930
1.086809,1.032563,0.011911,0.005053
1.088602,1.033169,0.012224,0.005092
1.089551,1.034463,0.012574,0.005179
1.090602,1.035462,0.012888,0.005181
1.091636,1.035446,0.013203,0.005305
1.092370,1.036893,0.013554,0.005428
1.094133,1.037075,0.013918,0.005551
1.096131,1.037643,0.014282,0.005711
1.097495,1.038737,0.014684,0.005871
1.097688,1.038525,0.015219,0.006031
1.098711,1.040069,0.015755,0.006226
1.100545,1.041099,0.016293,0.006423
1.101619,1.041745,0.016821,0.006692
1.102795,1.042125,0.017313,0.006889
1.103594,1.042541,0.017853,0.007037
1.105989,1.043721,0.018382,0.007223
1.107022,1.044013,0.018963,0.007492
1.107749,1.044769,0.019411,0.007714
1.109904,1.045296,0.019909,0.008057
1.111426,1.045842,0.020492,0.008316
1.113186,1.046686,0.021211,0.008624
1.114169,1.047732,0.021919,0.008968
1.115268,1.048186,0.022629,0.009350
1.117200,1.048449,0.023438,0.009731
1.120567,1.048990,0.024288,0.010186
1.122116,1.049559,0.025176,0.010641
1.123040,1.051348,0.026116,0.011133
1.123291,1.050795,0.027194,0.011639
1.124257,1.051834,0.028360,0.012181
1.126658,1.052288,0.029652,0.012760
1.128078,1.053837,0.031044,0.013339
1.130943,1.054444,0.032528,0.014029
1.132296,1.055215,0.034151,0.014757
1.133059,1.055615,0.035900,0.015571
1.135309,1.056051,0.037742,0.016422
1.136049,1.056951,0.039714,0.017263
1.138911,1.057962,0.041877,0.018251
1.140976,1.059788,0.044040,0.019215
1.143063,1.060070,0.046332,0.020291
1.144378,1.061332,0.048629,0.021368
1.146425,1.062094,0.051207,0.022556
1.148230,1.062996,0.053966,0.023868
1.149688,1.063721,0.056732,0.025244
1.152827,1.064971,0.059818,0.026743
1.154259,1.065719,0.063086,0.028317
1.154577,1.066648,0.066625,0.030090
1.155844,1.067896,0.070210,0.031902
1.157862,1.068556,0.074169,0.033839
1.159503,1.069334,0.078313,0.035840
1.162140,1.070100,0.082782,0.037929
1.164551,1.071837,0.087440,0.040169
1.167024,1.072394,0.092335,0.042497
1.169018,1.072989,0.097685,0.045051
1.170033,1.074325,0.103277,0.047644
1.171384,1.075885,0.109197,0.050437
1.173866,1.077004,0.115126,0.053233
1.175414,1.077921,0.121332,0.056106
1.177821,1.078462,0.127907,0.059105
1.179841,1.079397,0.134765,0.062281
1.182832,1.080520,0.142099,0.065584
1.184414,1.081780,0.149577,0.069003
1.185782,1.083386,0.157711,0.072699
1.188082,1.083877,0.166174,0.076548
1.188645,1.084163,0.175064,0.080450
1.190222,1.085234,0.184348,0.084655
1.192579,1.086093,0.194155,0.089026
1.194944,1.087042,0.204291,0.093552
1.196964,1.087319,0.214914,0.098194
1.199574,1.088037,0.226104,0.103079
1.200973,1.089067,0.237497,0.108080
1.202616,1.090346,0.249693,0.113449
1.205057,1.090982,0.262571,0.119011
1.207990,1.092215,0.275836,0.124654
1.209456,1.093340,0.288757,0.130188
1.211757,1.094338,0.295147,0.133044
1.212998,1.095129,0.301879,0.135934
1.216833,1.096006,0.308570,0.138771
1.218463,1.096500,0.315396,0.141644
1.220817,1.097341,0.322403,0.144732
1.222648,1.098440,0.329469,0.147729
1.224728,1.099182,0.336465,0.150743
