Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003191,0.003265
1.001410,1.000285,0.003250,0.003282
1.005301,0.998525,0.003301,0.003296
1.006486,0.998540,0.003344,0.003309
1.006486,0.998532,0.003382,0.003320
1.011400,1.000084,0.003391,0.003330
1.014242,0.998474,0.003500,0.003391
1.015864,0.998237,0.003612,0.003428
1.018665,0.998036,0.003646,0.003466
1.018424,0.998022,0.003758,0.003552
1.023448,0.997426,0.003845,0.003582
1.026345,0.997473,0.003882,0.003588
1.028487,0.997429,0.003924,0.003707
1.030559,0.997662,0.004012,0.003769
1.031537,0.997815,0.004162,0.003799
1.035886,0.999652,0.004312,0.003886
1.037463,1.001186,0.004464,0.003891
1.040641,1.002893,0.004642,0.004011
1.043331,1.005010,0.004822,0.004042
1.043368,1.004754,0.005002,0.004047
1.047612,1.009246,0.005208,0.004135
1.051464,1.011632,0.005389,0.004174
1.053533,1.014097,0.005573,0.004295
1.057252,1.017659,0.005886,0.004441
1.057258,1.017613,0.006045,0.004564
1.061483,1.023924,0.006364,0.004719
1.065338,1.027118,0.006737,0.004900
1.069529,1.030871,0.007034,0.004991
1.072706,1.035538,0.007419,0.005147
1.072481,1.035523,0.007720,0.005328
1.079749,1.042378,0.008049,0.005453
1.083004,1.045354,0.008463,0.005717
1.085827,1.048679,0.008907,0.005843
1.089056,1.050469,0.009379,0.006058
1.095397,1.056416,0.010001,0.006324
1.099693,1.059208,0.010680,0.006542
1.100865,1.060492,0.011483,0.006810
1.107796,1.065155,0.012264,0.007139
1.112901,1.068984,0.013188,0.007444
1.113614,1.069675,0.014347,0.007725
1.122780,1.074216,0.015582,0.008125
1.123996,1.075809,0.016964,0.008526
1.128427,1.080042,0.018684,0.009021
1.135546,1.082128,0.020573,0.009568
1.141338,1.086340,0.022859,0.010124
1.147983,1.088943,0.025593,0.010741
1.148963,1.090531,0.028706,0.011506
1.159473,1.096349,0.032555,0.012545
1.161089,1.096203,0.037445,0.013887
1.164718,1.097832,0.043464,0.015540
1.175905,1.102682,0.051112,0.017524
1.180185,1.106137,0.053430,0.018173
1.188440,1.107903,0.056067,0.018783
1.193449,1.110264,0.058928,0.019495
1.195286,1.111588,0.062060,0.020288
1.205689,1.115231,0.065501,0.021098
1.211793,1.118384,0.069411,0.022044
1.219043,1.120736,0.073665,0.023048
