Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.161895,1.190644,0.003679,0.004783
1.162938,1.190253,0.003876,0.004820
1.164207,1.191074,0.003914,0.004850
1.165292,1.191205,0.003873,0.004876
1.168977,1.196282,0.004009,0.004898
1.171576,1.197070,0.004031,0.004917
1.174818,1.197590,0.004051,0.004934
1.177280,1.197923,0.004152,0.004989
1.179495,1.198402,0.004163,0.005050
1.182116,1.198938,0.004302,0.005150
1.185363,1.199740,0.004400,0.005158
1.187498,1.200437,0.004508,0.005207
1.190267,1.202598,0.004701,0.005255
1.190271,1.203558,0.004884,0.005358
1.195378,1.204762,0.005121,0.005513
1.198152,1.206236,0.005400,0.005655
1.199133,1.207239,0.005547,0.005704
1.203919,1.211137,0.005816,0.005807
1.205662,1.211763,0.006142,0.005910
1.210508,1.215010,0.006375,0.006014
1.214328,1.217979,0.006691,0.006212
1.217883,1.220356,0.006965,0.006356
1.223539,1.223270,0.007201,0.006420
1.226840,1.226214,0.007575,0.006619
1.231967,1.228002,0.007770,0.006779
1.235067,1.230474,0.008008,0.006979
1.239690,1.233303,0.008333,0.007139
1.245062,1.236294,0.008530,0.007245
1.246931,1.237412,0.008834,0.007393
1.256013,1.241232,0.009035,0.007541
1.260576,1.244493,0.009150,0.007705
1.264198,1.246882,0.009414,0.007908
1.265942,1.248026,0.009771,0.008168
1.270669,1.251131,0.010039,0.008373
1.279879,1.254187,0.010356,0.008633
1.285940,1.258142,0.010718,0.008800
1.288922,1.260595,0.011079,0.008965
1.296031,1.263720,0.011444,0.009268
1.299098,1.264250,0.011857,0.009478
1.307408,1.269531,0.012316,0.009687
1.315197,1.272492,0.013023,0.009953
1.317422,1.273935,0.013687,0.010261
1.327233,1.278873,0.014490,0.010680
1.328705,1.280196,0.015334,0.011145
1.339073,1.283581,0.016394,0.011569
1.344069,1.287275,0.017643,0.012037
1.346797,1.288641,0.019090,0.012702
1.353168,1.292391,0.020690,0.013414
1.356419,1.293321,0.022826,0.014323
1.363929,1.296813,0.025179,0.015279
1.367994,1.299617,0.028083,0.016535
1.375684,1.303476,0.031980,0.018305
1.382439,1.305697,0.036739,0.020379
1.383150,1.307064,0.038270,0.021028
1.394334,1.312482,0.039979,0.021775
1.399859,1.313578,0.041662,0.022575
1.405478,1.317365,0.043646,0.023461
1.413612,1.320502,0.045881,0.024439
1.414926,1.321425,0.048294,0.025396
1.428086,1.325956,0.051097,0.026669
