Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.186418,1.187374,0.001533,0.000938
1.185654,1.186088,0.001500,0.000905
1.186045,1.186308,0.001519,0.000878
1.186125,1.186829,0.001493,0.000857
1.186416,1.187453,0.001509,0.000920
1.186644,1.188109,0.001488,0.000936
1.186449,1.188618,0.001503,0.000950
1.186545,1.189123,0.001516,0.000962
1.187319,1.189574,0.001517,0.000995
1.187875,1.190355,0.001518,0.000964
1.188673,1.192246,0.001663,0.000933
1.188075,1.194003,0.001664,0.000966
1.188921,1.196230,0.001736,0.000999
1.189071,1.196851,0.001696,0.001000
1.189639,1.197752,0.001739,0.001001
1.190058,1.198249,0.001843,0.001035
1.190768,1.199053,0.001874,0.001036
1.191492,1.199915,0.001875,0.001069
1.191713,1.200521,0.001948,0.001135
1.191602,1.201450,0.001949,0.001137
1.192222,1.201543,0.002023,0.001171
1.192177,1.202489,0.002024,0.001173
1.193060,1.205520,0.002066,0.001174
1.193973,1.208138,0.002067,0.001208
1.194484,1.208971,0.002068,0.001209
1.194832,1.209553,0.001997,0.001243
1.195267,1.210287,0.002071,0.001211
1.195076,1.211095,0.002145,0.001245
1.195817,1.211752,0.002219,0.001312
1.196415,1.213617,0.002178,0.001314
1.196577,1.214671,0.002107,0.001282
1.197242,1.217178,0.002150,0.001283
1.198134,1.217744,0.002150,0.001251
1.198376,1.218371,0.002110,0.001253
1.198603,1.219794,0.002111,0.001222
1.198763,1.221812,0.002112,0.001223
1.199161,1.222941,0.002155,0.001258
1.199749,1.224323,0.002115,0.001226
1.199874,1.224610,0.002116,0.001161
1.200463,1.225572,0.002117,0.001229
1.200642,1.227155,0.002150,0.001342
1.201377,1.228686,0.002151,0.001376
1.201349,1.229772,0.002121,0.001445
1.202300,1.230787,0.002049,0.001414
1.202431,1.231849,0.002124,0.001449
1.202841,1.234064,0.002240,0.001562
1.203371,1.236356,0.002242,0.001664
1.203693,1.237339,0.002211,0.001733
1.204313,1.238844,0.002254,0.001768
1.204160,1.240046,0.002371,0.001837
1.205089,1.241061,0.002404,0.001873
1.204964,1.242288,0.002363,0.001875
1.205599,1.242891,0.002364,0.001977
1.205659,1.243866,0.002407,0.002125
1.205910,1.246427,0.002440,0.002128
1.206630,1.247164,0.002442,0.002017
1.206665,1.247481,0.002369,0.002132
1.206768,1.247938,0.002328,0.002214
1.207008,1.249063,0.002403,0.002330
1.207056,1.250947,0.002447,0.002412
1.207416,1.252461,0.002407,0.002415
1.207630,1.255100,0.002334,0.002463
1.207833,1.255720,0.002366,0.002614
1.207885,1.257146,0.002474,0.002731
1.208086,1.257990,0.002476,0.002814
1.208102,1.260827,0.002403,0.002863
1.208272,1.263132,0.002404,0.003048
1.208390,1.264690,0.002479,0.003166
1.209001,1.265438,0.002555,0.003204
1.209301,1.266267,0.002599,0.003321
1.209939,1.268790,0.002569,0.003473
1.209928,1.271437,0.002676,0.003545
1.210015,1.272242,0.002827,0.003584
1.210079,1.273286,0.002871,0.003588
1.209766,1.274306,0.002905,0.003661
1.210528,1.276387,0.002981,0.003699
1.210596,1.278600,0.003089,0.003772
1.210715,1.279180,0.003283,0.003776
1.210629,1.280431,0.003328,0.003780
1.210855,1.281586,0.003447,0.003819
1.210984,1.283959,0.003641,0.003858
1.211472,1.286221,0.003792,0.003828
1.211573,1.286944,0.003955,0.003832
1.211609,1.287840,0.004075,0.003836
1.212134,1.289205,0.004195,0.003841
1.212200,1.291763,0.004390,0.003845
1.212425,1.294895,0.004585,0.003849
1.213041,1.297961,0.004706,0.003924
1.212582,1.299021,0.004858,0.004069
1.214159,1.299720,0.004979,0.004109
1.214263,1.301285,0.005100,0.004184
1.214392,1.302235,0.005296,0.004224
1.214931,1.303773,0.005374,0.004299
1.215594,1.303839,0.005452,0.004375
1.215670,1.307580,0.005487,0.004379
1.215731,1.309921,0.005566,0.004419
1.216421,1.311728,0.005687,0.004530
1.216391,1.314135,0.005765,0.004677
1.216674,1.315193,0.005877,0.004860
1.216889,1.316191,0.005912,0.005008
1.216927,1.319490,0.005948,0.005227
1.217184,1.320611,0.006027,0.005447
1.217914,1.322176,0.006106,0.005644
1.218248,1.324166,0.006153,0.005758
1.219650,1.324992,0.006156,0.005991
1.219114,1.326697,0.006203,0.006224
1.219488,1.328848,0.006326,0.006457
1.220864,1.330727,0.006449,0.006607
1.220951,1.332446,0.006495,0.006806
1.221500,1.334487,0.006542,0.007075
1.221381,1.336989,0.006622,0.007345
1.221699,1.336517,0.006745,0.007509
1.221968,1.339416,0.006858,0.007637
1.222360,1.340846,0.006938,0.007765
1.222735,1.342323,0.007138,0.007893
1.222864,1.343661,0.007294,0.008022
1.223904,1.344925,0.007462,0.008152
1.225393,1.346907,0.007586,0.008234
1.225857,1.349808,0.007820,0.008328
1.225872,1.351932,0.008097,0.008337
1.225656,1.353237,0.008331,0.008456
1.224810,1.354605,0.008412,0.008575
1.225562,1.357129,0.008537,0.008779
1.225531,1.359362,0.008771,0.008935
1.226170,1.361512,0.009005,0.009091
1.228124,1.364011,0.009207,0.009321
1.228257,1.364939,0.009409,0.009551
1.228529,1.366806,0.009579,0.009818
1.229005,1.368282,0.009749,0.010086
1.228943,1.369255,0.009875,0.010353
1.228987,1.371077,0.010045,0.010622
1.229546,1.373111,0.010160,0.010892
1.230186,1.375733,0.010397,0.011125
1.230788,1.378197,0.010557,0.011395
1.232874,1.379995,0.010839,0.011739
1.232840,1.382767,0.011076,0.012060
1.233522,1.383979,0.011358,0.012419
1.233929,1.385801,0.011629,0.012817
1.234658,1.388134,0.011867,0.013216
1.234934,1.390033,0.012194,0.013613
1.235196,1.393179,0.012521,0.013938
1.235748,1.396078,0.012838,0.014263
1.237805,1.398758,0.013154,0.014589
1.238568,1.400575,0.013471,0.014803
1.239052,1.402471,0.013910,0.015205
1.239288,1.403750,0.014383,0.015696
1.239578,1.406424,0.014823,0.016112
1.239763,1.408631,0.015230,0.016604
1.240339,1.409500,0.015683,0.017135
1.240582,1.411476,0.016014,0.017629
1.241344,1.414290,0.016467,0.018150
1.241952,1.417063,0.017032,0.018786
1.243790,1.419211,0.017564,0.019234
1.244815,1.420623,0.018174,0.019797
1.244785,1.422442,0.018652,0.020412
1.244630,1.426072,0.019220,0.021104
1.245189,1.428204,0.019788,0.021758
1.245402,1.429889,0.020401,0.022565
1.246052,1.432386,0.021048,0.023371
1.246528,1.435751,0.021651,0.024143
1.246901,1.436728,0.022345,0.024956
1.248893,1.439807,0.023117,0.025769
1.249674,1.441644,0.023890,0.026661
1.249965,1.443882,0.024698,0.027759
1.250581,1.446101,0.025585,0.028820
1.250784,1.449060,0.026394,0.029922
1.250940,1.451136,0.027328,0.031028
1.250857,1.452741,0.028421,0.032250
1.251547,1.454580,0.029514,0.033642
1.252620,1.457353,0.030777,0.035062
1.254375,1.458905,0.031996,0.036408
1.255225,1.460720,0.033295,0.038155
1.256079,1.464077,0.034709,0.039883
1.256192,1.466324,0.036293,0.041805
1.256897,1.468783,0.038048,0.043901
1.257284,1.473308,0.039681,0.045792
1.258876,1.474335,0.040413,0.046792
1.258309,1.477058,0.041205,0.047810
1.259094,1.479931,0.042029,0.048691
1.260797,1.481403,0.042893,0.049780
1.261025,1.484022,0.043929,0.050852
1.260825,1.487284,0.044856,0.051900
1.262608,1.490370,0.045716,0.053204
