Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.186418,1.187374,0.000769,0.000637
1.185259,1.186343,0.000752,0.000584
1.185958,1.186571,0.000801,0.000590
1.185192,1.186615,0.000784,0.000594
1.185109,1.186619,0.000822,0.000638
1.187194,1.186645,0.000807,0.000675
1.188566,1.186115,0.000838,0.000707
1.188408,1.186207,0.000896,0.000671
1.189166,1.186449,0.001010,0.000671
1.189612,1.186388,0.001051,0.000703
1.191415,1.186480,0.001084,0.000704
1.192335,1.186007,0.001014,0.000640
1.192830,1.187502,0.001015,0.000704
1.193620,1.187904,0.001057,0.000737
1.194844,1.187815,0.001059,0.000705
1.196398,1.188711,0.001142,0.000738
1.197004,1.190135,0.001185,0.000770
1.197628,1.189628,0.001260,0.000803
1.198155,1.190374,0.001302,0.000868
1.199117,1.191006,0.001409,0.000836
1.200416,1.191007,0.001483,0.000837
1.200957,1.191686,0.001485,0.000837
1.202093,1.191748,0.001529,0.000870
1.202568,1.192090,0.001530,0.000902
1.204227,1.192340,0.001573,0.000871
1.204016,1.192526,0.001575,0.000871
1.205045,1.192740,0.001608,0.000936
1.205682,1.193018,0.001610,0.000904
1.206781,1.193115,0.001611,0.000904
1.206778,1.193466,0.001644,0.000937
1.207457,1.194422,0.001646,0.000905
1.208195,1.194574,0.001679,0.000938
1.209390,1.195389,0.001639,0.000939
1.209079,1.195710,0.001673,0.000875
1.209324,1.196320,0.001601,0.000940
1.208883,1.196981,0.001603,0.000941
1.210229,1.197204,0.001637,0.000941
1.210639,1.197502,0.001564,0.000909
1.210795,1.197549,0.001598,0.000910
1.211943,1.198061,0.001599,0.000943
1.212243,1.198212,0.001601,0.001009
1.213803,1.198175,0.001603,0.001042
1.214587,1.199296,0.001637,0.001042
1.215348,1.199520,0.001746,0.001075
1.215818,1.200434,0.001748,0.001076
1.216574,1.201442,0.001782,0.001109
1.217630,1.202387,0.001827,0.001077
1.218235,1.202792,0.001797,0.001078
1.219059,1.203372,0.001799,0.001144
1.220380,1.203838,0.001877,0.001145
1.221645,1.205449,0.001922,0.001211
1.222278,1.205558,0.001892,0.001244
1.222494,1.205903,0.001893,0.001310
1.223623,1.206095,0.001895,0.001311
1.224431,1.206407,0.002006,0.001344
1.225540,1.206644,0.002084,0.001345
1.225701,1.206879,0.002086,0.001346
1.226504,1.207781,0.002055,0.001379
1.226900,1.208247,0.002026,0.001347
1.228573,1.208558,0.002149,0.001414
1.229851,1.209294,0.002228,0.001448
1.230483,1.209944,0.002153,0.001514
1.231138,1.210619,0.002188,0.001548
1.232292,1.210937,0.002234,0.001549
1.232699,1.211153,0.002282,0.001483
1.233546,1.212137,0.002362,0.001418
1.234069,1.212328,0.002363,0.001453
1.234813,1.213579,0.002442,0.001420
1.235648,1.213553,0.002522,0.001454
1.236533,1.215350,0.002570,0.001488
1.237336,1.216445,0.002495,0.001456
1.238357,1.216639,0.002464,0.001456
1.240072,1.216938,0.002577,0.001601
1.240477,1.217808,0.002658,0.001713
1.241387,1.217842,0.002662,0.001714
1.241594,1.218402,0.002587,0.001748
1.242240,1.219077,0.002745,0.001782
1.243051,1.219851,0.002870,0.001817
1.244251,1.221013,0.002985,0.001895
1.245068,1.221887,0.003023,0.002107
1.245827,1.222188,0.003061,0.002219
1.246703,1.222929,0.003344,0.002332
1.247848,1.223766,0.003460,0.002433
1.247867,1.225148,0.003633,0.002579
1.249927,1.225629,0.003761,0.002725
1.250522,1.226147,0.004046,0.002837
1.251209,1.226863,0.004330,0.003016
1.251845,1.228124,0.004537,0.003018
1.253224,1.228399,0.004700,0.003053
1.253978,1.228912,0.004864,0.003099
1.254612,1.229638,0.005150,0.003145
1.255527,1.230311,0.005313,0.003225
1.256443,1.230060,0.005477,0.003338
1.257120,1.231198,0.005607,0.003407
1.257922,1.233878,0.005738,0.003443
1.258855,1.234501,0.005868,0.003546
1.259957,1.235574,0.005909,0.003615
1.260926,1.236530,0.006086,0.003729
1.261799,1.236619,0.006172,0.003697
1.263425,1.238305,0.006213,0.003700
1.264282,1.238654,0.006220,0.003701
1.264896,1.240053,0.006307,0.003670
1.265724,1.240575,0.006360,0.003672
1.267325,1.240967,0.006448,0.003775
1.269166,1.241958,0.006455,0.003980
1.270521,1.243771,0.006462,0.004049
1.270707,1.244120,0.006549,0.004051
1.271245,1.244644,0.006718,0.004019
1.272754,1.245553,0.006853,0.003987
1.274175,1.246803,0.006860,0.003922
1.274790,1.247849,0.006913,0.003857
1.276589,1.248595,0.007002,0.003859
1.277078,1.249047,0.007126,0.003929
1.277651,1.249910,0.007168,0.004033
1.279219,1.251813,0.007339,0.003968
1.280416,1.252091,0.007603,0.004038
1.281870,1.253475,0.007822,0.004142
1.283286,1.254168,0.007994,0.004246
1.283397,1.254937,0.008085,0.004147
1.284645,1.255762,0.008303,0.003979
1.287000,1.256508,0.008604,0.003982
1.288565,1.258199,0.008824,0.004086
1.289552,1.258933,0.009011,0.004225
1.290413,1.260065,0.009185,0.004295
1.293134,1.260519,0.009487,0.004297
1.294426,1.261758,0.009791,0.004436
1.295980,1.262544,0.010095,0.004507
1.296942,1.263326,0.010282,0.004613
1.297494,1.264999,0.010552,0.004650
1.299566,1.265712,0.010740,0.004938
1.301249,1.267208,0.010834,0.005192
1.303010,1.267645,0.010965,0.005332
1.303581,1.268008,0.011226,0.005519
1.305172,1.269174,0.011713,0.005807
1.307241,1.270119,0.012153,0.006096
1.308101,1.270840,0.012417,0.006351
1.309887,1.271661,0.012645,0.006492
1.311084,1.273425,0.012862,0.006599
1.313312,1.274301,0.013223,0.006820
1.314610,1.274998,0.013619,0.007144
1.316278,1.275770,0.013968,0.007400
1.317568,1.276678,0.014282,0.007622
1.318941,1.277728,0.014633,0.007845
1.321187,1.279124,0.014983,0.007998
1.323243,1.280092,0.015382,0.008037
1.324921,1.280837,0.015818,0.008145
1.325159,1.282013,0.016268,0.008299
1.326521,1.283027,0.016767,0.008512
1.329362,1.283792,0.017125,0.008690
1.330783,1.284169,0.017483,0.008902
1.332446,1.285701,0.017986,0.009115
1.333608,1.286686,0.018477,0.009374
1.335881,1.287593,0.018980,0.009668
1.336020,1.288500,0.019426,0.009916
1.338818,1.289139,0.019885,0.010165
1.339919,1.289534,0.020382,0.010344
