Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.211282,1.182732,0.001720,0.001070
1.211624,1.182677,0.001720,0.001077
1.211866,1.182875,0.001721,0.001124
1.211939,1.183141,0.001673,0.001164
1.212321,1.183781,0.001711,0.001196
1.212303,1.184426,0.001712,0.001224
1.212574,1.184542,0.001742,0.001218
1.212674,1.184956,0.001741,0.001184
1.212749,1.185555,0.001680,0.001214
1.212953,1.186016,0.001743,0.001311
1.213074,1.186675,0.001779,0.001379
1.213422,1.187501,0.001780,0.001380
1.215668,1.190048,0.001746,0.001437
1.216401,1.192130,0.001747,0.001467
1.216601,1.192563,0.001685,0.001497
1.216591,1.193734,0.001660,0.001498
1.216773,1.194211,0.001688,0.001499
1.216898,1.195037,0.001689,0.001540
1.217245,1.195603,0.001689,0.001541
1.217167,1.195579,0.001628,0.001514
1.217357,1.196318,0.001629,0.001487
1.217548,1.199624,0.001666,0.001517
1.217628,1.200445,0.001667,0.001576
1.217797,1.200871,0.001668,0.001549
1.217889,1.201451,0.001642,0.001455
1.218056,1.201936,0.001706,0.001391
1.218168,1.202381,0.001770,0.001421
1.218308,1.202781,0.001770,0.001577
1.219877,1.203336,0.001771,0.001618
1.220845,1.204189,0.001808,0.001658
1.221041,1.205513,0.001872,0.001727
1.221217,1.207565,0.001873,0.001758
1.222119,1.208084,0.001874,0.001760
1.222294,1.208923,0.001874,0.001830
1.222569,1.209528,0.001911,0.001832
1.222767,1.210111,0.001975,0.001901
1.222906,1.211013,0.001977,0.001903
1.222913,1.211453,0.001978,0.001875
1.223315,1.211990,0.001978,0.001877
1.223569,1.213694,0.002006,0.001878
1.223762,1.216075,0.002035,0.001919
1.223954,1.217242,0.002010,0.002020
1.224057,1.217793,0.002010,0.001993
1.224321,1.218752,0.002047,0.002025
1.224571,1.220642,0.002112,0.002028
1.224726,1.221143,0.002140,0.002090
1.225424,1.221833,0.002205,0.002131
1.226449,1.222256,0.002233,0.002164
1.227324,1.222746,0.002298,0.002226
1.227682,1.224196,0.002362,0.002326
1.228455,1.226395,0.002391,0.002388
1.228758,1.227330,0.002392,0.002460
1.229748,1.228182,0.002393,0.002491
1.230071,1.229071,0.002494,0.002592
1.230404,1.230256,0.002596,0.002664
1.230444,1.231637,0.002698,0.002756
1.230620,1.232167,0.002763,0.002790
1.231195,1.232640,0.002928,0.002823
1.231340,1.233703,0.003057,0.002856
1.231729,1.234252,0.003186,0.002948
1.232035,1.236711,0.003252,0.002982
1.234397,1.237853,0.003318,0.003105
1.234634,1.239291,0.003512,0.003169
1.234902,1.240015,0.003678,0.003203
1.235364,1.241453,0.003808,0.003297
1.236236,1.241852,0.003938,0.003361
1.236471,1.242485,0.004095,0.003425
1.236794,1.244047,0.004289,0.003558
1.238733,1.244994,0.004447,0.003653
1.240122,1.246509,0.004541,0.003777
1.240429,1.247521,0.004571,0.003781
1.241209,1.249072,0.004665,0.003877
1.241534,1.251479,0.004759,0.003941
1.242198,1.253194,0.004890,0.004067
1.242119,1.253673,0.004957,0.004132
1.243320,1.254009,0.005024,0.004198
1.244260,1.255233,0.005091,0.004172
1.246093,1.256022,0.005131,0.004299
1.246505,1.257183,0.005198,0.004395
1.247406,1.257917,0.005293,0.004462
1.247796,1.259191,0.005333,0.004559
1.248820,1.261131,0.005373,0.004717
1.249176,1.262798,0.005468,0.004876
1.249669,1.264916,0.005610,0.005046
1.250097,1.266405,0.005752,0.005185
1.250725,1.267789,0.005820,0.005416
1.252461,1.268444,0.005925,0.005556
1.252824,1.270420,0.006067,0.005788
1.253342,1.271082,0.006200,0.005960
1.254197,1.272325,0.006370,0.006162
1.256812,1.273149,0.006606,0.006396
1.257694,1.274738,0.006841,0.006816
1.257669,1.275495,0.007077,0.007020
1.259647,1.277791,0.007313,0.007286
1.260271,1.279111,0.007522,0.007522
1.260703,1.280594,0.007786,0.007789
1.261706,1.281956,0.008088,0.008089
1.262657,1.284327,0.008362,0.008462
1.263410,1.285060,0.008562,0.008794
1.264111,1.286732,0.008893,0.009190
1.264595,1.287612,0.009262,0.009524
1.265489,1.289641,0.009593,0.009859
1.266525,1.290967,0.009887,0.010256
1.268630,1.292460,0.010126,0.010655
1.269711,1.293702,0.010393,0.011085
1.270163,1.295089,0.010698,0.011580
1.272053,1.298026,0.011003,0.011950
1.273122,1.298860,0.011308,0.012489
1.274052,1.301032,0.011614,0.012998
1.275211,1.303146,0.012080,0.013697
1.275233,1.304133,0.012490,0.014366
1.276560,1.304986,0.012862,0.015005
1.277438,1.306337,0.013198,0.015646
1.277963,1.307880,0.013637,0.016352
1.278641,1.308974,0.013974,0.017091
1.279709,1.310132,0.014386,0.017895
1.281245,1.311939,0.014892,0.018732
1.283105,1.313845,0.015400,0.019583
1.284535,1.314603,0.016011,0.020564
1.285198,1.316881,0.016557,0.021481
1.287226,1.318631,0.017103,0.022400
1.288774,1.319796,0.017678,0.023353
1.289359,1.321532,0.018254,0.024372
1.289955,1.323431,0.018858,0.025393
1.290612,1.326035,0.019342,0.026492
1.292026,1.328556,0.019919,0.027626
1.292644,1.330852,0.020564,0.028859
1.294144,1.334182,0.021351,0.030127
1.294879,1.335923,0.022102,0.031333
1.297070,1.337033,0.022919,0.032639
1.299107,1.338464,0.023738,0.034056
1.300106,1.340273,0.024558,0.035606
1.302059,1.343211,0.025416,0.037159
1.303503,1.345387,0.026304,0.038782
1.303973,1.347144,0.027326,0.040646
1.304649,1.348710,0.028311,0.042483
1.306052,1.350819,0.029307,0.044464
1.306607,1.353531,0.030332,0.046374
1.307958,1.355123,0.031358,0.048349
1.309124,1.356888,0.032451,0.050296
1.311158,1.358172,0.033516,0.052445
1.313284,1.360665,0.034612,0.054609
1.314018,1.362412,0.035670,0.056832
1.315858,1.365100,0.036797,0.059267
1.317121,1.367448,0.037935,0.061719
1.317897,1.370526,0.039141,0.064265
1.319538,1.372171,0.040320,0.066893
1.319957,1.373734,0.041625,0.069693
1.320463,1.376049,0.042969,0.072510
1.321713,1.377746,0.044211,0.075323
1.323054,1.380614,0.045558,0.078385
1.325236,1.382873,0.047004,0.081486
1.327540,1.384698,0.048450,0.084837
1.328657,1.387456,0.050013,0.088342
1.329316,1.389554,0.051607,0.091987
1.330660,1.391085,0.053261,0.095608
1.331397,1.394532,0.054859,0.099230
1.332977,1.396485,0.056592,0.103002
1.333772,1.398655,0.058366,0.106850
1.334159,1.401081,0.060171,0.110875
1.335724,1.403847,0.061939,0.114986
1.336754,1.405571,0.063815,0.119240
1.338560,1.407158,0.065693,0.123640
1.340307,1.408253,0.067603,0.128150
1.341993,1.410527,0.069727,0.132960
1.342493,1.412429,0.071921,0.137884
1.344123,1.412864,0.074156,0.143054
1.345040,1.414492,0.076530,0.148483
1.345938,1.416708,0.078964,0.154127
