Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.211282,1.182732,0.000927,0.001473
1.211152,1.182395,0.000913,0.001434
1.211331,1.182454,0.000941,0.001361
1.211980,1.182714,0.000965,0.001340
1.212337,1.183028,0.000984,0.001405
1.212580,1.183361,0.001001,0.001416
1.213027,1.183741,0.001015,0.001396
1.213423,1.184005,0.001028,0.001407
1.213619,1.184315,0.001055,0.001464
1.214098,1.184676,0.001056,0.001465
1.215109,1.184974,0.001057,0.001401
1.217620,1.185154,0.001120,0.001345
1.219596,1.185413,0.001148,0.001318
1.220729,1.186078,0.001149,0.001319
1.221553,1.187160,0.001176,0.001349
1.222181,1.188721,0.001177,0.001284
1.222527,1.189783,0.001205,0.001228
1.223000,1.190213,0.001206,0.001200
1.223503,1.190597,0.001207,0.001296
1.224092,1.190844,0.001208,0.001298
1.224386,1.191056,0.001209,0.001337
1.224728,1.191391,0.001210,0.001367
1.225867,1.191674,0.001211,0.001311
1.227034,1.191977,0.001212,0.001312
1.229061,1.193400,0.001213,0.001352
1.229460,1.193723,0.001214,0.001382
1.230053,1.194018,0.001215,0.001411
1.230407,1.196046,0.001216,0.001469
1.230898,1.197431,0.001217,0.001538
1.231368,1.199100,0.001218,0.001539
1.231787,1.199744,0.001219,0.001607
1.232326,1.200517,0.001220,0.001694
1.232760,1.201395,0.001221,0.001820
1.233502,1.201710,0.001222,0.001793
1.235141,1.202197,0.001260,0.001756
1.236631,1.202706,0.001297,0.001719
1.237888,1.203226,0.001362,0.001691
1.238161,1.203449,0.001363,0.001721
1.239289,1.204814,0.001364,0.001761
1.240085,1.205841,0.001365,0.001763
1.240900,1.206882,0.001430,0.001803
1.241675,1.207311,0.001495,0.001872
1.242119,1.208244,0.001496,0.001844
1.243020,1.208647,0.001497,0.001749
1.243785,1.209067,0.001535,0.001789
1.244091,1.210342,0.001573,0.001850
1.244413,1.210950,0.001611,0.001851
1.244875,1.212061,0.001612,0.001814
1.245437,1.213883,0.001650,0.001718
1.246662,1.214756,0.001679,0.001719
1.247189,1.215546,0.001773,0.001760
1.248035,1.216809,0.001747,0.001829
1.248221,1.217821,0.001748,0.001830
1.248403,1.218426,0.001786,0.001862
1.249068,1.218976,0.001852,0.001893
1.249227,1.219974,0.001919,0.001895
1.249554,1.220059,0.001921,0.001828
1.249213,1.220444,0.001922,0.001799
1.249529,1.221441,0.001960,0.001869
1.249758,1.222263,0.002027,0.001832
1.250611,1.223064,0.002094,0.001775
1.251177,1.224002,0.002095,0.001717
1.253058,1.225224,0.002096,0.001689
1.254557,1.226692,0.002126,0.001749
1.255044,1.227808,0.002193,0.001750
1.256355,1.229116,0.002196,0.001782
1.258235,1.230127,0.002160,0.001625
1.258858,1.231098,0.002198,0.001626
1.259439,1.231813,0.002228,0.001559
1.260011,1.232658,0.002296,0.001561
1.261486,1.233694,0.002298,0.001523
1.262215,1.234997,0.002234,0.001494
1.264939,1.235876,0.002273,0.001555
1.265884,1.237298,0.002341,0.001556
1.266004,1.237630,0.002371,0.001598
1.267702,1.238846,0.002336,0.001660
1.268375,1.239724,0.002403,0.001850
1.269848,1.241176,0.002508,0.001921
1.270813,1.242657,0.002614,0.002023
