Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.211282,1.182732,0.001209,0.000805
1.210917,1.182563,0.001208,0.000840
1.211335,1.182485,0.001207,0.000826
1.211704,1.182632,0.001207,0.000854
1.212373,1.182664,0.001207,0.000876
1.212794,1.182976,0.001206,0.000895
1.214700,1.183096,0.001206,0.000912
1.216468,1.183236,0.001180,0.000954
1.217299,1.183278,0.001181,0.001011
1.217850,1.183224,0.001218,0.001040
1.218249,1.183308,0.001193,0.001041
1.219978,1.183447,0.001221,0.001098
1.222017,1.183546,0.001258,0.001070
1.222902,1.183588,0.001224,0.001042
1.223585,1.183667,0.001225,0.001071
1.224111,1.183922,0.001227,0.001128
1.224708,1.183974,0.001228,0.001128
1.225244,1.184117,0.001265,0.001185
1.225760,1.184245,0.001267,0.001214
1.226092,1.184324,0.001304,0.001215
1.226431,1.184320,0.001306,0.001244
1.228922,1.184556,0.001307,0.001244
1.230545,1.184670,0.001335,0.001245
1.231089,1.184720,0.001337,0.001218
1.231609,1.185219,0.001302,0.001190
1.232066,1.185611,0.001367,0.001229
1.232471,1.186449,0.001432,0.001258
1.233081,1.187354,0.001462,0.001287
1.235164,1.187941,0.001500,0.001344
1.236967,1.188029,0.001538,0.001411
1.237769,1.188331,0.001576,0.001441
1.238741,1.188508,0.001614,0.001441
1.239240,1.188686,0.001616,0.001414
1.239672,1.188832,0.001617,0.001357
1.240371,1.188953,0.001619,0.001358
1.241666,1.189142,0.001658,0.001359
1.243820,1.189213,0.001760,0.001426
1.244613,1.189407,0.001762,0.001465
1.245775,1.189473,0.001763,0.001495
1.246459,1.189706,0.001829,0.001562
1.246873,1.189830,0.001896,0.001563
1.248376,1.190115,0.001936,0.001536
1.249506,1.190145,0.001911,0.001536
1.251312,1.190332,0.001875,0.001508
1.252382,1.190498,0.001905,0.001509
1.253291,1.190832,0.002001,0.001549
1.254830,1.190992,0.002031,0.001549
1.255712,1.191124,0.001996,0.001617
1.257085,1.191675,0.002034,0.001675
1.257774,1.193197,0.002064,0.001705
1.258981,1.194068,0.002160,0.001744
1.259814,1.194726,0.002126,0.001707
1.260269,1.194933,0.002127,0.001641
1.262309,1.195271,0.002166,0.001680
1.262785,1.195398,0.002206,0.001681
1.263556,1.195904,0.002238,0.001644
1.263710,1.195978,0.002203,0.001674
1.264335,1.196295,0.002205,0.001703
1.264999,1.196568,0.002311,0.001704
1.266410,1.196776,0.002351,0.001705
1.267028,1.197159,0.002355,0.001735
1.268388,1.197384,0.002462,0.001736
1.269960,1.197623,0.002596,0.001737
1.271574,1.199139,0.002694,0.001806
1.273679,1.199627,0.002868,0.001778
1.274899,1.201415,0.002938,0.001808
1.276225,1.201762,0.003075,0.001780
1.277242,1.202004,0.003277,0.001848
1.278429,1.202427,0.003480,0.001811
1.279339,1.203401,0.003646,0.001812
1.280389,1.204004,0.003784,0.001852
1.281749,1.204489,0.003988,0.001892
1.282495,1.204833,0.004221,0.001922
1.283043,1.205656,0.004387,0.002049
1.284313,1.205831,0.004554,0.002109
1.285645,1.207314,0.004693,0.002140
1.289103,1.208620,0.004794,0.002267
1.290553,1.210925,0.004933,0.002298
