Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.138936,1.203380,0.003113,0.001935
1.139749,1.202773,0.003227,0.001936
1.140103,1.202969,0.003265,0.001937
1.140217,1.203266,0.003260,0.001897
1.140432,1.203546,0.003289,0.001901
1.140389,1.203766,0.003314,0.001940
1.140733,1.204118,0.003412,0.001973
1.140793,1.204539,0.003462,0.002002
1.141152,1.205666,0.003499,0.002184
1.141727,1.206980,0.003599,0.002306
1.142653,1.207595,0.003699,0.002370
1.143338,1.208534,0.003764,0.002372
1.143511,1.209032,0.003766,0.002405
1.143746,1.209416,0.003893,0.002468
1.143855,1.209781,0.003922,0.002471
1.144532,1.210047,0.004022,0.002533
1.144759,1.210287,0.004061,0.002627
1.144859,1.210764,0.004099,0.002659
1.145087,1.211618,0.004199,0.002783
1.145051,1.212320,0.004237,0.002846
1.145233,1.213143,0.004338,0.002849
1.145602,1.214588,0.004404,0.002852
1.145602,1.216034,0.004470,0.002854
1.145844,1.217044,0.004571,0.002827
1.145931,1.217497,0.004636,0.002831
1.146896,1.218003,0.004666,0.002804
1.147074,1.219496,0.004705,0.002868
1.147196,1.220610,0.004806,0.002841
1.147633,1.223444,0.004845,0.002813
1.148234,1.224005,0.004919,0.002878
1.147904,1.224737,0.004949,0.002912
1.148657,1.226045,0.004979,0.002885
1.148948,1.226601,0.005045,0.002980
1.149051,1.228169,0.005075,0.003015
1.149637,1.229823,0.005177,0.003080
1.149487,1.231679,0.005180,0.003176
1.149957,1.233342,0.005146,0.003241
1.150475,1.234064,0.005186,0.003337
1.150634,1.234164,0.005252,0.003403
1.150953,1.235307,0.005291,0.003438
1.151140,1.236449,0.005331,0.003576
1.151638,1.238259,0.005334,0.003611
1.151870,1.239945,0.005373,0.003708
1.152499,1.241942,0.005403,0.003836
1.152987,1.243242,0.005470,0.003903
1.153407,1.244375,0.005537,0.003970
1.153695,1.245450,0.005604,0.004005
1.154363,1.246243,0.005671,0.004040
1.154646,1.248342,0.005710,0.004076
1.155327,1.249904,0.005713,0.004080
1.155466,1.251894,0.005780,0.004116
1.156105,1.253915,0.005820,0.004183
1.156727,1.255629,0.005823,0.004219
1.157084,1.257054,0.005826,0.004255
1.157676,1.258400,0.005829,0.004291
1.158066,1.259131,0.005860,0.004255
1.158050,1.259844,0.005891,0.004259
1.158806,1.260678,0.005922,0.004295
1.160022,1.263920,0.005989,0.004300
1.160739,1.265396,0.006020,0.004347
1.161070,1.266465,0.006023,0.004352
1.161458,1.268528,0.006027,0.004420
1.162210,1.269587,0.006030,0.004393
1.163380,1.271799,0.006061,0.004441
1.164037,1.273130,0.006093,0.004478
1.164613,1.274018,0.006096,0.004451
1.165225,1.276313,0.006127,0.004423
1.165718,1.277768,0.006158,0.004471
1.166461,1.280098,0.006226,0.004476
1.167274,1.281715,0.006257,0.004417
1.168279,1.282669,0.006261,0.004389
1.169226,1.284035,0.006264,0.004394
1.169466,1.285970,0.006305,0.004399
1.169946,1.288146,0.006373,0.004479
1.170086,1.289186,0.006414,0.004442
1.171362,1.290472,0.006417,0.004447
1.171712,1.292316,0.006421,0.004495
1.172420,1.294044,0.006461,0.004608
1.173319,1.295339,0.006530,0.004614
1.174512,1.296576,0.006534,0.004586
1.175230,1.299241,0.006537,0.004591
1.176027,1.301057,0.006541,0.004672
1.176822,1.302313,0.006610,0.004743
1.177806,1.303893,0.006642,0.004857
1.178312,1.305528,0.006645,0.005036
1.179609,1.307289,0.006649,0.005150
1.180106,1.309376,0.006755,0.005297
1.181617,1.311172,0.006787,0.005379
1.182667,1.313305,0.006763,0.005418
1.183634,1.314392,0.006729,0.005533
1.184379,1.316447,0.006770,0.005681
1.185167,1.318624,0.006839,0.005753
1.185045,1.319872,0.006909,0.005792
1.186329,1.320041,0.006913,0.005898
1.186973,1.322628,0.006954,0.006079
1.187835,1.324032,0.006995,0.006228
1.189309,1.326021,0.007036,0.006300
1.189938,1.327499,0.007040,0.006307
1.190621,1.329039,0.007044,0.006314
1.191214,1.332166,0.007048,0.006388
1.192407,1.333871,0.007117,0.006528
1.192947,1.335445,0.007122,0.006636
1.193312,1.336770,0.007192,0.006743
1.193841,1.339338,0.007290,0.006816
1.195353,1.340528,0.007360,0.006890
1.195766,1.343577,0.007458,0.006965
1.197008,1.345071,0.007528,0.007073
1.197415,1.347083,0.007561,0.007181
1.198215,1.348158,0.007631,0.007256
1.199211,1.350075,0.007701,0.007331
1.199600,1.352492,0.007800,0.007439
1.200906,1.353496,0.007936,0.007581
1.201264,1.355558,0.008073,0.007690
1.202127,1.357756,0.008182,0.007798
1.203118,1.358996,0.008318,0.007841
1.203528,1.360631,0.008455,0.007883
1.204478,1.362998,0.008526,0.007926
1.205361,1.365519,0.008598,0.008003
1.206345,1.367571,0.008669,0.008114
1.207111,1.370116,0.008873,0.008225
1.207541,1.371736,0.008944,0.008336
1.208322,1.373556,0.009016,0.008447
1.209661,1.375111,0.009125,0.008524
1.211082,1.377819,0.009197,0.008636
1.211456,1.380172,0.009297,0.008793
1.212350,1.381553,0.009407,0.008905
1.213595,1.383670,0.009440,0.009029
1.213620,1.386367,0.009512,0.009221
1.214762,1.389374,0.009613,0.009448
1.215406,1.389646,0.009723,0.009710
1.217075,1.391640,0.009796,0.009972
1.217682,1.393700,0.009935,0.010235
1.218112,1.395482,0.009978,0.010499
1.219220,1.396677,0.010051,0.010763
1.220649,1.399580,0.010057,0.011062
1.221164,1.401627,0.010206,0.011328
1.222449,1.403828,0.010279,0.011663
1.222877,1.407040,0.010314,0.012033
1.223689,1.410572,0.010425,0.012404
1.224337,1.412148,0.010536,0.012694
1.225348,1.415252,0.010609,0.013065
1.225928,1.416450,0.010759,0.013438
1.227367,1.419542,0.010909,0.013811
1.228734,1.421540,0.011089,0.014150
1.229534,1.425169,0.011268,0.014526
1.230517,1.426931,0.011380,0.014867
1.231312,1.429085,0.011493,0.015279
1.231693,1.429876,0.011740,0.015692
1.232459,1.432510,0.011988,0.016140
1.233688,1.434037,0.012207,0.016555
1.234347,1.436390,0.012378,0.017005
1.235364,1.438532,0.012626,0.017469
1.236289,1.441276,0.012913,0.018040
1.237526,1.443524,0.013162,0.018541
1.238720,1.445459,0.013440,0.019220
1.240295,1.447090,0.013757,0.019830
1.240172,1.449435,0.014065,0.020463
1.241667,1.450811,0.014452,0.021145
1.242598,1.453792,0.014731,0.021827
1.243511,1.455326,0.014943,0.022512
1.244353,1.457022,0.015261,0.023269
1.244838,1.458553,0.015610,0.024027
1.246129,1.461754,0.015851,0.024823
1.247126,1.463603,0.016103,0.025584
1.248488,1.466334,0.016423,0.026431
1.248413,1.468047,0.016744,0.027314
1.249554,1.469310,0.017133,0.028189
1.249972,1.470226,0.017483,0.028994
1.251371,1.472321,0.017834,0.029955
1.252263,1.475819,0.018225,0.030848
1.253518,1.477899,0.018645,0.031885
1.254557,1.479387,0.019075,0.032963
1.255867,1.480862,0.019390,0.034007
1.257541,1.483156,0.019851,0.035269
1.257856,1.485952,0.020450,0.036424
1.258346,1.486991,0.020700,0.036962
1.259103,1.489174,0.020910,0.037497
1.260082,1.492188,0.021202,0.038073
1.261167,1.492889,0.021494,0.038703
1.261313,1.495169,0.021784,0.039330
1.262445,1.496172,0.022088,0.039971
1.265467,1.497670,0.022339,0.040634
