Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.138936,1.203380,0.002819,0.002040
1.138477,1.203032,0.002908,0.002078
1.138845,1.203015,0.002980,0.002153
1.139309,1.203162,0.002953,0.002174
1.139959,1.203250,0.002898,0.002080
1.140733,1.203407,0.002924,0.002069
1.141400,1.203846,0.003014,0.002124
1.143222,1.203828,0.003029,0.002111
1.144276,1.204144,0.003005,0.002082
1.145089,1.204095,0.003035,0.002202
1.145562,1.204129,0.003074,0.002234
1.146406,1.204408,0.003141,0.002235
1.147116,1.204622,0.003118,0.002266
1.147723,1.205123,0.003121,0.002268
1.149885,1.205682,0.003151,0.002239
1.151495,1.207438,0.003181,0.002240
1.153617,1.208082,0.003222,0.002302
1.154471,1.208599,0.003226,0.002303
1.155085,1.209278,0.003265,0.002365
1.155562,1.209583,0.003295,0.002425
1.155879,1.209837,0.003363,0.002517
1.156268,1.210216,0.003368,0.002518
1.157085,1.211144,0.003399,0.002549
1.158198,1.211177,0.003465,0.002701
1.159843,1.211859,0.003533,0.002732
1.161444,1.212511,0.003637,0.002794
1.162291,1.213676,0.003679,0.002826
1.163749,1.214852,0.003812,0.002988
1.164726,1.216122,0.003880,0.003121
1.165534,1.216993,0.003947,0.003212
1.166194,1.217655,0.004053,0.003274
1.166859,1.219179,0.004122,0.003246
1.167491,1.219989,0.004164,0.003247
1.168041,1.221117,0.004167,0.003249
1.169332,1.221596,0.004337,0.003341
1.169422,1.222334,0.004379,0.003343
1.169460,1.222909,0.004449,0.003314
1.170183,1.223400,0.004528,0.003376
1.169999,1.223623,0.004634,0.003378
1.171023,1.224881,0.004741,0.003380
1.171806,1.225296,0.004774,0.003382
1.172599,1.226941,0.004807,0.003414
1.173352,1.228714,0.004851,0.003346
1.175039,1.229562,0.004958,0.003247
1.175606,1.230516,0.005065,0.003280
1.176877,1.232368,0.005137,0.003312
1.177273,1.233230,0.005209,0.003375
1.178184,1.234379,0.005346,0.003509
1.179201,1.235650,0.005519,0.003510
1.180294,1.236774,0.005591,0.003482
1.182004,1.237796,0.005691,0.003484
1.182916,1.238778,0.005763,0.003546
1.184012,1.239843,0.005863,0.003579
1.185152,1.241241,0.005935,0.003550
1.185937,1.242789,0.006007,0.003552
1.187161,1.243909,0.006080,0.003584
1.187066,1.244385,0.006124,0.003556
1.188801,1.246164,0.006159,0.003558
1.189786,1.248319,0.006232,0.003621
1.191345,1.248817,0.006304,0.003623
1.191965,1.250330,0.006311,0.003625
1.194110,1.250863,0.006319,0.003597
1.194852,1.252418,0.006326,0.003497
1.195840,1.253045,0.006361,0.003529
1.197756,1.253781,0.006369,0.003531
1.199310,1.255132,0.006376,0.003564
1.200081,1.256072,0.006383,0.003628
1.201352,1.257285,0.006429,0.003630
1.202759,1.258824,0.006503,0.003662
1.203456,1.259697,0.006578,0.003726
1.205882,1.261109,0.006623,0.003728
1.206896,1.262482,0.006659,0.003792
1.208769,1.263302,0.006705,0.003825
1.209890,1.265249,0.006819,0.003797
1.210019,1.265924,0.006894,0.003799
1.211523,1.267818,0.006901,0.003832
1.213635,1.268699,0.006908,0.003896
1.215172,1.269606,0.006955,0.003960
1.216055,1.271119,0.007069,0.003993
1.218116,1.271647,0.007145,0.004088
1.219130,1.272818,0.007191,0.004090
1.220647,1.273328,0.007306,0.004061
1.222439,1.273977,0.007383,0.004033
1.223250,1.275716,0.007460,0.004035
1.224885,1.277001,0.007507,0.004006
1.226501,1.277683,0.007545,0.004039
1.227722,1.279160,0.007621,0.004083
1.229091,1.279970,0.007698,0.004086
1.231181,1.280553,0.007707,0.004119
1.232004,1.281641,0.007824,0.004194
1.233953,1.283175,0.007940,0.004269
1.235611,1.284651,0.008016,0.004272
1.235780,1.285023,0.008123,0.004274
1.237240,1.286229,0.008202,0.004277
1.238716,1.286770,0.008319,0.004217
1.240510,1.288387,0.008536,0.004219
1.242089,1.288763,0.008615,0.004294
1.243907,1.291204,0.008724,0.004359
1.245930,1.292486,0.008803,0.004392
1.248269,1.294352,0.008912,0.004395
1.249470,1.296132,0.009101,0.004366
1.250446,1.297757,0.009290,0.004295
1.251744,1.298859,0.009399,0.004340
1.253451,1.299317,0.009509,0.004311
1.254464,1.300269,0.009589,0.004208
1.256345,1.300785,0.009739,0.004106
1.258746,1.301974,0.009888,0.004150
1.259495,1.303689,0.009969,0.004227
1.260558,1.304845,0.010080,0.004303
1.262022,1.305837,0.010191,0.004305
1.263024,1.306251,0.010233,0.004339
1.264036,1.306699,0.010314,0.004373
1.265468,1.307765,0.010366,0.004418
1.268331,1.308437,0.010478,0.004452
1.269911,1.309167,0.010560,0.004454
1.270977,1.309708,0.010602,0.004530
1.272641,1.312011,0.010644,0.004607
1.275293,1.313096,0.010727,0.004673
1.276816,1.314241,0.010779,0.004675
1.278932,1.314613,0.010791,0.004709
1.279620,1.315235,0.010875,0.004849
1.281532,1.316120,0.010957,0.004884
1.283446,1.316951,0.011040,0.004887
1.285415,1.317388,0.011052,0.004816
1.287249,1.318664,0.011105,0.004924
1.288626,1.320707,0.011159,0.005001
1.289998,1.320984,0.011243,0.005068
1.290760,1.321948,0.011440,0.005071
1.292429,1.322517,0.011637,0.005212
1.293005,1.322986,0.011877,0.005352
1.294954,1.323441,0.012075,0.005419
1.296914,1.323975,0.012243,0.005486
1.299332,1.325044,0.012410,0.005521
1.300055,1.326647,0.012712,0.005663
1.302231,1.327592,0.013015,0.005836
1.304617,1.328661,0.013174,0.005903
1.305952,1.330544,0.013416,0.006035
1.308399,1.331168,0.013689,0.006167
1.309864,1.331600,0.013963,0.006341
1.311338,1.332091,0.014195,0.006440
1.312774,1.333119,0.014469,0.006540
1.314068,1.333190,0.014743,0.006543
1.316416,1.334052,0.014905,0.006707
1.317823,1.335859,0.015036,0.006743
1.320127,1.338173,0.015126,0.006876
1.322404,1.339618,0.015257,0.007008
1.323455,1.340772,0.015419,0.007141
1.324280,1.340862,0.015614,0.007209
1.325244,1.341858,0.015936,0.007342
1.327036,1.342820,0.016175,0.007410
1.328745,1.343904,0.016455,0.007511
1.331314,1.344375,0.016693,0.007580
1.334435,1.344953,0.016975,0.007617
1.336392,1.345627,0.017183,0.007750
1.337977,1.346475,0.017540,0.007960
1.338886,1.347649,0.017899,0.008137
1.341061,1.348620,0.018257,0.008303
1.343473,1.349242,0.018690,0.008481
1.345566,1.350290,0.019081,0.008690
1.347466,1.350803,0.019514,0.008803
1.349236,1.351926,0.020023,0.008982
1.350195,1.352467,0.020640,0.009192
1.352454,1.353288,0.021225,0.009468
1.355183,1.353300,0.021655,0.009712
1.356397,1.354193,0.022287,0.010020
1.357401,1.354188,0.023070,0.010330
1.358885,1.355493,0.023929,0.010639
1.361193,1.356143,0.024823,0.010981
1.363419,1.357555,0.025867,0.011292
1.365007,1.357819,0.026926,0.011591
1.366152,1.358696,0.028051,0.011968
1.370184,1.359755,0.029297,0.012421
1.372025,1.360594,0.030547,0.012929
1.373900,1.360718,0.032035,0.013470
1.375787,1.361387,0.033634,0.014011
1.378838,1.361885,0.034344,0.014245
1.380623,1.362244,0.035037,0.014477
1.384025,1.363165,0.035844,0.014706
1.384775,1.364396,0.036692,0.014976
1.386125,1.365418,0.037529,0.015250
1.389019,1.366107,0.038353,0.015531
1.390517,1.367237,0.039236,0.015819
