Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.138936,1.203380,0.002654,0.001599
1.138744,1.203476,0.002761,0.001638
1.139305,1.203791,0.002714,0.001579
1.141541,1.206118,0.002675,0.001653
1.143139,1.206645,0.002721,0.001565
1.145075,1.207003,0.002761,0.001561
1.145893,1.207540,0.002795,0.001492
1.146466,1.207761,0.002762,0.001362
1.147158,1.208074,0.002764,0.001304
1.147710,1.208450,0.002857,0.001276
1.149679,1.208907,0.002987,0.001338
1.150677,1.209193,0.002963,0.001279
1.151225,1.209795,0.002939,0.001090
1.152098,1.212015,0.002969,0.001091
1.153425,1.212678,0.003036,0.001123
1.155059,1.213006,0.003103,0.001125
1.156347,1.213824,0.003107,0.001066
1.156957,1.214484,0.003137,0.001037
1.158462,1.216013,0.003167,0.001070
1.158657,1.216309,0.003198,0.001193
1.159639,1.216037,0.003265,0.001225
1.160404,1.216874,0.003232,0.001318
1.161254,1.217486,0.003235,0.001389
1.162099,1.218237,0.003301,0.001481
1.162846,1.220029,0.003342,0.001544
1.163812,1.221034,0.003384,0.001669
1.165342,1.221861,0.003388,0.001701
1.166777,1.222398,0.003519,0.001926
1.167775,1.222745,0.003587,0.001989
1.168774,1.223453,0.003628,0.001960
1.169457,1.224861,0.003670,0.001993
1.169902,1.225989,0.003776,0.002087
1.170274,1.227629,0.003880,0.002243
1.171094,1.228299,0.004022,0.002215
1.171206,1.229293,0.004064,0.002187
1.171266,1.229694,0.004133,0.002220
1.171518,1.230977,0.004304,0.002253
1.171102,1.232382,0.004567,0.002441
1.171615,1.232786,0.004702,0.002537
1.172229,1.233741,0.004744,0.002570
1.172384,1.234854,0.004749,0.002481
1.173274,1.236041,0.004921,0.002639
1.173683,1.237351,0.005057,0.002673
1.174426,1.237871,0.005202,0.002769
1.175015,1.238899,0.005338,0.002897
1.175731,1.241530,0.005438,0.002962
1.176884,1.242960,0.005547,0.003091
1.177860,1.243973,0.005684,0.003126
1.178296,1.245396,0.005784,0.003192
1.179343,1.247141,0.005921,0.003288
1.179816,1.248282,0.005993,0.003354
1.180962,1.249896,0.006065,0.003420
1.181580,1.251917,0.006072,0.003424
1.182469,1.253779,0.006144,0.003428
1.183582,1.255204,0.006216,0.003463
1.183775,1.256679,0.006316,0.003529
1.184572,1.257453,0.006351,0.003533
1.185952,1.258954,0.006358,0.003537
1.186760,1.260467,0.006393,0.003573
1.187405,1.262555,0.006401,0.003608
1.188991,1.264391,0.006408,0.003612
1.190067,1.266615,0.006415,0.003553
1.191115,1.267434,0.006461,0.003589
1.191975,1.270358,0.006468,0.003625
1.193439,1.271869,0.006476,0.003629
1.194607,1.272612,0.006483,0.003665
1.196470,1.274536,0.006490,0.003669
1.197599,1.277069,0.006565,0.003780
1.198660,1.279214,0.006678,0.003849
1.200007,1.280626,0.006752,0.003853
1.201193,1.282309,0.006759,0.003857
1.202008,1.284085,0.006834,0.003893
