Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.195721,1.265343,0.002192,-0.000159
1.196570,1.265673,0.002136,-0.000113
1.196358,1.265125,0.002171,-0.000128
1.196237,1.264505,0.002158,-0.000093
1.193960,1.263751,0.002147,-0.000031
1.193570,1.263016,0.002139,-0.000009
1.193625,1.262139,0.002163,-0.000027
1.194031,1.260013,0.002155,-0.000042
1.196443,1.260736,0.002186,0.000043
1.196483,1.263135,0.002165,0.000129
1.196659,1.263763,0.002166,0.000156
1.196993,1.264382,0.002190,0.000156
1.197181,1.264942,0.002138,0.000216
1.197322,1.265415,0.002117,0.000328
1.197532,1.265876,0.002148,0.000354
1.197689,1.266670,0.002172,0.000328
1.197849,1.267576,0.002249,0.000407
1.197863,1.270212,0.002251,0.000468
1.197958,1.271460,0.002282,0.000494
1.197891,1.274509,0.002314,0.000495
1.198284,1.275138,0.002368,0.000574
1.198640,1.275935,0.002422,0.000661
1.200120,1.276799,0.002424,0.000722
1.201104,1.277269,0.002395,0.000776
1.201007,1.278377,0.002533,0.000803
1.201142,1.280409,0.002587,0.000830
1.201388,1.280878,0.002566,0.000883
1.201224,1.282323,0.002674,0.000963
1.201282,1.284454,0.002675,0.000991
1.200610,1.285286,0.002729,0.001053
1.200552,1.286858,0.002762,0.001106
1.200182,1.287576,0.002824,0.001081
1.201012,1.288319,0.002795,0.001135
1.200876,1.289042,0.002850,0.001189
1.201951,1.290091,0.002936,0.001270
1.202440,1.291986,0.003022,0.001298
1.203181,1.293199,0.003054,0.001326
1.203214,1.294362,0.003170,0.001380
1.203743,1.294958,0.003256,0.001382
1.203998,1.295389,0.003281,0.001410
1.204069,1.296629,0.003367,0.001465
1.204559,1.298438,0.003453,0.001493
1.205821,1.299361,0.003486,0.001549
1.205102,1.299995,0.003679,0.001604
1.206234,1.300683,0.003735,0.001713
1.205475,1.301310,0.003791,0.001768
1.206246,1.302942,0.003816,0.001823
1.206909,1.304011,0.003956,0.001906
1.208299,1.305110,0.004012,0.001907
1.208810,1.306048,0.004037,0.001909
1.209380,1.306682,0.004039,0.001939
1.209832,1.307609,0.004095,0.001995
1.210027,1.308578,0.004121,0.002051
1.210582,1.309803,0.004177,0.002134
1.210966,1.310700,0.004179,0.002163
1.211180,1.311683,0.004212,0.002247
1.211277,1.312492,0.004269,0.002331
1.212000,1.313335,0.004325,0.002334
1.211945,1.313978,0.004328,0.002364
1.212373,1.314775,0.004361,0.002393
1.213046,1.315500,0.004395,0.002450
1.212523,1.315993,0.004428,0.002507
1.213053,1.316122,0.004462,0.002538
