Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.195721,1.265343,0.001237,0.000271
1.196030,1.266122,0.001237,0.000354
1.195553,1.265848,0.001238,0.000383
1.193752,1.265624,0.001238,0.000290
1.192688,1.265322,0.001239,0.000287
1.191118,1.265160,0.001240,0.000285
1.190005,1.264828,0.001240,0.000164
1.189284,1.264413,0.001241,0.000135
1.188637,1.264142,0.001242,0.000161
1.188392,1.263865,0.001273,0.000162
1.188173,1.263825,0.001304,0.000127
1.188530,1.263932,0.001306,0.000017
1.189037,1.264271,0.001307,0.000077
1.189524,1.264430,0.001308,0.000137
1.189855,1.264822,0.001309,0.000189
1.192119,1.265065,0.001310,0.000241
1.192788,1.265402,0.001311,0.000242
1.193155,1.265647,0.001312,0.000294
1.194397,1.265898,0.001313,0.000380
1.195639,1.267203,0.001314,0.000406
1.196643,1.268141,0.001315,0.000346
1.196981,1.269244,0.001316,0.000397
1.197159,1.269692,0.001317,0.000371
1.197607,1.270009,0.001318,0.000310
1.198124,1.270275,0.001289,0.000276
1.198485,1.270533,0.001260,0.000223
1.200217,1.270781,0.001261,0.000223
1.200923,1.271295,0.001262,0.000197
1.201111,1.273269,0.001317,0.000224
1.202400,1.273397,0.001349,0.000111
1.202866,1.274260,0.001350,0.000086
1.203086,1.274504,0.001351,0.000061
1.203474,1.275359,0.001352,0.000009
1.203879,1.275792,0.001353,0.000010
1.204668,1.275761,0.001385,-0.000077
1.205015,1.276006,0.001386,-0.000078
1.205337,1.275881,0.001418,0.000010
1.206006,1.276753,0.001504,0.000071
1.206342,1.277822,0.001591,0.000132
1.207147,1.279088,0.001623,0.000132
1.207839,1.279323,0.001624,0.000219
1.209420,1.279616,0.001680,0.000254
1.209218,1.280742,0.001766,0.000307
1.209404,1.280868,0.001768,0.000255
1.209948,1.280697,0.001738,0.000343
1.210691,1.280984,0.001739,0.000344
1.210877,1.281500,0.001795,0.000318
1.211411,1.281572,0.001883,0.000318
1.211974,1.283140,0.001938,0.000345
1.211956,1.284153,0.001909,0.000407
1.211742,1.284784,0.001941,0.000575
1.212233,1.285615,0.001997,0.000629
1.213110,1.286202,0.002023,0.000656
1.212819,1.286557,0.001970,0.000630
1.212706,1.286999,0.001972,0.000773
1.212833,1.287323,0.002028,0.000907
1.212900,1.287596,0.002061,0.001014
1.213298,1.287880,0.002087,0.001042
1.213344,1.288908,0.002065,0.001069
1.214031,1.290165,0.002121,0.001123
1.214080,1.291541,0.002178,0.001178
1.214214,1.291575,0.002235,0.001286
1.214473,1.291936,0.002261,0.001340
1.214540,1.293108,0.002295,0.001395
1.215560,1.294116,0.002383,0.001503
1.215602,1.294338,0.002496,0.001505
1.216167,1.294647,0.002554,0.001533
1.216447,1.294782,0.002500,0.001615
1.217142,1.295085,0.002558,0.001723
1.217049,1.295498,0.002671,0.001725
1.218376,1.296257,0.002792,0.001700
1.218635,1.297771,0.002882,0.001701
1.219127,1.298526,0.002884,0.001730
1.219735,1.299348,0.003054,0.001812
1.219659,1.300463,0.003232,0.001867
1.220294,1.301029,0.003410,0.001896
1.220595,1.301466,0.003500,0.001897
1.221575,1.301878,0.003591,0.001926
1.221776,1.302664,0.003738,0.001927
1.222642,1.303480,0.003885,0.001956
1.222909,1.304066,0.003976,0.001985
1.223482,1.305141,0.004067,0.002014
1.224208,1.306075,0.004247,0.002043
1.224663,1.306591,0.004394,0.002100
1.224518,1.306932,0.004486,0.002129
1.225256,1.308196,0.004546,0.002213
1.225829,1.309052,0.004605,0.002297
1.226424,1.309554,0.004729,0.002326
1.226800,1.310012,0.004765,0.002355
1.227454,1.310671,0.004769,0.002385
1.228104,1.311795,0.004773,0.002469
1.228967,1.312150,0.004809,0.002498
1.229612,1.314233,0.004845,0.002500
1.230029,1.315220,0.004849,0.002529
1.231637,1.316841,0.004910,0.002614
1.231988,1.317303,0.004996,0.002727
1.232688,1.317880,0.005025,0.002877
1.233790,1.319211,0.005029,0.002990
1.234443,1.319897,0.005057,0.003075
1.235393,1.321157,0.005143,0.003281
1.235861,1.321574,0.005229,0.003377
1.236472,1.322263,0.005258,0.003500
1.236804,1.322601,0.005262,0.003706
1.237178,1.323269,0.005348,0.003913
1.237954,1.324029,0.005500,0.004092
1.238898,1.326138,0.005676,0.004299
1.239456,1.328238,0.005763,0.004534
1.240773,1.329375,0.005939,0.004769
1.241505,1.330246,0.006174,0.005004
1.242173,1.330687,0.006352,0.005212
1.243986,1.331326,0.006480,0.005421
1.244761,1.332073,0.006666,0.005537
1.245643,1.333804,0.006877,0.005691
1.246495,1.335211,0.007063,0.005956
1.247699,1.336070,0.007192,0.006167
1.248459,1.338394,0.007347,0.006434
1.249471,1.339948,0.007558,0.006701
1.250732,1.340331,0.007795,0.006941
1.251583,1.341204,0.007983,0.007181
1.252474,1.342186,0.008130,0.007393
1.252858,1.342324,0.008320,0.007578
1.254675,1.343812,0.008658,0.007847
1.255721,1.344451,0.008905,0.008257
1.256834,1.345197,0.009062,0.008611
1.257705,1.348497,0.009220,0.008882
1.258718,1.349081,0.009377,0.009181
1.259864,1.350693,0.009617,0.009594
1.261464,1.352126,0.009858,0.010007
1.262886,1.353646,0.010133,0.010374
1.264171,1.354446,0.010408,0.010733
1.265351,1.355511,0.010658,0.011120
1.266009,1.357493,0.010934,0.011565
1.266672,1.360450,0.011277,0.012011
1.268724,1.361236,0.011587,0.012457
1.269983,1.362022,0.011872,0.012960
1.271507,1.363095,0.012150,0.013503
1.272098,1.364482,0.012430,0.013951
1.273937,1.365666,0.012735,0.014411
1.274433,1.366680,0.013107,0.014899
1.275869,1.368122,0.013421,0.015387
1.277042,1.369767,0.013725,0.015905
1.278401,1.373549,0.014039,0.016395
1.279222,1.374767,0.014379,0.016943
1.280583,1.375881,0.014661,0.017492
1.282441,1.377321,0.015002,0.018071
1.283521,1.378231,0.015250,0.018680
1.285454,1.379890,0.015532,0.019262
1.286167,1.381212,0.015875,0.019940
1.287847,1.383334,0.016278,0.020677
1.289149,1.385328,0.016707,0.021502
1.290389,1.386971,0.017052,0.022386
1.291406,1.389783,0.017492,0.023339
1.294105,1.390811,0.017992,0.024255
1.295359,1.392425,0.018493,0.025172
1.296428,1.394609,0.019114,0.026235
1.298441,1.396595,0.019863,0.027311
1.298430,1.397441,0.020546,0.028445
1.299861,1.397921,0.021238,0.029552
1.301712,1.399514,0.022016,0.030688
1.302396,1.401457,0.022795,0.031914
1.303987,1.402835,0.023788,0.033211
1.306485,1.404369,0.024877,0.034567
1.307491,1.406072,0.025901,0.035916
1.308958,1.407665,0.026865,0.037365
1.310332,1.409982,0.027839,0.038943
1.311182,1.411256,0.028995,0.040368
1.313030,1.413813,0.030154,0.041883
1.314246,1.415983,0.031350,0.043498
1.316028,1.417507,0.032607,0.045291
1.317696,1.419629,0.033953,0.047067
1.319777,1.420380,0.035337,0.048954
1.321338,1.421863,0.036817,0.050913
1.322891,1.423028,0.038386,0.052934
1.324482,1.424943,0.040027,0.055077
1.325531,1.426884,0.041758,0.057323
1.327089,1.427907,0.043431,0.059500
1.328448,1.429226,0.044164,0.060552
1.328963,1.431252,0.044938,0.061662
1.330307,1.432249,0.045838,0.062758
1.332622,1.434971,0.046853,0.063716
1.333954,1.437313,0.047834,0.064905
1.335516,1.439188,0.048771,0.066157
1.337467,1.440339,0.049710,0.067368
