Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.192266,1.026241,0.001071,0.001162
1.191332,1.024417,0.001117,0.001148
1.191805,1.024437,0.001039,0.001138
1.193615,1.025778,0.000929,0.001129
1.194030,1.026400,0.000976,0.001296
1.194344,1.026898,0.001067,0.001397
1.194747,1.027399,0.001146,0.001409
1.195855,1.028054,0.001136,0.001350
1.196404,1.029085,0.001370,0.001249
1.196827,1.030818,0.001449,0.001215
1.197206,1.032742,0.001451,0.001217
1.197221,1.033295,0.001452,0.001289
1.198270,1.034333,0.001499,0.001360
1.198685,1.035174,0.001655,0.001290
1.199490,1.035887,0.001735,0.001396
1.200173,1.037316,0.001782,0.001502
1.201040,1.038822,0.001862,0.001574
1.201665,1.039544,0.001986,0.001610
1.202862,1.040530,0.002177,0.001647
1.203177,1.041104,0.002223,0.001579
1.203872,1.041566,0.002260,0.001547
1.204830,1.043359,0.002296,0.001620
1.205283,1.044258,0.002410,0.001620
1.206172,1.045208,0.002335,0.001515
1.207503,1.046559,0.002371,0.001551
1.208042,1.047966,0.002452,0.001553
1.208830,1.049154,0.002534,0.001449
1.209300,1.050217,0.002650,0.001451
1.210585,1.051631,0.002687,0.001523
1.210844,1.052413,0.002690,0.001596
1.212532,1.053569,0.002726,0.001562
1.213225,1.055092,0.002729,0.001457
1.213449,1.056428,0.002766,0.001387
1.214756,1.057139,0.002769,0.001353
1.215519,1.058908,0.002806,0.001284
1.216524,1.059658,0.002809,0.001214
1.217023,1.060562,0.002812,0.001037
1.217636,1.061517,0.002815,0.001073
1.218447,1.061645,0.002818,0.001254
1.219500,1.062726,0.002821,0.001328
1.219961,1.063981,0.002824,0.001329
1.220685,1.064673,0.002827,0.001294
1.221515,1.065505,0.002750,0.001224
1.222258,1.066739,0.002753,0.001334
1.223135,1.067406,0.002756,0.001300
1.224391,1.068436,0.002806,0.001412
1.225443,1.069103,0.002809,0.001522
1.225773,1.070320,0.002812,0.001632
1.226724,1.070873,0.002862,0.001815
1.227403,1.072257,0.002865,0.001963
1.227748,1.073400,0.002868,0.002001
1.228764,1.074001,0.002871,0.002111
1.230004,1.075023,0.002874,0.002148
1.231354,1.076246,0.002924,0.002188
1.232035,1.077118,0.002974,0.002227
1.233316,1.077928,0.002977,0.002376
1.233014,1.077805,0.002980,0.002524
1.233763,1.078550,0.003030,0.002710
1.234610,1.079821,0.003162,0.002786
1.235203,1.081249,0.003248,0.002937
1.236078,1.081951,0.003205,0.002977
1.236857,1.083024,0.003208,0.003091
1.238515,1.083547,0.003294,0.003205
1.239147,1.084456,0.003333,0.003172
1.240690,1.085387,0.003467,0.003213
1.241893,1.086695,0.003470,0.003364
1.242634,1.087942,0.003473,0.003515
1.243166,1.089024,0.003559,0.003666
1.244102,1.089862,0.003646,0.003707
1.244976,1.090501,0.003650,0.003785
1.247322,1.091048,0.003654,0.003789
1.248208,1.091933,0.003704,0.003867
1.248633,1.092603,0.003792,0.003908
1.249790,1.093730,0.003845,0.003913
1.250028,1.095308,0.003850,0.003880
1.250944,1.096019,0.003853,0.003884
1.252492,1.096983,0.003904,0.003889
1.253467,1.097809,0.003956,0.003893
1.255441,1.098566,0.004057,0.003934
1.256500,1.099513,0.004014,0.003976
1.257455,1.100020,0.004066,0.004019
1.258885,1.101275,0.004154,0.004061
1.260304,1.102556,0.004207,0.004142
1.261692,1.103589,0.004297,0.004146
1.263296,1.105148,0.004301,0.004151
1.264802,1.105972,0.004437,0.004155
1.265994,1.106969,0.004611,0.004197
1.267921,1.108727,0.004701,0.004329
1.269300,1.109520,0.004659,0.004371
1.270438,1.111046,0.004663,0.004376
1.272441,1.111662,0.004886,0.004419
1.274230,1.112571,0.005109,0.004500
1.275319,1.113931,0.005286,0.004632
1.276534,1.114566,0.005329,0.004713
1.277966,1.116408,0.005517,0.004680
1.279103,1.117757,0.005693,0.004685
1.281464,1.118646,0.005967,0.004780
1.283265,1.120304,0.006194,0.004875
1.284680,1.120979,0.006336,0.004919
1.285981,1.122159,0.006648,0.004923
1.288516,1.123561,0.006875,0.004967
1.290827,1.124223,0.007018,0.005062
1.291688,1.126584,0.007161,0.005108
1.292959,1.127555,0.007389,0.005113
1.295717,1.129498,0.007666,0.005156
1.296730,1.130858,0.007809,0.005252
1.297997,1.132746,0.007903,0.005349
1.299620,1.133765,0.007961,0.005394
1.302930,1.134593,0.008105,0.005400
1.303974,1.135868,0.008200,0.005574
1.305235,1.137111,0.008381,0.005748
1.305801,1.138550,0.008515,0.005873
1.307411,1.139699,0.008612,0.005998
1.310098,1.141091,0.008621,0.006251
1.311485,1.142372,0.008668,0.006544
1.313007,1.143931,0.008765,0.006799
1.314489,1.145530,0.008949,0.007002
1.316747,1.146812,0.009135,0.007168
1.319187,1.147827,0.009271,0.007542
1.320503,1.149068,0.009545,0.007837
1.321885,1.150632,0.009730,0.008042
1.323351,1.152651,0.009954,0.008208
1.325081,1.154329,0.010228,0.008374
1.328492,1.155681,0.010591,0.008631
1.330107,1.157737,0.010904,0.008837
1.331164,1.159388,0.011142,0.009084
1.333168,1.160400,0.011242,0.009292
