Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.221801,1.120851,0.007415,0.006091
1.222040,1.121394,0.007466,0.006186
1.222727,1.123124,0.007504,0.006308
1.223139,1.124324,0.007554,0.006315
1.223377,1.125248,0.007605,0.006449
1.224090,1.126069,0.007655,0.006572
1.224553,1.127320,0.007705,0.006656
1.225695,1.129058,0.007756,0.006702
1.226208,1.130857,0.007760,0.006825
1.226623,1.132465,0.007765,0.006882
1.228136,1.134194,0.007769,0.006966
1.228345,1.134857,0.007808,0.007051
1.229500,1.136224,0.007848,0.007059
1.230221,1.137921,0.007852,0.007106
1.230836,1.138726,0.007891,0.007191
1.231501,1.140391,0.007977,0.007237
1.232105,1.141469,0.008063,0.007323
1.232473,1.143285,0.008149,0.007292
1.233779,1.144974,0.008189,0.007456
1.234081,1.145121,0.008275,0.007542
1.235159,1.146546,0.008396,0.007629
1.235886,1.148611,0.008518,0.007715
1.236530,1.149689,0.008522,0.007841
1.237109,1.151005,0.008562,0.007929
1.237792,1.152323,0.008730,0.008132
1.238974,1.154127,0.008899,0.008259
1.240473,1.155706,0.009033,0.008347
1.241148,1.157704,0.009167,0.008474
1.242826,1.159041,0.009335,0.008562
1.243448,1.159888,0.009469,0.008689
1.244177,1.161315,0.009557,0.008896
1.244807,1.162854,0.009762,0.009023
1.245891,1.163573,0.009932,0.009150
1.246819,1.165600,0.010148,0.009160
1.247515,1.166892,0.010354,0.009289
1.248986,1.169120,0.010489,0.009379
1.249749,1.170611,0.010659,0.009508
1.250108,1.170774,0.010947,0.009518
1.251632,1.173999,0.011200,0.009608
1.252616,1.175109,0.011324,0.009698
1.253323,1.176181,0.011448,0.009882
1.253935,1.177782,0.011619,0.010106
1.255686,1.178652,0.011791,0.010371
1.256836,1.181020,0.011963,0.010636
1.257207,1.182360,0.012182,0.010863
1.258045,1.183981,0.012354,0.011049
1.259590,1.185315,0.012409,0.011316
1.260435,1.187272,0.012593,0.011622
1.261326,1.189133,0.012765,0.011928
1.263110,1.190607,0.012950,0.012115
1.264312,1.191791,0.013207,0.012383
1.265336,1.193938,0.013511,0.012652
1.266585,1.195596,0.013863,0.013001
1.267449,1.197484,0.014167,0.013270
1.268342,1.199101,0.014520,0.013580
1.269045,1.199745,0.014908,0.013838
1.269352,1.200964,0.015214,0.014137
1.271258,1.202346,0.015603,0.014492
1.272608,1.204049,0.015992,0.014752
1.273657,1.206448,0.016370,0.015012
1.274757,1.207479,0.016880,0.015410
1.276000,1.209083,0.017390,0.015809
1.276727,1.211336,0.017901,0.016209
1.278616,1.214153,0.018460,0.016650
1.280051,1.216022,0.019056,0.017172
1.281044,1.217046,0.019700,0.017697
1.282181,1.217921,0.020261,0.018359
1.283956,1.220120,0.020739,0.019022
1.284887,1.221425,0.021433,0.019727
1.285716,1.223496,0.022115,0.020296
1.287074,1.226684,0.022847,0.020963
1.287733,1.228156,0.023614,0.021632
1.288818,1.228904,0.024395,0.022206
1.289534,1.229774,0.025297,0.022960
1.291193,1.232392,0.026248,0.023797
1.292401,1.234750,0.027200,0.024555
1.293352,1.235606,0.028369,0.025314
1.295401,1.237285,0.029540,0.026241
1.295953,1.238915,0.030749,0.027212
1.297370,1.241450,0.032043,0.028367
1.298715,1.243438,0.033424,0.029567
1.299640,1.246452,0.034987,0.030757
1.300309,1.247265,0.036624,0.032003
1.301960,1.247970,0.037297,0.032502
1.304070,1.250306,0.038031,0.033187
1.304653,1.252313,0.038780,0.033811
1.306004,1.256131,0.039665,0.034432
1.307194,1.258311,0.040580,0.035175
1.308046,1.258449,0.041496,0.035941
1.309254,1.261020,0.042481,0.036738
