Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.116082,1.050650,0.002278,0.001109
1.115885,1.050236,0.002273,0.001134
1.116259,1.050320,0.002270,0.001109
1.117004,1.050125,0.002318,0.001089
1.119430,1.050411,0.002312,0.001110
1.119236,1.049400,0.002350,0.001162
1.119544,1.049734,0.002383,0.001174
1.119937,1.050268,0.002440,0.001155
1.120397,1.050574,0.002471,0.001186
1.121112,1.049021,0.002436,0.001157
1.122719,1.048486,0.002439,0.001217
1.124137,1.048291,0.002442,0.001217
1.125068,1.048365,0.002407,0.001218
1.125534,1.048129,0.002410,0.001189
1.126895,1.047837,0.002440,0.001160
1.127629,1.047914,0.002509,0.001131
1.128291,1.047793,0.002511,0.001131
1.129204,1.047665,0.002514,0.001102
1.129665,1.047569,0.002479,0.001132
1.130753,1.047264,0.002481,0.001133
1.132027,1.047639,0.002513,0.001134
1.133420,1.047463,0.002516,0.001165
1.133890,1.047351,0.002453,0.001195
1.134857,1.047003,0.002494,0.001196
1.135791,1.047033,0.002496,0.001226
1.136592,1.046661,0.002499,0.001197
1.137648,1.046513,0.002502,0.001168
1.138492,1.046037,0.002505,0.001229
1.139273,1.045934,0.002507,0.001229
1.141350,1.045922,0.002548,0.001290
1.142059,1.045664,0.002619,0.001381
1.143212,1.045571,0.002660,0.001321
1.143673,1.045474,0.002663,0.001352
1.144485,1.045423,0.002733,0.001322
1.145614,1.044731,0.002774,0.001323
1.146764,1.045190,0.002816,0.001324
1.147450,1.044775,0.002781,0.001325
1.147483,1.044938,0.002783,0.001326
1.148792,1.044570,0.002787,0.001357
1.150396,1.044902,0.002896,0.001388
1.151308,1.044658,0.003045,0.001419
1.152163,1.044585,0.003048,0.001450
1.152962,1.044628,0.003090,0.001451
1.153955,1.044501,0.003161,0.001482
1.154884,1.044342,0.003232,0.001513
1.155671,1.044126,0.003237,0.001514
1.156365,1.044157,0.003201,0.001484
1.157177,1.044307,0.003204,0.001454
1.158187,1.044576,0.003208,0.001455
1.159554,1.044726,0.003319,0.001455
1.160714,1.044640,0.003323,0.001426
1.162759,1.044657,0.003326,0.001427
1.163461,1.044982,0.003368,0.001428
1.164147,1.045021,0.003440,0.001490
1.165023,1.045226,0.003484,0.001521
1.165883,1.045398,0.003410,0.001492
1.167026,1.046331,0.003413,0.001523
1.168172,1.046726,0.003446,0.001493
1.168972,1.046781,0.003530,0.001586
1.170248,1.046625,0.003574,0.001618
1.170908,1.046805,0.003509,0.001681
1.171877,1.047164,0.003581,0.001803
1.173481,1.047190,0.003693,0.001926
1.173797,1.047749,0.003807,0.002080
1.174786,1.047858,0.003813,0.002142
1.177066,1.048745,0.003817,0.002174
1.178288,1.048588,0.003890,0.002206
1.179138,1.048446,0.004074,0.002330
1.179350,1.048954,0.004189,0.002362
1.180880,1.049969,0.004224,0.002425
1.181878,1.051511,0.004309,0.002487
1.183298,1.051878,0.004493,0.002519
1.185322,1.052088,0.004648,0.002612
1.185525,1.053121,0.004684,0.002583
1.186679,1.053124,0.004719,0.002584
1.187593,1.053979,0.004905,0.002617
1.188663,1.054293,0.005020,0.002711
1.190310,1.054670,0.005167,0.002805
1.191168,1.055282,0.005244,0.002807
1.192080,1.055777,0.005391,0.002870
1.193129,1.056670,0.005579,0.002902
1.194538,1.057807,0.005767,0.002997
1.195945,1.058364,0.005804,0.002967
1.197431,1.059251,0.005842,0.003000
1.199442,1.059801,0.005919,0.003033
1.200041,1.060343,0.006067,0.003127
1.200998,1.060691,0.006145,0.003253
1.201735,1.061441,0.006183,0.003286
1.203607,1.062183,0.006301,0.003380
1.205517,1.063497,0.006379,0.003475
1.206187,1.064584,0.006458,0.003509
1.206910,1.065414,0.006577,0.003646
1.207471,1.065290,0.006625,0.003617
1.209745,1.066836,0.006673,0.003650
1.211355,1.067868,0.006639,0.003683
1.212482,1.068615,0.006647,0.003746
1.212930,1.068905,0.006727,0.003780
1.214291,1.069775,0.006775,0.003844
1.216160,1.070701,0.006824,0.003877
1.217278,1.071082,0.006872,0.003984
1.218720,1.071784,0.006881,0.003955
1.219792,1.073405,0.006962,0.003926
1.221113,1.074562,0.007115,0.003990
1.221843,1.075735,0.007227,0.004066
1.224295,1.076396,0.007276,0.004068
1.224883,1.077302,0.007315,0.004070
1.225659,1.078368,0.007427,0.004000
1.226937,1.079216,0.007582,0.004107
1.227885,1.079833,0.007768,0.004140
1.230155,1.080427,0.008038,0.004142
1.230198,1.080518,0.008193,0.004176
1.231630,1.081798,0.008391,0.004178
1.232501,1.082833,0.008579,0.004212
1.233373,1.083839,0.008808,0.004214
1.234324,1.084886,0.009070,0.004080
1.235487,1.085798,0.009332,0.004145
1.237851,1.087258,0.009489,0.004253
1.238995,1.087594,0.009648,0.004255
1.240714,1.088583,0.009849,0.004216
1.241253,1.089302,0.010113,0.004155
1.242035,1.089880,0.010387,0.004231
1.242957,1.090736,0.010589,0.004307
1.244166,1.092274,0.010748,0.004310
1.245756,1.093604,0.010952,0.004281
1.248279,1.094679,0.011113,0.004389
