Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.116082,1.050650,0.002621,0.001779
1.115517,1.050102,0.002639,0.001730
1.115853,1.050054,0.002654,0.001736
1.116010,1.050441,0.002704,0.001701
1.116180,1.050796,0.002711,0.001709
1.117271,1.051017,0.002835,0.001715
1.117115,1.051410,0.002862,0.001721
1.118447,1.051814,0.002886,0.001727
1.118428,1.052101,0.002887,0.001728
1.119448,1.052701,0.002954,0.001700
1.119541,1.053837,0.002918,0.001732
1.120278,1.055224,0.002920,0.001704
1.121027,1.055617,0.002950,0.001736
1.121215,1.055958,0.003016,0.001648
1.121371,1.056285,0.003083,0.001680
1.121903,1.056501,0.003187,0.001682
1.122060,1.056843,0.003217,0.001654
1.122204,1.057227,0.003284,0.001565
1.122397,1.057807,0.003286,0.001566
1.122626,1.058386,0.003353,0.001507
1.122726,1.058411,0.003356,0.001509
1.123002,1.058922,0.003329,0.001481
1.123333,1.059868,0.003303,0.001544
1.123833,1.060942,0.003305,0.001545
1.124004,1.061241,0.003306,0.001669
1.124078,1.061530,0.003411,0.001702
1.125121,1.061876,0.003413,0.001765
1.125286,1.062633,0.003386,0.001767
1.125417,1.063251,0.003351,0.001830
1.126122,1.063963,0.003353,0.001802
1.126701,1.064609,0.003355,0.001866
1.126821,1.064860,0.003357,0.001928
1.127569,1.066150,0.003321,0.002052
1.127850,1.067023,0.003398,0.002115
1.127809,1.067678,0.003401,0.002271
1.128402,1.068456,0.003299,0.002335
1.128585,1.068863,0.003367,0.002429
1.128632,1.069234,0.003397,0.002494
1.128770,1.069849,0.003436,0.002589
1.128812,1.070420,0.003438,0.002562
1.128691,1.070967,0.003403,0.002565
1.128939,1.071892,0.003433,0.002598
1.129089,1.073583,0.003501,0.002663
1.129140,1.074039,0.003540,0.002727
1.129675,1.074439,0.003618,0.002761
1.130164,1.075245,0.003659,0.002827
1.130351,1.075943,0.003594,0.002923
1.130849,1.077080,0.003672,0.002926
1.131347,1.078689,0.003703,0.002991
1.131457,1.079134,0.003705,0.002963
1.131546,1.079987,0.003812,0.002998
1.131900,1.080901,0.003919,0.003033
1.132128,1.082221,0.004064,0.003005
1.132152,1.083891,0.004133,0.003040
1.132657,1.084682,0.004240,0.003074
1.133069,1.085577,0.004319,0.003109
1.132863,1.085900,0.004397,0.003176
1.133316,1.087161,0.004505,0.003211
1.133450,1.088036,0.004574,0.003277
1.133533,1.089269,0.004644,0.003344
1.133726,1.090300,0.004675,0.003348
1.134536,1.091637,0.004849,0.003415
1.134733,1.092330,0.004852,0.003546
1.134478,1.093742,0.004855,0.003550
1.134952,1.095371,0.004924,0.003553
1.134981,1.096304,0.005023,0.003589
1.135165,1.097603,0.005026,0.003624
1.135690,1.099150,0.005029,0.003660
