Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.001821,0.002126
1.000717,1.000856,0.001911,0.002260
1.003002,1.003955,0.001935,0.002285
1.003615,1.005589,0.001955,0.002350
1.005714,1.007629,0.001972,0.002364
1.006457,1.011502,0.002024,0.002442
1.006940,1.013576,0.002068,0.002449
1.007140,1.014242,0.002107,0.002513
1.009521,1.018001,0.002190,0.002608
1.010143,1.021289,0.002298,0.002696
1.010565,1.024177,0.002430,0.002795
1.009662,1.025966,0.002514,0.002915
1.010837,1.028457,0.002647,0.003014
1.011474,1.030943,0.002731,0.003137
1.013296,1.034091,0.002840,0.003260
1.014347,1.036775,0.002998,0.003360
1.015943,1.039217,0.003076,0.003405
1.015960,1.042515,0.003210,0.003472
1.016255,1.044470,0.003394,0.003541
1.016424,1.046757,0.003529,0.003701
1.016790,1.048814,0.003607,0.003712
1.017650,1.052189,0.003760,0.003874
1.018649,1.054299,0.003888,0.003945
1.020364,1.057595,0.003992,0.004041
1.020251,1.059704,0.004179,0.004172
1.020159,1.061125,0.004334,0.004271
1.020641,1.064927,0.004547,0.004499
1.020971,1.067087,0.004736,0.004660
1.022013,1.069871,0.004950,0.004882
1.023148,1.073714,0.005214,0.005078
1.023501,1.076340,0.005480,0.005301
1.024021,1.078256,0.005871,0.005560
1.024933,1.080875,0.006238,0.005915
1.025397,1.086090,0.006641,0.006362
1.026909,1.089895,0.007195,0.006751
1.027313,1.094039,0.007774,0.007233
1.028744,1.097859,0.008414,0.007785
1.029846,1.101389,0.009157,0.008497
1.031188,1.105019,0.010061,0.009302
1.032762,1.109511,0.011013,0.010276
1.033792,1.113918,0.012160,0.011415
1.035415,1.118897,0.013438,0.012652
1.036225,1.124710,0.014931,0.014119
1.038470,1.127996,0.016664,0.015822
1.039876,1.133331,0.018532,0.017851
1.041661,1.137893,0.020703,0.020247
1.043500,1.142674,0.023171,0.023067
1.044805,1.146697,0.025808,0.026194
1.048060,1.154688,0.028845,0.029726
1.049166,1.157875,0.032295,0.033932
1.051469,1.163065,0.036312,0.038872
1.053717,1.168139,0.040876,0.044568
1.055286,1.174525,0.046022,0.051184
1.058123,1.180470,0.051632,0.058597
1.060021,1.185050,0.053858,0.061355
1.062049,1.189645,0.056237,0.064344
1.064087,1.196513,0.058776,0.067587
1.066505,1.201424,0.061484,0.071153
1.068928,1.206399,0.064407,0.074984
1.071480,1.212344,0.067590,0.079165
1.073566,1.218612,0.070951,0.083652
