Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.245468,1.384085,0.005251,0.004414
1.247450,1.385167,0.005263,0.004410
1.248408,1.388643,0.005274,0.004549
1.249619,1.393424,0.005284,0.004664
1.250158,1.395936,0.005293,0.004879
1.250587,1.402081,0.005347,0.005015
1.251253,1.405537,0.005395,0.005033
1.252153,1.407002,0.005316,0.005050
1.252904,1.412130,0.005404,0.005119
1.253180,1.416428,0.005454,0.005188
1.254101,1.420023,0.005542,0.005353
1.254346,1.423766,0.005592,0.005464
1.254445,1.424682,0.005641,0.005630
1.254384,1.424667,0.005771,0.005838
1.257580,1.434875,0.005822,0.006144
1.258921,1.439461,0.005872,0.006300
1.260187,1.443587,0.006003,0.006609
1.260436,1.444239,0.006216,0.006782
1.263097,1.452961,0.006348,0.006900
1.264481,1.454916,0.006479,0.006981
1.266229,1.462690,0.006572,0.007145
1.268204,1.467313,0.006705,0.007461
1.269078,1.469847,0.006959,0.007778
1.273485,1.480980,0.007093,0.008153
1.276542,1.487556,0.007268,0.008529
1.277669,1.492710,0.007443,0.008811
1.280295,1.499375,0.007619,0.009148
1.282949,1.505864,0.007795,0.009476
1.286055,1.512394,0.007891,0.009763
1.287960,1.520194,0.008069,0.010012
1.290417,1.527303,0.008246,0.010300
1.292373,1.531323,0.008341,0.010550
1.292744,1.532800,0.008398,0.010888
1.296718,1.544175,0.008578,0.011387
1.300162,1.551315,0.008758,0.011831
1.302715,1.556643,0.008939,0.012292
1.305718,1.562842,0.009135,0.012803
1.307075,1.565417,0.009373,0.013316
1.310569,1.573954,0.009654,0.013819
1.312594,1.579806,0.009937,0.014429
1.316761,1.586161,0.010262,0.015147
1.320014,1.592061,0.010589,0.015972
1.321830,1.600159,0.010958,0.016818
1.323510,1.605343,0.011412,0.017819
1.326346,1.611459,0.012054,0.018766
1.330780,1.617758,0.012738,0.020098
1.333407,1.626711,0.013553,0.021653
1.333890,1.628134,0.014412,0.023338
1.338262,1.641146,0.015374,0.025359
1.341663,1.647058,0.016553,0.028041
1.345281,1.653721,0.018179,0.031283
1.347295,1.662230,0.020155,0.035310
1.348542,1.664174,0.022726,0.040404
1.354001,1.678542,0.025838,0.046462
1.357906,1.684308,0.026761,0.048345
1.360495,1.692266,0.027776,0.050389
1.364300,1.698777,0.028959,0.052637
1.366305,1.705269,0.030296,0.055203
1.370665,1.716688,0.031771,0.058045
1.373771,1.723182,0.033191,0.061508
1.377725,1.732194,0.034962,0.065221
