Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.272095,1.169299,0.002092,0.001539
1.271861,1.169907,0.002111,0.001557
1.272063,1.169951,0.002126,0.001636
1.274859,1.169885,0.002138,0.001642
1.275707,1.169839,0.002217,0.001647
1.276199,1.169877,0.002285,0.001701
1.276922,1.169502,0.002239,0.001702
1.277510,1.169447,0.002297,0.001745
1.278741,1.168661,0.002299,0.001789
1.279587,1.168532,0.002302,0.001833
1.281149,1.167744,0.002442,0.001919
1.283123,1.167647,0.002500,0.002005
1.284572,1.167158,0.002502,0.002006
1.285659,1.166412,0.002505,0.002050
1.286495,1.165969,0.002507,0.002137
1.287332,1.165519,0.002648,0.002352
1.287858,1.165224,0.002651,0.002439
1.289286,1.164884,0.002709,0.002483
1.290113,1.164744,0.002711,0.002527
1.290867,1.164430,0.002715,0.002614
1.292450,1.164585,0.002718,0.002701
1.293662,1.164544,0.002762,0.002745
1.294219,1.164432,0.002766,0.002833
1.295170,1.164076,0.002824,0.002877
1.295444,1.163204,0.002827,0.002879
1.296027,1.162973,0.002789,0.003010
1.297235,1.163082,0.002736,0.003054
1.297183,1.162947,0.002739,0.003099
1.297385,1.163063,0.002741,0.003187
1.297564,1.163927,0.002801,0.003102
1.298708,1.164348,0.002805,0.003061
1.299429,1.165272,0.002807,0.003105
1.300063,1.165438,0.002754,0.003150
1.299731,1.165468,0.002856,0.003239
1.301147,1.165990,0.002803,0.003370
1.302752,1.166294,0.002749,0.003416
1.303117,1.166479,0.002752,0.003547
1.303848,1.166614,0.002755,0.003549
1.304319,1.166530,0.002702,0.003595
1.304529,1.167495,0.002705,0.003727
1.305714,1.168164,0.002651,0.003686
1.306291,1.168398,0.002711,0.003731
1.306620,1.168856,0.002814,0.003733
1.308205,1.168941,0.002874,0.003691
1.309552,1.169449,0.002820,0.003823
1.310371,1.169545,0.002724,0.003868
1.311870,1.169866,0.002726,0.003827
1.313167,1.170147,0.002787,0.003829
1.313609,1.170290,0.002690,0.003787
1.314014,1.170766,0.002693,0.003746
1.315077,1.170954,0.002695,0.003705
1.316691,1.171851,0.002698,0.003664
1.317333,1.172127,0.002745,0.003710
1.317899,1.173388,0.002748,0.003756
1.318171,1.173532,0.002750,0.003714
1.319095,1.173992,0.002811,0.003717
1.319941,1.173923,0.002815,0.003719
1.320827,1.174387,0.002717,0.003764
1.321581,1.174617,0.002662,0.003766
1.322761,1.175289,0.002665,0.003812
1.324894,1.175631,0.002726,0.003858
1.325829,1.176305,0.002831,0.003904
1.326307,1.177324,0.002879,0.003906
1.327254,1.177806,0.002881,0.003908
1.328149,1.178283,0.002943,0.003822
1.329229,1.179790,0.003049,0.003868
1.330474,1.180720,0.003257,0.003959
1.331885,1.181117,0.003261,0.004005
1.332784,1.182197,0.003264,0.003964
1.334295,1.183098,0.003326,0.004010
1.334598,1.183447,0.003433,0.004057
1.335640,1.183952,0.003584,0.004103
1.336201,1.184509,0.003646,0.004105
1.336725,1.185053,0.003649,0.004151
1.337085,1.185608,0.003711,0.004065
1.338607,1.186921,0.003819,0.004068
1.339858,1.187443,0.003883,0.004070
1.341082,1.188177,0.003887,0.004161
1.342174,1.188921,0.003890,0.004163
1.343115,1.190482,0.003938,0.004342
1.344090,1.191515,0.004002,0.004389
1.344773,1.192208,0.004009,0.004437
1.345773,1.193137,0.003968,0.004351
1.347997,1.193705,0.003971,0.004353
1.348799,1.194700,0.004020,0.004400
1.350173,1.195807,0.004070,0.004447
1.351359,1.196628,0.004077,0.004495
1.352477,1.197531,0.004020,0.004497
1.354159,1.197890,0.004083,0.004588
1.355631,1.199392,0.004132,0.004724
1.356958,1.200214,0.004183,0.004772
1.357751,1.201331,0.004128,0.004774
1.358043,1.201877,0.004087,0.004642
1.359488,1.202362,0.004150,0.004689
1.360428,1.203299,0.004322,0.004647
1.362642,1.205079,0.004373,0.004695
1.363057,1.206282,0.004379,0.004563
1.364106,1.206786,0.004429,0.004565
1.366025,1.207156,0.004599,0.004568
1.367682,1.208600,0.004772,0.004526
1.369961,1.209362,0.004946,0.004619
1.371672,1.210685,0.004953,0.004577
1.372665,1.211305,0.005170,0.004534
1.374010,1.211878,0.005388,0.004492
1.375234,1.214305,0.005669,0.004495
1.376069,1.214421,0.005798,0.004498
1.377552,1.215428,0.005910,0.004500
1.379516,1.216095,0.006237,0.004592
1.381248,1.217174,0.006565,0.004730
1.382404,1.218184,0.006742,0.004823
1.383224,1.218945,0.006918,0.004932
1.384502,1.219861,0.007157,0.005115
1.385887,1.221008,0.007502,0.005359
1.387408,1.221950,0.007786,0.005603
1.389467,1.222950,0.007965,0.005757
1.391401,1.224009,0.007974,0.005821
1.393177,1.224943,0.008214,0.006021
1.394734,1.225333,0.008454,0.006356
1.396552,1.226001,0.008633,0.006601
1.397771,1.227471,0.008705,0.006756
1.399182,1.227823,0.008823,0.007001
1.401008,1.228762,0.009064,0.007247
1.403041,1.229591,0.009136,0.007538
1.404716,1.232047,0.009255,0.007739
1.406695,1.233279,0.009375,0.007849
1.407707,1.234819,0.009494,0.007899
1.409961,1.235359,0.009505,0.008055
1.411744,1.235792,0.009562,0.008150
1.412689,1.236685,0.009730,0.008246
1.414761,1.236521,0.009851,0.008342
1.416051,1.237670,0.009924,0.008437
1.417090,1.238125,0.009982,0.008533
1.418992,1.239353,0.010103,0.008584
1.422247,1.240126,0.010335,0.008634
1.424178,1.241023,0.010568,0.008776
1.425857,1.242223,0.010801,0.008781
1.427395,1.244227,0.011098,0.008969
1.429362,1.245083,0.011507,0.009112
1.430322,1.246825,0.011917,0.009255
1.432851,1.247180,0.012216,0.009352
1.435197,1.248255,0.012579,0.009402
1.437283,1.248606,0.013037,0.009454
1.438992,1.249207,0.013448,0.009597
1.440437,1.249631,0.013702,0.009786
1.442856,1.250917,0.014003,0.009884
1.444902,1.251965,0.014415,0.010027
1.445847,1.252670,0.014828,0.010310
1.447690,1.253466,0.015131,0.010654
1.449487,1.254480,0.015322,0.010998
1.451901,1.255422,0.015562,0.011235
1.452857,1.256116,0.015803,0.011579
1.454133,1.257855,0.015980,0.011832
1.456396,1.259129,0.016111,0.011978
1.459026,1.259916,0.016373,0.012185
1.460708,1.260989,0.016796,0.012485
1.462275,1.261373,0.017269,0.012877
1.464750,1.261953,0.017581,0.013223
1.465697,1.262844,0.017892,0.013477
1.466751,1.263868,0.018430,0.013685
1.469287,1.264867,0.018970,0.014032
1.473374,1.265865,0.019689,0.014473
1.475489,1.267286,0.020410,0.014822
1.477000,1.268079,0.021181,0.015063
1.478255,1.268628,0.022067,0.015398
1.479629,1.269650,0.023135,0.015887
1.480127,1.270532,0.024335,0.016378
1.481659,1.271489,0.025472,0.017009
1.483166,1.272767,0.026726,0.017702
1.485550,1.273680,0.027918,0.018474
1.488109,1.274490,0.029296,0.019340
1.490415,1.275168,0.030857,0.020160
1.491540,1.275934,0.032650,0.021183
1.492704,1.276956,0.034860,0.022302
1.494756,1.277307,0.037125,0.023421
1.496572,1.278597,0.039575,0.024540
1.498416,1.280664,0.040512,0.025029
1.500678,1.280934,0.041535,0.025539
1.502303,1.281684,0.042725,0.026191
1.503159,1.282646,0.043972,0.026833
1.504978,1.283076,0.045121,0.027463
1.507194,1.283910,0.046303,0.028128
1.509135,1.284824,0.047898,0.028695
