Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.178993,1.200799,0.003801,0.003310
1.180147,1.201337,0.003825,0.003346
1.184165,1.201689,0.003799,0.003444
1.186171,1.202222,0.003961,0.003573
1.188461,1.204911,0.003969,0.003682
1.191189,1.206663,0.003975,0.003774
1.192728,1.209285,0.004060,0.003855
1.193894,1.212597,0.004061,0.003925
1.194775,1.214545,0.004175,0.004016
1.196677,1.219693,0.004289,0.004142
1.199597,1.225180,0.004329,0.004233
1.202829,1.227945,0.004476,0.004359
1.203056,1.233029,0.004623,0.004451
1.205794,1.236684,0.004709,0.004543
1.208064,1.241240,0.004920,0.004716
1.209741,1.246733,0.005134,0.004809
1.213097,1.252895,0.005347,0.004902
1.215808,1.259191,0.005624,0.004949
1.218444,1.263616,0.005735,0.004961
1.221353,1.268549,0.005918,0.005021
1.224243,1.275094,0.006165,0.005034
1.228068,1.280844,0.006309,0.005046
1.231190,1.286946,0.006558,0.005108
1.234919,1.293208,0.006734,0.005120
1.237574,1.299759,0.006878,0.005218
1.239528,1.303505,0.007162,0.005279
1.244027,1.309917,0.007308,0.005292
1.246732,1.315679,0.007489,0.005440
1.250995,1.321556,0.007669,0.005502
1.254666,1.327099,0.007752,0.005564
1.259861,1.333551,0.007804,0.005663
1.262010,1.337809,0.007856,0.005726
1.266559,1.342350,0.007976,0.005875
1.269590,1.347289,0.008128,0.005976
1.274611,1.353108,0.008358,0.005940
1.278175,1.357235,0.008523,0.006129
1.282704,1.363050,0.008789,0.006368
1.285820,1.366450,0.009023,0.006559
1.288033,1.371210,0.009257,0.006888
1.290759,1.376418,0.009559,0.007132
1.294962,1.381354,0.009762,0.007414
1.298446,1.387003,0.010032,0.007783
1.302022,1.393552,0.010237,0.007980
1.304737,1.395227,0.010510,0.008212
1.308288,1.400613,0.010817,0.008497
1.312645,1.405884,0.011091,0.008745
1.316692,1.411343,0.011435,0.009070
1.319795,1.415805,0.011782,0.009308
1.323424,1.423904,0.012130,0.009648
1.326692,1.428361,0.012469,0.010024
1.331708,1.434475,0.012891,0.010227
1.335262,1.441794,0.013281,0.010471
1.340655,1.447618,0.013849,0.010899
1.343744,1.453975,0.014452,0.011239
1.349560,1.461422,0.014635,0.011322
1.351933,1.465733,0.014883,0.011417
1.357953,1.471360,0.015128,0.011477
1.362832,1.477859,0.015414,0.011598
1.367681,1.485142,0.015704,0.011818
1.372235,1.489811,0.016054,0.011998
1.376279,1.496618,0.016488,0.012221
