Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.178993,1.200799,0.004267,0.003414
1.177813,1.198646,0.004243,0.003435
1.178160,1.198569,0.004383,0.003574
1.182951,1.197381,0.004355,0.003688
1.186850,1.196620,0.004426,0.003741
1.187761,1.196369,0.004523,0.003786
1.191252,1.194495,0.004528,0.003862
1.193855,1.193856,0.004640,0.003894
1.199635,1.193570,0.004790,0.004015
1.200397,1.193715,0.004975,0.004136
1.206304,1.195034,0.005191,0.004303
1.208792,1.196004,0.005378,0.004425
1.212522,1.198605,0.005524,0.004512
1.213378,1.199694,0.005807,0.004565
1.218245,1.203318,0.005957,0.004572
1.221179,1.206640,0.006147,0.004533
1.223793,1.208277,0.006368,0.004621
1.228763,1.213046,0.006486,0.004629
1.232341,1.216809,0.006742,0.004637
1.234968,1.219558,0.006925,0.004680
1.240494,1.224038,0.007111,0.004723
1.244891,1.227257,0.007405,0.004814
1.247643,1.231536,0.007527,0.004857
1.248300,1.232618,0.007781,0.004948
1.258379,1.239014,0.007905,0.004956
1.258302,1.239013,0.007996,0.005012
1.265227,1.245439,0.008202,0.005188
1.266938,1.246786,0.008363,0.005196
1.277099,1.254350,0.008537,0.005324
1.278356,1.256192,0.008781,0.005499
1.288823,1.261926,0.009092,0.005589
1.288277,1.261894,0.009301,0.005730
1.287912,1.261945,0.009580,0.005823
1.304483,1.273816,0.009827,0.005832
1.310354,1.277515,0.010006,0.006009
1.309836,1.277496,0.010290,0.006103
1.322088,1.284525,0.010508,0.006077
1.323492,1.284823,0.010828,0.006219
1.330579,1.290556,0.011085,0.006363
1.339103,1.294690,0.011445,0.006543
1.346100,1.298549,0.011911,0.006809
1.348092,1.299977,0.012314,0.006993
1.358477,1.305931,0.012681,0.007259
1.358667,1.306224,0.013159,0.007491
1.369132,1.314134,0.013499,0.007676
1.372027,1.317703,0.013986,0.008030
1.376181,1.319250,0.014686,0.008251
1.380155,1.322018,0.015356,0.008571
1.389994,1.329577,0.016112,0.009063
1.390337,1.330313,0.017198,0.009510
1.405617,1.339848,0.018381,0.010130
1.411065,1.342063,0.019947,0.011012
1.420958,1.347643,0.021865,0.011810
1.426965,1.351451,0.022468,0.012053
1.426852,1.351476,0.023121,0.012388
1.439110,1.356422,0.023789,0.012611
1.447852,1.359601,0.024461,0.012822
1.453053,1.364348,0.025388,0.013202
1.461999,1.368419,0.026255,0.013584
1.470515,1.371246,0.027466,0.014058
