Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.002758,0.001483
0.999515,0.999907,0.002746,0.001491
1.000022,0.999851,0.002736,0.001549
0.999987,1.000110,0.002683,0.001549
0.999833,1.000423,0.002736,0.001550
1.000432,1.000730,0.002782,0.001550
1.000890,1.000885,0.002773,0.001588
1.001425,1.001105,0.002810,0.001620
1.001615,1.001480,0.002846,0.001656
1.002818,1.002046,0.002849,0.001657
1.003252,1.002229,0.003008,0.001657
1.004073,1.002555,0.002967,0.001727
1.004317,1.003090,0.003015,0.001797
1.005346,1.003319,0.003018,0.001833
1.006210,1.004803,0.003055,0.001834
1.006748,1.005010,0.003014,0.001835
1.007244,1.005746,0.003017,0.001906
1.008207,1.005927,0.003020,0.001907
1.009046,1.007153,0.003056,0.001942
1.009491,1.007277,0.003059,0.001978
1.009662,1.007904,0.003063,0.002049
1.010054,1.008050,0.003066,0.002085
1.011236,1.008799,0.003025,0.002121
1.011844,1.009152,0.003028,0.002157
1.012352,1.009275,0.003031,0.002158
1.012964,1.009755,0.002956,0.002263
1.013760,1.010497,0.003005,0.002299
1.014463,1.011164,0.003009,0.002336
1.014936,1.011826,0.003091,0.002232
1.015907,1.012125,0.003016,0.002198
1.016887,1.012391,0.003019,0.002269
1.017510,1.012677,0.003068,0.002306
1.018097,1.013537,0.003116,0.002342
1.018347,1.013623,0.003119,0.002343
1.019074,1.014266,0.003077,0.002344
1.020735,1.015192,0.003081,0.002346
1.021332,1.015319,0.003165,0.002347
1.021955,1.015865,0.003213,0.002349
1.021834,1.015568,0.003217,0.002315
1.022923,1.016010,0.003266,0.002422
1.023539,1.016722,0.003350,0.002458
1.024376,1.017198,0.003388,0.002530
1.025260,1.017590,0.003346,0.002567
1.025651,1.017830,0.003269,0.002744
1.026534,1.019103,0.003319,0.002816
1.027492,1.019525,0.003403,0.002782
1.028224,1.020370,0.003442,0.002749
1.029090,1.020577,0.003446,0.002750
1.030005,1.020785,0.003449,0.002787
1.030434,1.021088,0.003499,0.002894
