Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.760687,1.420847,0.002487,0.000000
1.762299,1.421342,0.002584,0.000000
1.763997,1.423584,0.002629,0.000000
1.768657,1.426720,0.002635,0.000000
1.770211,1.429660,0.002740,0.000000
1.773000,1.431914,0.002765,0.000000
1.779007,1.434157,0.002762,0.000000
1.779924,1.436213,0.002906,0.000000
1.781276,1.439196,0.002887,0.000000
1.785946,1.441631,0.003021,0.000000
1.785317,1.441635,0.003105,0.000000
1.789691,1.446736,0.003087,0.000000
1.792781,1.449964,0.003171,0.000000
1.793202,1.452324,0.003179,0.000000
1.795136,1.454971,0.003188,0.000000
1.795070,1.455016,0.003309,0.000000
1.799670,1.460988,0.003291,0.000000
1.800178,1.463747,0.003325,0.000000
1.801868,1.467407,0.003421,0.000000
1.803199,1.469573,0.003431,0.000000
1.803227,1.469626,0.003529,0.000000
1.805728,1.476604,0.003625,0.000000
1.807356,1.480552,0.003662,0.000000
1.810602,1.483814,0.003785,0.000000
1.810196,1.487571,0.003857,0.000000
1.810202,1.487480,0.003903,0.000000
1.813981,1.494250,0.004028,0.000000
1.814086,1.498228,0.004073,0.000028
1.817232,1.503866,0.004255,0.000028
1.818710,1.509488,0.004383,0.000057
1.820604,1.511947,0.004475,0.000085
1.821640,1.518073,0.004603,0.000085
1.824290,1.523208,0.004705,0.000152
1.824664,1.528904,0.004771,0.000181
1.828638,1.536524,0.004837,0.000209
1.828334,1.536464,0.004932,0.000306
1.833634,1.548571,0.004998,0.000306
1.835191,1.553898,0.005178,0.000373
1.838763,1.560828,0.005450,0.000509
1.841695,1.567591,0.005697,0.000713
1.841518,1.567562,0.006083,0.000985
1.849292,1.579647,0.006415,0.001259
1.854882,1.586689,0.006917,0.001504
1.858338,1.591534,0.007406,0.001887
1.861924,1.597518,0.008066,0.002380
1.866551,1.602874,0.008908,0.002874
1.871602,1.609610,0.009990,0.003467
1.875719,1.616272,0.011160,0.004202
1.882249,1.620601,0.012813,0.005156
1.884914,1.624224,0.014942,0.006352
1.884850,1.623844,0.017589,0.007873
1.895412,1.634257,0.021111,0.010025
1.900415,1.639713,0.025382,0.012505
1.904449,1.644674,0.026604,0.013253
1.911723,1.650278,0.028012,0.014037
1.912362,1.651404,0.029512,0.014866
1.918889,1.659271,0.031321,0.015845
1.924066,1.665350,0.033277,0.017019
1.929206,1.671510,0.035506,0.018272
1.933763,1.677163,0.038021,0.019579
