Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.002883,0.002595
1.001259,1.000274,0.002873,0.002617
1.003628,1.000930,0.002899,0.002683
1.005079,1.001678,0.002922,0.002695
1.005483,1.004185,0.002971,0.002744
1.007468,1.004728,0.003013,0.002786
1.009101,1.005442,0.003075,0.002823
1.009792,1.006301,0.003129,0.002856
1.011223,1.006325,0.003285,0.002948
1.013311,1.007603,0.003340,0.003010
1.015088,1.009532,0.003419,0.003095
1.016017,1.011291,0.003451,0.003157
1.015992,1.011121,0.003482,0.003220
1.019232,1.014552,0.003584,0.003259
1.021160,1.017417,0.003663,0.003298
1.023319,1.019259,0.003719,0.003363
1.024858,1.021811,0.003798,0.003402
1.026695,1.024299,0.003911,0.003491
1.029088,1.026842,0.003967,0.003588
1.030609,1.028896,0.004025,0.003596
1.032829,1.031278,0.004115,0.003686
1.034463,1.034252,0.004125,0.003719
1.034487,1.034295,0.004159,0.003809
1.039375,1.039844,0.004148,0.003875
1.041805,1.043097,0.004239,0.003908
1.043337,1.045065,0.004331,0.003975
1.045945,1.047610,0.004497,0.004099
1.048546,1.050740,0.004663,0.004225
1.051548,1.053993,0.004830,0.004408
1.053703,1.057228,0.004998,0.004558
1.057071,1.060624,0.005166,0.004711
1.059134,1.062273,0.005334,0.004920
1.059235,1.062058,0.005447,0.005050
1.065709,1.069144,0.005717,0.005204
1.069043,1.071599,0.005938,0.005449
1.071708,1.075494,0.006128,0.005579
1.074850,1.078210,0.006484,0.005800
1.076652,1.079762,0.006842,0.005965
1.081420,1.083974,0.007194,0.006155
1.084103,1.087063,0.007623,0.006404
1.088524,1.089751,0.008090,0.006690
1.092714,1.093855,0.008558,0.006944
1.092661,1.093880,0.009156,0.007207
1.099633,1.099860,0.009756,0.007499
1.103173,1.102882,0.010496,0.007850
1.108707,1.106624,0.011316,0.008327
1.112172,1.109888,0.012250,0.008778
1.112202,1.109902,0.013343,0.009318
1.121992,1.116612,0.014450,0.009832
1.126255,1.120669,0.015743,0.010402
1.129311,1.123004,0.017345,0.011103
1.133021,1.126591,0.018946,0.011870
1.133067,1.126628,0.020966,0.012947
1.143345,1.134965,0.023292,0.014151
1.147108,1.137566,0.024144,0.014621
1.150123,1.139585,0.025027,0.015054
1.155336,1.143612,0.026023,0.015558
1.155362,1.143476,0.027022,0.016104
1.162549,1.150507,0.028178,0.016666
1.167815,1.153669,0.029356,0.017307
1.171558,1.157364,0.030678,0.017763
