Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.293598,1.268891,0.003863,0.000820
1.294156,1.267976,0.003865,0.000956
1.294497,1.268237,0.003948,0.000974
1.294497,1.268237,0.003942,0.000989
1.295486,1.269002,0.004006,0.000887
1.295917,1.269475,0.003997,0.000907
1.295917,1.269475,0.003990,0.000989
1.299206,1.272671,0.004039,0.001105
1.299346,1.273598,0.004097,0.001258
1.300024,1.275112,0.004155,0.001411
1.300616,1.275500,0.004158,0.001564
1.300965,1.276489,0.004216,0.001762
1.301297,1.277315,0.004316,0.001764
1.302688,1.277705,0.004415,0.001826
1.303590,1.278278,0.004418,0.001933
1.303590,1.278278,0.004422,0.001996
1.305250,1.279749,0.004480,0.002043
1.305624,1.278919,0.004525,0.002106
1.306028,1.279329,0.004625,0.002168
1.306609,1.279316,0.004574,0.002367
1.307130,1.279923,0.004577,0.002522
1.307130,1.279923,0.004677,0.002570
1.309441,1.283435,0.004778,0.002572
1.310216,1.283909,0.004879,0.002575
1.310216,1.283909,0.004828,0.002577
1.311199,1.286222,0.004831,0.002579
1.311969,1.287410,0.004835,0.002582
1.311969,1.287410,0.004840,0.002584
1.313520,1.290438,0.004845,0.002632
1.313671,1.291203,0.004848,0.002681
1.313671,1.291203,0.004907,0.002729
1.315210,1.297224,0.004953,0.002731
1.315948,1.298319,0.005069,0.002779
1.315948,1.298319,0.005073,0.002828
1.317131,1.301404,0.005077,0.002877
1.317603,1.302464,0.005136,0.002833
1.318345,1.304857,0.005197,0.002835
1.318794,1.305157,0.005202,0.002838
1.320329,1.306531,0.005109,0.002840
1.321679,1.307498,0.005112,0.002842
1.322188,1.309860,0.005172,0.002845
1.322917,1.312297,0.005274,0.002847
1.323199,1.314599,0.005391,0.002849
1.324225,1.316949,0.005354,0.002852
1.324666,1.318062,0.005357,0.002854
1.324954,1.320009,0.005404,0.002904
1.326236,1.322233,0.005522,0.002906
1.327378,1.323577,0.005528,0.002908
1.328563,1.324671,0.005433,0.002911
1.329247,1.325714,0.005436,0.002866
1.329870,1.326832,0.005483,0.002916
1.329870,1.326832,0.005545,0.003013
1.331339,1.331175,0.005607,0.003063
1.331866,1.332507,0.005554,0.003065
1.332707,1.333372,0.005657,0.003067
1.332528,1.333981,0.005761,0.003117
1.333591,1.336895,0.005823,0.003262
1.334326,1.339597,0.005715,0.003312
1.335520,1.342154,0.005662,0.003315
1.337245,1.342986,0.005766,0.003317
1.338044,1.343918,0.005827,0.003320
1.338443,1.345211,0.005876,0.003418
1.340581,1.348200,0.005768,0.003468
1.340581,1.348200,0.005829,0.003518
1.341853,1.350594,0.005990,0.003616
1.342161,1.351362,0.006153,0.003715
1.344264,1.353111,0.006259,0.003767
1.345050,1.355594,0.006265,0.003770
1.345674,1.358244,0.006326,0.003772
1.347336,1.359758,0.006331,0.003870
1.348289,1.360702,0.006437,0.003970
1.349205,1.363846,0.006487,0.003974
1.350183,1.365151,0.006607,0.003928
1.350486,1.366450,0.006769,0.003931
1.351067,1.368487,0.006774,0.004030
1.352421,1.370299,0.006939,0.004178
1.353866,1.371358,0.007047,0.004181
1.354474,1.373086,0.007312,0.004136
1.355789,1.374732,0.007520,0.004139
1.356745,1.376110,0.007685,0.004142
1.357176,1.378379,0.007793,0.004195
1.358517,1.380646,0.007845,0.004151
1.361471,1.381757,0.008055,0.004300
1.361794,1.383639,0.008424,0.004351
