Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.293598,1.268891,0.005506,0.002545
1.294426,1.268054,0.005414,0.002489
1.294684,1.268630,0.005483,0.002513
1.294784,1.268934,0.005467,0.002533
1.295047,1.271179,0.005453,0.002550
1.295478,1.272593,0.005394,0.002565
1.295593,1.273043,0.005388,0.002578
1.295803,1.274698,0.005437,0.002589
1.295997,1.276842,0.005494,0.002683
1.296410,1.277192,0.005498,0.002686
1.296601,1.277811,0.005446,0.002644
1.297537,1.278111,0.005449,0.002693
1.299222,1.278890,0.005561,0.002787
1.299022,1.279608,0.005565,0.002835
1.299489,1.280094,0.005527,0.002884
1.299638,1.281268,0.005530,0.002888
1.300198,1.282605,0.005574,0.002983
1.300031,1.283340,0.005577,0.003032
1.300073,1.286352,0.005635,0.003035
1.300285,1.287144,0.005638,0.003038
1.300950,1.287599,0.005682,0.002995
1.301186,1.289301,0.005740,0.003044
1.301410,1.289816,0.005743,0.003094
1.301472,1.290319,0.005747,0.003144
1.301676,1.291073,0.005750,0.003287
1.301764,1.291658,0.005904,0.003431
1.302081,1.292368,0.006017,0.003574
1.302236,1.293771,0.005966,0.003625
1.302285,1.295974,0.005859,0.003675
1.302462,1.299156,0.005807,0.003679
1.303080,1.300673,0.005769,0.003777
1.304097,1.301371,0.005827,0.003734
1.304296,1.302053,0.005830,0.003738
1.304520,1.302771,0.005737,0.003835
1.305006,1.303534,0.005795,0.003885
1.305801,1.304856,0.005909,0.004029
1.306032,1.306961,0.006009,0.004080
1.306454,1.308541,0.006165,0.004179
1.306602,1.308853,0.006224,0.004231
1.306941,1.310291,0.006325,0.004189
1.307054,1.311819,0.006425,0.004147
1.306537,1.312672,0.006471,0.004105
1.306978,1.314838,0.006530,0.004157
1.307849,1.317751,0.006491,0.004208
1.307459,1.320119,0.006549,0.004308
1.307582,1.321029,0.006649,0.004314
1.307186,1.322082,0.006806,0.004460
1.307226,1.323473,0.006865,0.004512
1.307438,1.325651,0.007021,0.004421
1.308145,1.328660,0.006969,0.004473
1.308573,1.330084,0.006917,0.004526
1.308553,1.331740,0.006922,0.004627
1.309125,1.333283,0.006717,0.004632
1.309753,1.336262,0.006665,0.004589
1.309590,1.338777,0.006726,0.004691
1.309603,1.340413,0.006786,0.004792
1.309848,1.341364,0.006748,0.004893
1.309686,1.343107,0.006850,0.004851
1.310220,1.345973,0.007147,0.004807
1.310534,1.349190,0.007444,0.004764
1.310676,1.350818,0.007602,0.004769
1.310722,1.352880,0.007551,0.004824
1.311924,1.355372,0.007653,0.004780
1.311188,1.357921,0.007700,0.004881
1.311314,1.360886,0.007857,0.004934
1.312351,1.362724,0.007960,0.004989
1.313325,1.366898,0.007922,0.004996
1.313626,1.370255,0.008080,0.005050
1.313881,1.372733,0.008238,0.005153
1.314522,1.375595,0.008187,0.005110
1.314890,1.377898,0.008191,0.005166
1.316010,1.381823,0.008337,0.005172
1.316275,1.384690,0.008285,0.005325
1.316760,1.388562,0.008191,0.005427
1.316822,1.389580,0.008154,0.005580
1.317281,1.391734,0.008159,0.005684
1.317648,1.394784,0.008262,0.005790
1.318898,1.397300,0.008267,0.006041
1.319595,1.401162,0.008371,0.006294
1.319887,1.403738,0.008474,0.006448
1.321180,1.406684,0.008479,0.006604
1.322570,1.410030,0.008525,0.006660
1.324317,1.412453,0.008587,0.006717
1.324922,1.414038,0.008734,0.006873
1.325912,1.416087,0.008838,0.007078
1.326420,1.419724,0.008886,0.007185
1.326805,1.422552,0.008791,0.007292
1.327237,1.425355,0.008895,0.007399
1.327808,1.428700,0.008900,0.007605
1.328707,1.430218,0.009004,0.007713
1.329118,1.433117,0.009109,0.007770
1.330305,1.436135,0.009114,0.007829
1.329405,1.437408,0.009219,0.007887
1.331218,1.438144,0.009282,0.007896
1.331669,1.439927,0.009244,0.008073
1.333312,1.442821,0.009349,0.008132
1.334461,1.446244,0.009453,0.008291
1.335146,1.450531,0.009559,0.008451
1.336496,1.452971,0.009522,0.008578
1.337569,1.454300,0.009584,0.008706
1.338587,1.455889,0.009690,0.008834
1.339175,1.459289,0.009896,0.009063
1.339780,1.462331,0.009959,0.009191
1.340259,1.464327,0.010121,0.009319
1.341039,1.465791,0.010127,0.009447
1.341597,1.467453,0.010133,0.009557
1.343121,1.473343,0.010196,0.009618
1.343436,1.477550,0.010202,0.009678
1.343924,1.479215,0.010208,0.009858
1.345103,1.480657,0.010313,0.009920
1.345242,1.482646,0.010376,0.010153
1.347850,1.483349,0.010382,0.010334
1.349744,1.486686,0.010388,0.010464
1.351122,1.488318,0.010437,0.010527
1.350802,1.491263,0.010442,0.010590
1.351544,1.493272,0.010405,0.010653
1.352339,1.496925,0.010368,0.010613
1.353414,1.499836,0.010417,0.010728
1.353995,1.503694,0.010467,0.010896
1.354948,1.506795,0.010516,0.011063
1.355925,1.508709,0.010566,0.011402
1.356333,1.510261,0.010615,0.011586
1.356867,1.511697,0.010723,0.011821
1.358032,1.515735,0.010888,0.011990
1.358981,1.520449,0.010894,0.012158
1.360655,1.523315,0.010900,0.012276
1.362703,1.527074,0.011007,0.012446
1.363500,1.528713,0.011057,0.012668
1.364108,1.530203,0.011179,0.012837
1.364568,1.530776,0.011185,0.013111
1.366074,1.533730,0.011191,0.013386
1.366648,1.537332,0.011299,0.013713
1.367218,1.541521,0.011305,0.013884
1.367547,1.544001,0.011312,0.014056
1.368442,1.546375,0.011318,0.014228
1.369314,1.548953,0.011324,0.014297
1.370538,1.550653,0.011448,0.014522
1.371094,1.553921,0.011396,0.014695
1.372214,1.557471,0.011286,0.014817
1.373664,1.561578,0.011454,0.014991
1.375025,1.564063,0.011562,0.015113
1.376362,1.567150,0.011627,0.015235
1.376994,1.569332,0.011795,0.015357
1.377824,1.571301,0.011802,0.015585
1.379314,1.574146,0.012014,0.015709
1.379838,1.577506,0.012285,0.015832
1.380679,1.581888,0.012453,0.016027
1.381340,1.582200,0.012681,0.016275
1.382238,1.586152,0.012952,0.016470
1.383156,1.588176,0.013283,0.016773
1.384467,1.589925,0.013614,0.017022
1.384998,1.591480,0.013828,0.017272
1.386404,1.593715,0.014159,0.017630
1.386953,1.599147,0.014535,0.018042
1.388340,1.604385,0.014794,0.018456
1.389085,1.607196,0.015112,0.018817
1.389664,1.608846,0.015489,0.019232
1.390759,1.610634,0.015764,0.019700
1.391973,1.613317,0.016142,0.020224
1.393435,1.615417,0.016579,0.020875
1.394228,1.618396,0.017003,0.021472
1.395916,1.622693,0.017427,0.022053
1.397014,1.625500,0.017955,0.022635
1.397498,1.629985,0.018439,0.023218
1.398316,1.632387,0.018865,0.023857
1.398679,1.633144,0.019410,0.024660
1.399324,1.636130,0.019895,0.025573
1.400587,1.637693,0.020545,0.026380
1.401339,1.640684,0.021195,0.027261
1.402199,1.644415,0.022010,0.028309
1.403397,1.648349,0.022870,0.029467
1.404257,1.652275,0.023791,0.030737
1.405578,1.655433,0.024758,0.032084
1.406109,1.657904,0.025935,0.033654
1.407567,1.660221,0.027113,0.035284
1.408379,1.662706,0.028308,0.036968
1.409470,1.667328,0.028834,0.037688
1.410861,1.668959,0.029321,0.038518
1.411911,1.673640,0.029888,0.039483
1.412428,1.677671,0.030557,0.040397
1.414114,1.679946,0.031179,0.041328
1.415081,1.682537,0.032038,0.042279
1.415727,1.684543,0.032802,0.043463
