Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.293598,1.268891,0.004449,0.001863
1.293709,1.268839,0.004545,0.001958
1.293909,1.268835,0.004623,0.002034
1.294536,1.269322,0.004762,0.002096
1.295242,1.269825,0.004690,0.002091
1.295737,1.270598,0.004629,0.002140
1.296994,1.270471,0.004637,0.002182
1.298936,1.270535,0.004739,0.002263
1.300145,1.270624,0.004786,0.002219
1.300757,1.270180,0.004751,0.002220
1.301379,1.270239,0.004701,0.002221
1.301941,1.270200,0.004802,0.002328
1.303160,1.270140,0.004904,0.002390
1.304132,1.269849,0.004909,0.002436
1.305860,1.269048,0.004969,0.002529
1.306915,1.268999,0.005028,0.002530
1.307275,1.269359,0.005090,0.002577
1.308308,1.269236,0.005151,0.002579
1.309539,1.269395,0.005061,0.002535
1.310994,1.269976,0.005121,0.002673
1.311434,1.270136,0.005181,0.002766
1.312655,1.270117,0.005284,0.002813
1.313285,1.270652,0.005347,0.002769
1.313784,1.271019,0.005409,0.002816
1.314890,1.271790,0.005358,0.003016
1.317434,1.272083,0.005460,0.003155
1.319302,1.271950,0.005523,0.003202
1.320238,1.272445,0.005586,0.003249
1.321304,1.272640,0.005592,0.003251
1.322139,1.272987,0.005541,0.003207
1.322992,1.273362,0.005589,0.003254
1.325094,1.273847,0.005595,0.003210
1.326222,1.274168,0.005602,0.003166
1.327140,1.275428,0.005608,0.003259
1.327593,1.275993,0.005557,0.003169
1.328613,1.276897,0.005661,0.003079
1.329670,1.277198,0.005725,0.003081
1.330946,1.277938,0.005676,0.003175
1.332346,1.278896,0.005584,0.003223
1.332850,1.280619,0.005645,0.003179
1.333485,1.281382,0.005651,0.003181
1.334267,1.282502,0.005715,0.003183
1.334815,1.283404,0.005666,0.003277
1.336537,1.285107,0.005614,0.003372
1.338174,1.286460,0.005719,0.003420
1.339273,1.287557,0.005783,0.003514
1.340372,1.288124,0.005891,0.003516
1.341382,1.289452,0.005841,0.003610
1.342763,1.291246,0.005947,0.003659
1.343644,1.292861,0.006109,0.003800
1.345515,1.293870,0.006217,0.003894
1.347237,1.294732,0.006268,0.003850
1.348527,1.297411,0.006333,0.003852
1.349211,1.299209,0.006498,0.003901
1.350439,1.300172,0.006662,0.003949
1.351948,1.301494,0.006828,0.003952
1.353059,1.303066,0.006981,0.004000
1.354671,1.304864,0.006988,0.004049
1.356934,1.307199,0.007356,0.004099
1.358460,1.308363,0.007522,0.004100
1.359136,1.308999,0.007733,0.004056
1.360012,1.311540,0.007742,0.004152
1.361620,1.312954,0.007865,0.004247
