Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.221904,1.340541,0.002809,0.002919
1.223142,1.339621,0.002813,0.002927
1.224211,1.340800,0.002816,0.002971
1.227137,1.341680,0.002820,0.002974
1.228600,1.343431,0.002823,0.003008
1.230188,1.347916,0.002827,0.003037
1.232110,1.349836,0.002907,0.003063
1.233139,1.351648,0.002954,0.003086
1.234201,1.355695,0.003009,0.003149
1.236116,1.359346,0.003089,0.003181
1.238023,1.363030,0.003120,0.003245
1.240060,1.367881,0.003176,0.003308
1.242427,1.372762,0.003256,0.003349
1.243493,1.375654,0.003263,0.003382
1.245050,1.381004,0.003368,0.003448
1.247270,1.385454,0.003425,0.003490
1.250365,1.390478,0.003456,0.003555
1.252971,1.396316,0.003587,0.003655
1.255444,1.401565,0.003643,0.003688
1.257254,1.404672,0.003725,0.003730
1.261118,1.409143,0.003914,0.003830
1.263360,1.414506,0.004057,0.003839
1.266340,1.420347,0.004174,0.003940
1.270358,1.425678,0.004292,0.003983
1.273307,1.430271,0.004436,0.003991
1.275855,1.433805,0.004578,0.004059
1.278720,1.439361,0.004696,0.004068
1.282287,1.444663,0.004841,0.004078
1.285128,1.449944,0.005060,0.004241
1.288581,1.454971,0.005181,0.004226
1.290635,1.460543,0.005301,0.004296
1.293324,1.463797,0.005496,0.004392
1.296464,1.470087,0.005594,0.004431
1.299028,1.474598,0.005740,0.004596
1.303402,1.479540,0.005888,0.004788
1.306195,1.485322,0.005928,0.004887
1.309502,1.490138,0.005995,0.005114
1.312561,1.494479,0.006060,0.005249
1.315501,1.499849,0.006178,0.005382
1.319524,1.505420,0.006220,0.005610
1.323848,1.511736,0.006312,0.005780
1.327922,1.516058,0.006430,0.006010
1.332179,1.522050,0.006577,0.006206
1.335019,1.526888,0.006724,0.006309
1.338573,1.531410,0.006871,0.006533
1.342782,1.537998,0.007132,0.006698
1.348465,1.544263,0.007342,0.006872
1.353107,1.548943,0.007580,0.007110
1.358075,1.556283,0.007896,0.007376
1.360064,1.559692,0.008241,0.007547
1.365495,1.565371,0.008694,0.007879
1.369975,1.569827,0.009132,0.008177
1.375071,1.575847,0.009758,0.008640
1.378809,1.582113,0.010450,0.009264
1.384575,1.587909,0.010713,0.009427
1.388551,1.592240,0.011015,0.009614
1.392391,1.597674,0.011334,0.009831
1.395287,1.603739,0.011601,0.010085
1.401480,1.610710,0.011920,0.010349
1.407368,1.614269,0.012308,0.010669
1.411120,1.622151,0.012674,0.011066
