Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.221904,1.340541,0.003823,0.003045
1.232146,1.355765,0.003829,0.003082
1.233206,1.358051,0.003835,0.003113
1.233872,1.362846,0.003872,0.003139
1.235406,1.366803,0.004003,0.003233
1.236171,1.370650,0.003995,0.003247
1.237433,1.374870,0.004074,0.003296
1.244837,1.406172,0.004040,0.003363
1.244822,1.406200,0.004070,0.003431
1.246464,1.416815,0.004148,0.003557
1.249737,1.427903,0.004257,0.003601
1.251946,1.436691,0.004311,0.003670
1.252607,1.439170,0.004389,0.003796
1.253882,1.447684,0.004475,0.003948
1.256307,1.452659,0.004508,0.004042
1.259421,1.464587,0.004586,0.004113
1.261354,1.472501,0.004697,0.004218
1.262767,1.476234,0.004784,0.004322
1.264239,1.480743,0.004815,0.004427
1.267298,1.487970,0.004800,0.004476
1.270015,1.496546,0.004888,0.004608
1.270666,1.498094,0.004864,0.004707
1.274426,1.511191,0.005000,0.004817
1.275721,1.512667,0.005089,0.004951
1.278217,1.522595,0.005129,0.005028
1.281887,1.529691,0.005162,0.005164
1.284424,1.535656,0.005252,0.005301
1.286563,1.541826,0.005317,0.005439
1.288478,1.552821,0.005375,0.005492
1.292767,1.557700,0.005433,0.005631
1.295975,1.565369,0.005548,0.005805
1.297999,1.570839,0.005582,0.005946
1.300701,1.580069,0.005690,0.006088
1.303154,1.585496,0.005781,0.006230
1.306209,1.593069,0.005839,0.006400
1.310562,1.604965,0.005898,0.006580
1.311567,1.607688,0.005989,0.006725
1.315853,1.619730,0.006048,0.006836
1.317069,1.624266,0.006132,0.006947
1.321204,1.635641,0.006267,0.007187
1.324578,1.643034,0.006427,0.007400
1.325723,1.646823,0.007294,0.008833
1.331260,1.657607,0.007566,0.009147
1.332583,1.664606,0.007814,0.009593
1.335594,1.674607,0.008189,0.010040
1.339243,1.684730,0.008649,0.010537
1.342029,1.689585,0.009237,0.011161
1.346312,1.703014,0.009963,0.011823
