Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.237588,1.224549,0.002321,0.000017
1.237451,1.223311,0.002408,-0.000047
1.238029,1.223682,0.002336,-0.000099
1.238029,1.223682,0.002441,-0.000064
1.238193,1.224199,0.002497,-0.000035
1.238776,1.225202,0.002504,0.000022
1.238776,1.225202,0.002510,0.000010
1.239176,1.225758,0.002516,-0.000000
1.242631,1.226522,0.002552,0.000000
1.242631,1.226522,0.002614,0.000028
1.242713,1.229005,0.002676,0.000029
1.243368,1.230603,0.002738,0.000029
1.243368,1.230603,0.002774,0.000086
1.243259,1.231048,0.002801,0.000143
1.243712,1.231888,0.002837,0.000171
1.243712,1.231888,0.002813,0.000228
1.244081,1.232460,0.002814,0.000284
1.244570,1.235247,0.002937,0.000341
1.244570,1.235247,0.002939,0.000312
1.245179,1.236157,0.002967,0.000313
1.246613,1.236603,0.002968,0.000199
1.246613,1.236603,0.002970,0.000199
1.246654,1.237308,0.003006,0.000256
1.249056,1.238386,0.003034,0.000285
1.249056,1.238386,0.003036,0.000343
1.249100,1.239704,0.003072,0.000314
1.249425,1.241158,0.003074,0.000344
1.249425,1.241158,0.003076,0.000316
1.249476,1.241131,0.003113,0.000317
1.249672,1.242294,0.003114,0.000346
1.249672,1.242294,0.003177,0.000404
1.249854,1.243526,0.003179,0.000492
1.250049,1.244943,0.003154,0.000550
1.250049,1.244943,0.003130,0.000667
1.250238,1.245834,0.003070,0.000696
1.250648,1.247111,0.003107,0.000841
1.250648,1.247111,0.003109,0.000899
1.251182,1.247681,0.003110,0.000958
1.251749,1.249335,0.003112,0.000959
1.251749,1.249335,0.003079,0.000960
1.252239,1.249982,0.003019,0.001048
1.252428,1.251167,0.003021,0.001108
1.252428,1.251167,0.003023,0.001167
1.252485,1.251654,0.002989,0.001227
1.253388,1.252831,0.002956,0.001257
1.253388,1.252831,0.002895,0.001288
1.253467,1.253887,0.002862,0.001260
1.254199,1.254990,0.002890,0.001262
1.254199,1.254990,0.002954,0.001234
1.254155,1.256243,0.002929,0.001294
1.255006,1.258368,0.002895,0.001325
1.255006,1.258368,0.002932,0.001454
1.255928,1.259737,0.002961,0.001496
1.255975,1.262166,0.002936,0.001596
1.255975,1.262166,0.002973,0.001696
1.256023,1.262916,0.003036,0.001797
1.255891,1.264417,0.003065,0.001839
1.255891,1.264417,0.003093,0.001840
1.256445,1.266091,0.003157,0.001882
1.256031,1.268326,0.003132,0.001953
1.256031,1.268326,0.003160,0.002025
1.256647,1.268958,0.003224,0.002157
1.256657,1.271817,0.003226,0.002258
1.256657,1.271817,0.003166,0.002390
1.257447,1.273787,0.003257,0.002392
1.257123,1.275547,0.003258,0.002434
1.257123,1.275547,0.003322,0.002407
1.257200,1.276846,0.003360,0.002439
1.257930,1.280294,0.003326,0.002472
1.257930,1.280294,0.003328,0.002475
1.258464,1.280902,0.003357,0.002478
1.258914,1.283322,0.003395,0.002511
1.258914,1.283322,0.003433,0.002614
1.259145,1.284570,0.003435,0.002647
1.259682,1.286336,0.003463,0.002680
1.259682,1.286336,0.003527,0.002713
1.260060,1.288336,0.003565,0.002686
1.260058,1.291255,0.003603,0.002689
1.260058,1.291255,0.003569,0.002632
1.260582,1.293297,0.003508,0.002736
1.260787,1.295703,0.003572,0.002800
1.260787,1.295703,0.003602,0.002894
1.261351,1.296585,0.003568,0.002928
1.261515,1.300244,0.003543,0.002901
1.261515,1.300244,0.003572,0.002934
1.261559,1.301305,0.003610,0.002999
1.263260,1.304851,0.003612,0.003064
1.263260,1.304851,0.003551,0.003036
1.263775,1.306445,0.003589,0.003040
1.264129,1.309338,0.003690,0.003012
1.264129,1.309338,0.003756,0.003046
1.264936,1.311045,0.003822,0.003142
1.265167,1.312600,0.003851,0.003176
1.265167,1.312600,0.003889,0.003179
1.266210,1.314234,0.003991,0.003183
1.266638,1.317266,0.004056,0.003248
1.266638,1.317266,0.004095,0.003253
1.267160,1.319292,0.004134,0.003287
1.268998,1.321916,0.004326,0.003415
1.268998,1.321916,0.004429,0.003513
1.269232,1.323229,0.004431,0.003549
1.269576,1.326986,0.004497,0.003678
1.269576,1.326986,0.004627,0.003807
1.269739,1.328491,0.004693,0.003967
1.270009,1.332399,0.004787,0.004190
1.270009,1.332399,0.004854,0.004289
1.270709,1.333276,0.004820,0.004388
1.272154,1.337955,0.004859,0.004550
1.272154,1.337955,0.005053,0.004742
1.272291,1.338748,0.005147,0.004904
1.272917,1.342121,0.005214,0.005004
1.272917,1.342121,0.005244,0.005135
1.274571,1.343675,0.005311,0.005266
1.274957,1.347149,0.005378,0.005366
1.274957,1.347149,0.005445,0.005467
1.275269,1.348973,0.005576,0.005567
1.276224,1.353428,0.005644,0.005574
1.276224,1.353428,0.005711,0.005643
1.277019,1.355396,0.005779,0.005756
1.278038,1.361150,0.005856,0.005869
1.278038,1.361150,0.005932,0.005982
1.278753,1.362770,0.006037,0.005988
1.280034,1.365328,0.006104,0.005994
1.280034,1.365328,0.006144,0.006107
1.280308,1.367931,0.006222,0.006221
1.281015,1.372059,0.006326,0.006334
1.281015,1.372059,0.006367,0.006448
1.281477,1.374646,0.006434,0.006595
1.282738,1.379103,0.006503,0.006806
1.282738,1.379103,0.006608,0.007018
1.283694,1.380497,0.006713,0.007262
1.285050,1.385762,0.006782,0.007506
1.285050,1.385762,0.006915,0.007751
1.286056,1.387401,0.007086,0.007921
1.286481,1.392171,0.007220,0.008092
1.286481,1.392171,0.007382,0.008296
1.287343,1.395104,0.007655,0.008542
1.288445,1.399298,0.007929,0.008821
1.288445,1.399298,0.008091,0.009024
1.288958,1.400903,0.008290,0.009294
1.290058,1.407359,0.008462,0.009608
1.290058,1.407359,0.008736,0.009988
1.290864,1.410296,0.009010,0.010304
1.292481,1.414393,0.009248,0.010555
1.292481,1.414393,0.009486,0.010773
1.293395,1.417871,0.009789,0.011058
1.293961,1.421746,0.010092,0.011377
1.293961,1.421746,0.010397,0.011794
1.295168,1.423549,0.010636,0.012213
1.296630,1.429166,0.010903,0.012676
1.296630,1.429166,0.011217,0.013096
1.297957,1.432507,0.011486,0.013549
1.299196,1.437294,0.011792,0.014147
1.299196,1.437294,0.012173,0.014779
1.299544,1.438437,0.012545,0.015314
1.300795,1.444859,0.013087,0.015906
1.300795,1.444859,0.013554,0.016465
1.301088,1.447941,0.013992,0.017135
1.302860,1.453430,0.014507,0.017907
1.302860,1.453430,0.015050,0.018780
1.304022,1.455487,0.015557,0.019666
1.306039,1.461079,0.016205,0.020620
1.306039,1.461079,0.016919,0.021578
1.306803,1.464376,0.017767,0.022682
1.307453,1.469248,0.018653,0.023946
1.307453,1.469248,0.019568,0.025435
1.308246,1.469506,0.020588,0.026994
1.310042,1.474893,0.021704,0.028523
1.310042,1.474893,0.022924,0.030224
1.310397,1.478507,0.024316,0.032141
1.312840,1.485552,0.025682,0.034277
1.312840,1.485552,0.027257,0.036631
1.313037,1.487596,0.029061,0.039114
1.314241,1.492238,0.030933,0.041784
1.314241,1.492238,0.032770,0.044421
1.314632,1.495634,0.033686,0.045668
1.316711,1.500671,0.034623,0.046989
1.316711,1.500671,0.035550,0.048400
1.317358,1.504642,0.036503,0.049867
1.320145,1.510076,0.037546,0.051269
1.320145,1.510076,0.038645,0.052679
1.321880,1.512878,0.039769,0.054310
