Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.237588,1.224549,0.001695,-0.000035
1.237289,1.223485,0.001752,0.000047
1.237666,1.223752,0.001745,0.000070
1.237744,1.223745,0.001740,0.000090
1.238507,1.224317,0.001779,0.000070
1.239167,1.224673,0.001813,0.000087
1.239200,1.224711,0.001841,0.000070
1.241938,1.224930,0.001866,0.000056
1.242743,1.224832,0.001997,0.000084
1.242726,1.224784,0.002033,0.000028
1.243459,1.226717,0.002035,0.000028
1.243519,1.226829,0.002071,0.000056
1.243830,1.226812,0.002134,0.000055
1.243792,1.227393,0.002170,0.000140
1.244609,1.226194,0.002172,0.000112
1.244595,1.226266,0.002174,0.000084
1.245438,1.225929,0.002176,0.000028
1.246369,1.227876,0.002212,-0.000028
1.246050,1.227863,0.002248,0.000000
1.246681,1.227835,0.002250,0.000000
1.248908,1.227900,0.002252,0.000000
1.248943,1.227901,0.002280,0.000000
1.249531,1.228218,0.002282,0.000029
1.250838,1.228563,0.002310,-0.000057
1.251230,1.228647,0.002312,-0.000029
1.251497,1.229257,0.002314,-0.000029
1.252707,1.230475,0.002316,-0.000000
1.253102,1.230434,0.002292,0.000028
1.253298,1.231297,0.002294,-0.000086
1.253914,1.232952,0.002296,-0.000086
1.253913,1.233313,0.002298,-0.000086
1.254175,1.234478,0.002299,-0.000086
1.255254,1.234816,0.002301,-0.000144
1.255280,1.234753,0.002303,-0.000287
1.256843,1.235125,0.002305,-0.000287
1.257867,1.235978,0.002307,-0.000258
1.257857,1.235972,0.002282,-0.000287
1.258207,1.237288,0.002284,-0.000431
1.258731,1.238572,0.002260,-0.000403
1.258724,1.238649,0.002262,-0.000403
1.259542,1.240234,0.002290,-0.000403
1.260176,1.242290,0.002292,-0.000461
1.260127,1.242287,0.002294,-0.000432
1.262237,1.243950,0.002296,-0.000433
1.262377,1.245314,0.002298,-0.000375
1.262353,1.245270,0.002264,-0.000374
1.264348,1.246330,0.002230,-0.000404
1.264690,1.247392,0.002232,-0.000347
1.264709,1.247456,0.002234,-0.000260
1.266168,1.249632,0.002236,-0.000202
1.267159,1.250887,0.002301,-0.000172
1.267179,1.250882,0.002303,-0.000115
1.268000,1.252419,0.002305,0.000001
1.268879,1.254346,0.002306,0.000059
1.268850,1.254391,0.002372,0.000147
1.268933,1.255092,0.002410,0.000234
1.270022,1.255360,0.002412,0.000351
1.270005,1.255284,0.002414,0.000381
1.271846,1.257631,0.002443,0.000469
1.272283,1.258472,0.002508,0.000469
1.272285,1.258494,0.002573,0.000528
1.274206,1.261198,0.002611,0.000675
1.274958,1.262078,0.002613,0.000763
1.274960,1.262074,0.002679,0.000822
1.276621,1.264392,0.002745,0.000823
1.277009,1.265508,0.002711,0.000853
1.277149,1.265454,0.002713,0.000942
1.279364,1.267471,0.002742,0.001060
1.280116,1.268113,0.002808,0.001149
1.280138,1.268077,0.002838,0.001180
1.281086,1.269657,0.002804,0.001211
1.282959,1.271794,0.002806,0.001241
1.282933,1.271791,0.002872,0.001301
1.283568,1.274711,0.002939,0.001362
1.284261,1.274858,0.002942,0.001422
1.284260,1.274828,0.002916,0.001453
1.285578,1.276883,0.002946,0.001454
1.285975,1.277589,0.003012,0.001514
1.285970,1.277617,0.003080,0.001575
1.288562,1.280609,0.003082,0.001635
1.289579,1.282050,0.003057,0.001636
1.289637,1.282025,0.003124,0.001708
1.290819,1.284991,0.003228,0.001779
1.291600,1.286062,0.003258,0.001781
1.291618,1.286047,0.003197,0.001782
1.294899,1.288445,0.003171,0.001783
1.295711,1.289513,0.003201,0.001785
1.295655,1.289638,0.003232,0.001786
1.297045,1.292809,0.003272,0.001787
1.297729,1.294541,0.003237,0.001789
