Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.237588,1.224549,0.002277,0.000018
1.236815,1.223854,0.002313,0.000000
1.237432,1.223940,0.002302,-0.000014
1.237650,1.224381,0.002294,-0.000063
1.238064,1.224291,0.002288,-0.000070
1.237668,1.224276,0.002282,-0.000075
1.238078,1.223637,0.002278,-0.000110
1.239177,1.223229,0.002274,-0.000112
1.239922,1.223142,0.002251,-0.000140
1.240086,1.222785,0.002289,-0.000140
1.240671,1.222794,0.002318,-0.000140
1.243161,1.223937,0.002320,-0.000140
1.244367,1.223912,0.002357,-0.000168
1.244943,1.223565,0.002360,-0.000168
1.245471,1.223627,0.002397,-0.000168
1.245842,1.224050,0.002339,-0.000196
1.246373,1.223847,0.002315,-0.000168
1.248023,1.223776,0.002318,-0.000168
1.249485,1.223227,0.002347,-0.000084
1.250367,1.223247,0.002349,-0.000056
1.250891,1.223241,0.002352,-0.000028
1.251826,1.223428,0.002354,-0.000028
1.252235,1.223408,0.002357,-0.000056
1.253116,1.223457,0.002359,0.000028
1.253948,1.223273,0.002300,0.000057
1.255261,1.223173,0.002303,0.000141
1.256980,1.223207,0.002306,0.000198
1.257722,1.223257,0.002335,0.000226
1.258410,1.223262,0.002338,0.000226
1.259285,1.223163,0.002341,0.000283
1.259816,1.223512,0.002343,0.000340
1.260419,1.222900,0.002346,0.000312
1.261777,1.223111,0.002348,0.000312
1.262641,1.223356,0.002324,0.000312
1.263351,1.222945,0.002327,0.000341
1.264832,1.222889,0.002356,0.000398
1.265605,1.222890,0.002359,0.000511
1.266922,1.223002,0.002361,0.000568
1.267456,1.223088,0.002391,0.000597
1.268220,1.223597,0.002456,0.000597
1.268908,1.224446,0.002459,0.000598
1.269887,1.224616,0.002462,0.000598
1.270359,1.224675,0.002465,0.000684
1.271192,1.224739,0.002495,0.000770
1.271952,1.225209,0.002561,0.000770
1.273600,1.225682,0.002591,0.000800
1.275187,1.225908,0.002621,0.000799
1.276358,1.225997,0.002651,0.000857
1.277672,1.226119,0.002681,0.000828
1.278832,1.226748,0.002775,0.000858
1.279239,1.226964,0.002750,0.000829
1.279744,1.227308,0.002780,0.000830
1.280993,1.227863,0.002810,0.000830
1.281435,1.228407,0.002850,0.000860
1.282092,1.228792,0.002854,0.000889
1.283456,1.229117,0.002829,0.000889
1.284006,1.229148,0.002859,0.000918
1.284518,1.230254,0.002899,0.000948
1.285124,1.231539,0.002967,0.000891
1.285727,1.232204,0.002971,0.000892
1.287771,1.232813,0.002946,0.000892
1.289133,1.233431,0.002986,0.000979
1.291170,1.233987,0.003054,0.001076
1.292198,1.234052,0.003159,0.001134
1.292879,1.235336,0.003136,0.001135
1.293701,1.235467,0.003203,0.001164
1.294337,1.236913,0.003206,0.001232
1.294860,1.237869,0.003275,0.001290
1.296067,1.238337,0.003306,0.001262
1.297240,1.239603,0.003273,0.001388
1.298174,1.239960,0.003341,0.001515
1.299364,1.241016,0.003409,0.001583
1.300873,1.241067,0.003441,0.001584
1.301358,1.241283,0.003483,0.001643
1.302057,1.242804,0.003487,0.001711
1.303926,1.243968,0.003489,0.001838
1.305059,1.244908,0.003493,0.001936
1.305882,1.245224,0.003535,0.001966
1.307005,1.246135,0.003540,0.002035
1.307573,1.246969,0.003506,0.002104
1.309342,1.248023,0.003472,0.002173
1.310506,1.248873,0.003579,0.002203
1.312118,1.250478,0.003621,0.002233
1.313702,1.251827,0.003626,0.002331
1.313847,1.252661,0.003600,0.002304
1.316343,1.253220,0.003633,0.002305
1.317493,1.254649,0.003637,0.002268
1.317993,1.255626,0.003708,0.002308
1.319074,1.257180,0.003646,0.002377
1.320564,1.258774,0.003678,0.002437
1.321949,1.259336,0.003710,0.002380
1.323360,1.260864,0.003809,0.002352
1.323608,1.260895,0.003814,0.002353
1.325046,1.261512,0.003848,0.002384
1.325442,1.262604,0.003957,0.002385
1.327447,1.263595,0.004094,0.002416
1.329741,1.265358,0.004167,0.002388
1.331618,1.266526,0.004268,0.002428
1.332465,1.267286,0.004407,0.002430
1.333238,1.268222,0.004507,0.002460
1.334589,1.269566,0.004685,0.002433
1.336165,1.270276,0.004825,0.002473
1.337756,1.271656,0.004899,0.002593
1.338727,1.273152,0.005106,0.002525
1.339894,1.274385,0.005246,0.002556
1.341639,1.275215,0.005493,0.002558
1.342986,1.276322,0.005605,0.002648
1.345104,1.276709,0.005746,0.002649
1.346974,1.278654,0.005859,0.002651
1.348355,1.279491,0.006001,0.002711
1.348724,1.281210,0.006114,0.002772
1.350982,1.282200,0.006189,0.002892
1.351734,1.284060,0.006234,0.002953
1.352473,1.284582,0.006280,0.002984
1.355156,1.286300,0.006461,0.002956
1.356146,1.286928,0.006469,0.003017
1.357258,1.287891,0.006515,0.003048
1.358501,1.289428,0.006561,0.003021
1.360883,1.290854,0.006569,0.003091
1.362516,1.291716,0.006615,0.003034
1.364454,1.293135,0.006662,0.003095
1.367057,1.295050,0.006709,0.003067
1.367807,1.295924,0.006716,0.003098
1.370214,1.296686,0.006724,0.003159
1.371472,1.297451,0.006771,0.003161
1.371938,1.299263,0.006887,0.003193
1.373104,1.300099,0.006964,0.003106
1.373926,1.302241,0.006972,0.003167
1.374631,1.303046,0.007019,0.003169
1.375935,1.303468,0.007096,0.003350
1.376945,1.304513,0.007244,0.003443
1.378870,1.305795,0.007361,0.003564
1.380342,1.306027,0.007439,0.003627
1.382122,1.307933,0.007587,0.003718
1.383382,1.309092,0.007775,0.003901
1.384075,1.310073,0.007954,0.004053
1.385873,1.311508,0.008174,0.004176
1.387275,1.311973,0.008434,0.004328
1.388672,1.313918,0.008694,0.004421
1.390871,1.314594,0.008914,0.004573
1.392006,1.315784,0.009024,0.004697
1.394085,1.316412,0.009215,0.004879
1.395256,1.317964,0.009476,0.004972
1.396309,1.320150,0.009656,0.005156
1.397275,1.321113,0.009889,0.005290
1.399228,1.323634,0.010051,0.005353
1.399847,1.324135,0.010243,0.005416
1.400860,1.324252,0.010476,0.005480
1.402081,1.324906,0.010711,0.005644
1.404488,1.325958,0.010864,0.005778
1.405874,1.327049,0.011100,0.005913
1.407117,1.328009,0.011409,0.006200
1.408684,1.329210,0.011718,0.006456
1.410973,1.330651,0.012028,0.006713
1.413026,1.331881,0.012369,0.006878
1.415087,1.332769,0.012792,0.007075
1.416014,1.334226,0.013246,0.007332
1.417837,1.335039,0.013773,0.007620
1.419719,1.335940,0.014341,0.007908
1.421596,1.337228,0.014859,0.008156
1.423060,1.337792,0.015347,0.008546
1.424645,1.338837,0.015836,0.009028
