Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.145300,1.137201,0.002863,0.002469
1.145029,1.137550,0.002832,0.002583
1.145916,1.137672,0.002908,0.002722
1.147103,1.138091,0.002931,0.002793
1.148604,1.140188,0.002986,0.002812
1.148804,1.141416,0.003033,0.002866
1.149142,1.141512,0.003073,0.002912
1.149336,1.142125,0.003041,0.002953
1.149581,1.142290,0.003110,0.003125
1.149786,1.142737,0.003179,0.003160
1.150022,1.143152,0.003248,0.003196
1.150200,1.143613,0.003279,0.003199
1.150474,1.144534,0.003280,0.003235
1.150690,1.146645,0.003349,0.003335
1.150950,1.147072,0.003380,0.003476
1.151076,1.147360,0.003382,0.003586
1.152121,1.147758,0.003422,0.003590
1.152258,1.148328,0.003356,0.003594
1.153847,1.148557,0.003358,0.003631
1.154579,1.148925,0.003331,0.003666
1.155386,1.149080,0.003372,0.003703
1.155784,1.150334,0.003345,0.003739
1.156076,1.151910,0.003346,0.003808
1.156423,1.152210,0.003319,0.003877
1.156865,1.152476,0.003360,0.003914
1.157560,1.152091,0.003323,0.003918
1.157337,1.152011,0.003325,0.003986
1.157788,1.153010,0.003327,0.004024
1.157567,1.155084,0.003368,0.004061
1.158302,1.156227,0.003438,0.004099
1.158299,1.157375,0.003508,0.004168
1.158557,1.158229,0.003646,0.004238
1.158709,1.158551,0.003647,0.004308
1.159637,1.158983,0.003717,0.004346
1.160438,1.159640,0.003817,0.004448
1.160460,1.159989,0.003819,0.004453
1.160849,1.160333,0.003850,0.004523
1.160679,1.160820,0.003988,0.004528
1.161797,1.161137,0.004019,0.004534
1.161453,1.162049,0.004090,0.004571
1.161589,1.162947,0.004131,0.004608
1.161818,1.165012,0.004104,0.004613
1.161969,1.166157,0.004174,0.004685
1.161954,1.166984,0.004206,0.004656
1.162248,1.167574,0.004248,0.004695
1.162310,1.168371,0.004280,0.004767
1.162340,1.169965,0.004175,0.004839
1.162541,1.170877,0.004245,0.004778
1.163178,1.173297,0.004316,0.004850
1.164027,1.174291,0.004358,0.004856
1.163803,1.175252,0.004321,0.004961
1.163888,1.176244,0.004323,0.005034
1.164265,1.177486,0.004326,0.005140
1.164069,1.178641,0.004397,0.005212
1.164123,1.180192,0.004430,0.005319
1.164197,1.181350,0.004501,0.005424
1.163977,1.181977,0.004641,0.005598
1.164048,1.182677,0.004781,0.005638
1.163608,1.183463,0.004853,0.005744
1.164173,1.184279,0.004886,0.005784
1.164493,1.185338,0.004958,0.005824
1.164492,1.186040,0.005138,0.005830
1.165125,1.186867,0.005318,0.005971
1.165210,1.187730,0.005351,0.005978
1.165395,1.189773,0.005354,0.006052
1.165614,1.192490,0.005495,0.006059
1.166084,1.194686,0.005636,0.005963
1.166653,1.195559,0.005748,0.005936
1.166788,1.196501,0.005860,0.005976
1.167336,1.197586,0.005903,0.005949
1.167708,1.198402,0.005936,0.005921
1.168384,1.199073,0.006038,0.005860
1.168419,1.200406,0.006042,0.005901
1.168768,1.202773,0.006085,0.006011
1.169094,1.203803,0.006088,0.006052
1.169403,1.204430,0.006131,0.006024
