Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.145300,1.137201,0.002278,0.002209
1.144426,1.138110,0.002378,0.002350
1.144945,1.137786,0.002400,0.002305
1.147021,1.137675,0.002326,0.002268
1.148639,1.137840,0.002350,0.002330
1.149282,1.138291,0.002370,0.002382
1.149843,1.138586,0.002459,0.002393
1.150472,1.138885,0.002470,0.002361
1.151101,1.139442,0.002435,0.002362
1.154007,1.139337,0.002542,0.002501
1.155896,1.139316,0.002612,0.002502
1.157742,1.138848,0.002683,0.002461
1.158752,1.138533,0.002725,0.002462
1.159302,1.138558,0.002796,0.002463
1.160190,1.137443,0.002867,0.002422
1.161587,1.135656,0.002909,0.002424
1.163612,1.136020,0.002942,0.002426
1.164606,1.134992,0.002984,0.002533
1.165244,1.134919,0.003093,0.002609
1.165570,1.136455,0.003135,0.002578
1.166567,1.134855,0.003178,0.002612
1.167193,1.134792,0.003182,0.002507
1.169098,1.134598,0.003253,0.002551
1.171422,1.134366,0.003296,0.002594
1.172053,1.134580,0.003338,0.002565
1.173375,1.134382,0.003381,0.002598
1.174547,1.134360,0.003384,0.002642
1.175134,1.134474,0.003348,0.002750
1.176492,1.134712,0.003323,0.002826
1.178232,1.135053,0.003327,0.002934
1.179544,1.135278,0.003331,0.002904
1.180358,1.136239,0.003305,0.002906
1.181143,1.136136,0.003339,0.002908
1.181763,1.136196,0.003372,0.002974
1.183454,1.136273,0.003376,0.003040
1.185189,1.136370,0.003409,0.003042
1.186584,1.136312,0.003383,0.003214
1.187383,1.136503,0.003357,0.003345
1.188127,1.136459,0.003391,0.003379
1.189136,1.136326,0.003465,0.003381
1.189507,1.136422,0.003499,0.003447
1.190580,1.136314,0.003573,0.003545
1.191994,1.136416,0.003646,0.003547
1.194024,1.136793,0.003650,0.003581
1.194469,1.136938,0.003624,0.003616
1.195524,1.137040,0.003587,0.003682
1.196704,1.137287,0.003591,0.003684
