Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.167390,1.210529,0.002883,0.002595
1.168860,1.210860,0.002873,0.002617
1.171626,1.211654,0.002899,0.002683
1.173319,1.212560,0.002922,0.002695
1.173791,1.215595,0.002971,0.002744
1.176109,1.216252,0.003013,0.002786
1.178014,1.217117,0.003075,0.002823
1.178822,1.218156,0.003129,0.002856
1.180492,1.218185,0.003285,0.002948
1.182929,1.219732,0.003340,0.003010
1.185003,1.222067,0.003419,0.003095
1.186088,1.224196,0.003451,0.003157
1.186059,1.223991,0.003482,0.003220
1.189842,1.228144,0.003584,0.003259
1.192092,1.231612,0.003663,0.003298
1.194612,1.233843,0.003719,0.003363
1.196410,1.236932,0.003798,0.003402
1.198554,1.239943,0.003911,0.003491
1.201348,1.243022,0.003967,0.003588
1.203122,1.245508,0.004025,0.003596
1.205714,1.248391,0.004115,0.003686
1.207622,1.251991,0.004125,0.003719
1.207650,1.252044,0.004159,0.003809
1.213356,1.258761,0.004148,0.003875
1.216193,1.262699,0.004239,0.003908
1.217982,1.265081,0.004331,0.003975
1.221026,1.268162,0.004497,0.004099
1.224062,1.271951,0.004663,0.004225
1.227567,1.275889,0.004830,0.004408
1.230082,1.279805,0.004998,0.004558
1.234014,1.283915,0.005166,0.004711
1.236423,1.285912,0.005334,0.004920
1.236540,1.285651,0.005447,0.005050
1.244098,1.294229,0.005717,0.005204
1.247990,1.297201,0.005938,0.005449
1.251101,1.301917,0.006128,0.005579
1.254769,1.305205,0.006484,0.005800
1.256873,1.307083,0.006842,0.005965
1.262439,1.312181,0.007194,0.006155
1.265571,1.315921,0.007623,0.006404
1.270732,1.319175,0.008090,0.006690
1.275624,1.324143,0.008558,0.006944
1.275562,1.324173,0.009156,0.007207
1.283701,1.331412,0.009756,0.007499
1.287833,1.335070,0.010496,0.007850
1.294293,1.339601,0.011316,0.008327
1.298339,1.343551,0.012250,0.008778
1.298374,1.343568,0.013343,0.009318
1.309802,1.351691,0.014450,0.009832
1.314779,1.356602,0.015743,0.010402
1.318347,1.359429,0.017345,0.011103
1.322677,1.363770,0.018946,0.011870
1.322731,1.363815,0.020966,0.012947
1.334729,1.373908,0.023292,0.014151
1.339122,1.377056,0.024144,0.014621
1.342642,1.379501,0.025027,0.015054
1.348728,1.384375,0.026023,0.015558
1.348759,1.384211,0.027022,0.016104
1.357148,1.392722,0.028178,0.016666
1.363296,1.396550,0.029356,0.017307
1.367665,1.401023,0.030678,0.017763
