Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.167390,1.210529,0.002961,0.002428
1.168366,1.210260,0.002978,0.002562
1.168357,1.210200,0.003061,0.002636
1.170407,1.216502,0.003067,0.002697
1.171176,1.219165,0.003101,0.002749
1.173935,1.220820,0.003130,0.002793
1.175051,1.221526,0.003131,0.002858
1.175012,1.221534,0.003155,0.002891
1.178748,1.226771,0.003229,0.002956
1.179371,1.230465,0.003281,0.003076
1.180060,1.232186,0.003379,0.003171
1.180568,1.233311,0.003454,0.003260
1.180599,1.233258,0.003506,0.003326
1.183303,1.237580,0.003613,0.003422
1.184997,1.241204,0.003720,0.003546
1.186699,1.243687,0.003774,0.003589
1.188101,1.245949,0.003881,0.003659
1.188526,1.249317,0.003943,0.003728
1.189675,1.251832,0.004098,0.003797
1.190516,1.254872,0.004231,0.003891
1.191991,1.260081,0.004387,0.004019
1.193407,1.263270,0.004464,0.004149
1.195445,1.267863,0.004645,0.004278
1.196142,1.271697,0.004708,0.004442
1.197822,1.277499,0.004841,0.004573
1.199037,1.282112,0.004952,0.004762
1.201107,1.286801,0.005111,0.004954
1.202567,1.292794,0.005294,0.005086
1.204462,1.297852,0.005422,0.005338
1.206267,1.303841,0.005575,0.005474
1.208395,1.309062,0.005808,0.005752
1.209084,1.311213,0.005986,0.005924
1.209050,1.311223,0.006220,0.006146
1.214982,1.323634,0.006456,0.006440
1.216791,1.328670,0.006717,0.006771
1.220275,1.333817,0.007003,0.007034
1.221523,1.337044,0.007442,0.007334
1.221503,1.337063,0.007812,0.007660
1.226276,1.347816,0.008326,0.007991
1.228188,1.352879,0.008892,0.008419
1.231565,1.358235,0.009460,0.008877
1.233347,1.361722,0.010087,0.009346
1.233334,1.361822,0.010813,0.009840
1.239411,1.374299,0.011648,0.010341
1.242037,1.379418,0.012510,0.011005
1.243938,1.384428,0.013508,0.011738
1.246418,1.389008,0.014705,0.012626
1.246473,1.389110,0.016055,0.013655
1.253479,1.402841,0.017540,0.014708
1.255682,1.407674,0.019287,0.015934
1.257344,1.412786,0.021296,0.017521
1.259708,1.416771,0.023653,0.019413
1.259703,1.416698,0.026501,0.021738
1.266208,1.431738,0.029749,0.024501
1.268820,1.437783,0.030874,0.025385
1.270139,1.443214,0.032141,0.026330
1.273804,1.447470,0.033516,0.027386
1.276485,1.454641,0.034970,0.028677
1.279530,1.460276,0.036551,0.030075
1.282498,1.468436,0.038397,0.031566
1.285233,1.473326,0.040360,0.033186
