Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.004267,0.003414
0.998999,0.998207,0.004243,0.003435
0.999293,0.998143,0.004383,0.003574
1.003357,0.997154,0.004355,0.003688
1.006664,0.996520,0.004426,0.003741
1.007436,0.996311,0.004523,0.003786
1.010398,0.994750,0.004528,0.003862
1.012606,0.994218,0.004640,0.003894
1.017508,0.993980,0.004790,0.004015
1.018154,0.994101,0.004975,0.004136
1.023164,0.995199,0.005191,0.004303
1.025275,0.996007,0.005378,0.004425
1.028438,0.998173,0.005524,0.004512
1.029165,0.999080,0.005807,0.004565
1.033293,1.002098,0.005957,0.004572
1.035781,1.004864,0.006147,0.004533
1.037998,1.006227,0.006368,0.004621
1.042214,1.010199,0.006486,0.004629
1.045249,1.013333,0.006742,0.004637
1.047477,1.015622,0.006925,0.004680
1.052164,1.019353,0.007111,0.004723
1.055893,1.022034,0.007405,0.004814
1.058228,1.025597,0.007527,0.004857
1.058785,1.026498,0.007781,0.004948
1.067333,1.031825,0.007905,0.004956
1.067269,1.031824,0.007996,0.005012
1.073142,1.037175,0.008202,0.005188
1.074593,1.038297,0.008363,0.005196
1.083211,1.044596,0.008537,0.005324
1.084277,1.046130,0.008781,0.005499
1.093155,1.050906,0.009092,0.005589
1.092693,1.050879,0.009301,0.005730
1.092383,1.050921,0.009580,0.005823
1.106438,1.060807,0.009827,0.005832
1.111418,1.063887,0.010006,0.006009
1.110978,1.063871,0.010290,0.006103
1.121371,1.069726,0.010508,0.006077
1.122561,1.069974,0.010828,0.006219
1.128573,1.074748,0.011085,0.006363
1.135802,1.078190,0.011445,0.006543
1.141737,1.081404,0.011911,0.006809
1.143427,1.082593,0.012314,0.006993
1.152235,1.087552,0.012681,0.007259
1.152396,1.087796,0.013159,0.007491
1.161273,1.094383,0.013499,0.007676
1.163727,1.097355,0.013986,0.008030
1.167251,1.098643,0.014686,0.008251
1.170622,1.100949,0.015356,0.008571
1.178967,1.107244,0.016112,0.009063
1.179258,1.107857,0.017198,0.009510
1.192218,1.115797,0.018381,0.010130
1.196839,1.117641,0.019947,0.011012
1.205230,1.122288,0.021865,0.011810
1.210325,1.125459,0.022468,0.012053
1.210230,1.125481,0.023121,0.012388
1.220626,1.129600,0.023789,0.012611
1.228041,1.132247,0.024461,0.012822
1.232453,1.136200,0.025388,0.013202
1.240040,1.139590,0.026255,0.013584
1.247264,1.141945,0.027466,0.014058
