Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.183690,1.315730,0.000927,0.001473
1.183563,1.315355,0.000913,0.001434
1.183738,1.315421,0.000941,0.001361
1.184373,1.315711,0.000965,0.001340
1.184722,1.316059,0.000984,0.001405
1.184960,1.316430,0.001001,0.001416
1.185396,1.316853,0.001015,0.001396
1.185783,1.317147,0.001028,0.001407
1.185975,1.317491,0.001055,0.001464
1.186443,1.317893,0.001056,0.001465
1.187431,1.318224,0.001057,0.001401
1.189885,1.318424,0.001120,0.001345
1.191816,1.318712,0.001148,0.001318
1.192923,1.319452,0.001149,0.001319
1.193728,1.320656,0.001176,0.001349
1.194342,1.322392,0.001177,0.001284
1.194680,1.323574,0.001205,0.001228
1.195142,1.324053,0.001206,0.001200
1.195634,1.324480,0.001207,0.001296
1.196209,1.324754,0.001208,0.001298
1.196496,1.324990,0.001209,0.001337
1.196830,1.325363,0.001210,0.001367
1.197944,1.325678,0.001211,0.001311
1.199084,1.326015,0.001212,0.001312
1.201065,1.327598,0.001213,0.001352
1.201455,1.327957,0.001214,0.001382
1.202034,1.328285,0.001215,0.001411
1.202381,1.330541,0.001216,0.001469
1.202860,1.332082,0.001217,0.001538
1.203319,1.333939,0.001218,0.001539
1.203729,1.334655,0.001219,0.001607
1.204256,1.335515,0.001220,0.001694
1.204680,1.336492,0.001221,0.001820
1.205405,1.336842,0.001222,0.001793
1.207006,1.337384,0.001260,0.001756
1.208463,1.337950,0.001297,0.001719
1.209691,1.338529,0.001362,0.001691
1.209958,1.338777,0.001363,0.001721
1.211060,1.340295,0.001364,0.001761
1.211837,1.341438,0.001365,0.001763
1.212634,1.342595,0.001430,0.001803
1.213392,1.343073,0.001495,0.001872
1.213825,1.344111,0.001496,0.001844
1.214706,1.344559,0.001497,0.001749
1.215454,1.345027,0.001535,0.001789
1.215753,1.346445,0.001573,0.001850
1.216067,1.347122,0.001611,0.001851
1.216519,1.348357,0.001612,0.001814
1.217068,1.350384,0.001650,0.001718
1.218265,1.351355,0.001679,0.001719
1.218780,1.352235,0.001773,0.001760
1.219607,1.353639,0.001747,0.001829
1.219788,1.354765,0.001748,0.001830
1.219966,1.355439,0.001786,0.001862
1.220616,1.356050,0.001852,0.001893
1.220771,1.357160,0.001919,0.001895
1.221091,1.357255,0.001921,0.001828
1.220758,1.357683,0.001922,0.001799
1.221066,1.358792,0.001960,0.001869
1.221291,1.359707,0.002027,0.001832
1.222124,1.360598,0.002094,0.001775
1.222677,1.361641,0.002095,0.001717
1.224515,1.363000,0.002096,0.001689
1.225980,1.364634,0.002126,0.001749
1.226456,1.365875,0.002193,0.001750
1.227738,1.367331,0.002196,0.001782
1.229575,1.368455,0.002160,0.001625
1.230183,1.369535,0.002198,0.001626
1.230751,1.370330,0.002228,0.001559
1.231310,1.371271,0.002296,0.001561
1.232751,1.372423,0.002298,0.001523
1.233464,1.373873,0.002234,0.001494
1.236126,1.374851,0.002273,0.001555
1.237049,1.376433,0.002341,0.001556
1.237167,1.376802,0.002371,0.001598
1.238825,1.378154,0.002336,0.001660
1.239483,1.379131,0.002403,0.001850
1.240923,1.380746,0.002508,0.001921
1.241865,1.382394,0.002614,0.002023
1.242323,1.383840,0.002683,0.002124
1.243951,1.384852,0.002724,0.002157
1.245782,1.385872,0.002896,0.002438
1.247727,1.386725,0.003059,0.002630
1.248917,1.388860,0.003232,0.002762
1.249598,1.390668,0.003339,0.002824
1.251380,1.391276,0.003446,0.002956
1.252381,1.392050,0.003714,0.003149
1.253558,1.393061,0.003944,0.003281
1.254813,1.394173,0.004108,0.003374
1.255928,1.395575,0.004216,0.003497
1.258850,1.396805,0.004419,0.003530
1.260097,1.398886,0.004583,0.003533
1.260492,1.399893,0.004748,0.003626
1.261437,1.400587,0.004847,0.003659
1.262793,1.401369,0.004918,0.003722
1.264875,1.402149,0.005017,0.003786
1.265850,1.403958,0.005116,0.003759
1.266607,1.405476,0.005226,0.003793
1.268534,1.406746,0.005365,0.003857
1.271008,1.408471,0.005436,0.003921
1.272907,1.410053,0.005469,0.003955
1.274998,1.412452,0.005513,0.003989
1.275730,1.412954,0.005623,0.004084
1.277092,1.414356,0.005772,0.004179
1.278061,1.415127,0.005805,0.004213
1.280288,1.416340,0.005955,0.004308
1.281614,1.417676,0.006066,0.004434
1.282949,1.419420,0.006216,0.004591
1.285805,1.420745,0.006395,0.004748
1.288112,1.423155,0.006642,0.004978
1.288845,1.423788,0.006889,0.005207
1.290051,1.424294,0.007136,0.005468
1.291440,1.425911,0.007317,0.005698
1.292900,1.428978,0.007459,0.005929
1.295227,1.430136,0.007707,0.006129
1.296486,1.431989,0.007995,0.006359
1.298669,1.433973,0.008244,0.006683
1.300413,1.435926,0.008426,0.006946
1.303512,1.437838,0.008638,0.007303
1.304347,1.439781,0.009024,0.007732
1.306578,1.441187,0.009265,0.008130
1.307998,1.443235,0.009614,0.008456
1.309588,1.444623,0.009856,0.008752
1.311130,1.445833,0.010177,0.009090
1.313383,1.447779,0.010459,0.009325
1.316711,1.449224,0.010713,0.009591
1.319002,1.451151,0.010927,0.009858
1.320086,1.452474,0.011240,0.010157
1.321595,1.454074,0.011563,0.010518
1.322148,1.454838,0.011847,0.011005
1.324177,1.455717,0.012201,0.011493
1.325082,1.456992,0.012594,0.011919
1.327155,1.459250,0.012988,0.012419
1.330800,1.459907,0.013453,0.012983
1.332875,1.462530,0.013918,0.013507
1.334956,1.464936,0.014384,0.014000
1.336577,1.467302,0.014852,0.014629
1.338267,1.469562,0.015358,0.015301
1.339031,1.470870,0.015717,0.015889
1.340430,1.471992,0.016086,0.016478
1.343167,1.473495,0.016585,0.017141
1.344664,1.475548,0.017203,0.017900
1.346800,1.477561,0.017823,0.018629
1.348578,1.479074,0.018404,0.019327
1.351208,1.479835,0.019085,0.020133
1.354267,1.482484,0.019837,0.021003
1.355292,1.483974,0.020661,0.021906
1.355665,1.486941,0.021526,0.022843
1.357937,1.488093,0.022393,0.023655
1.358927,1.489392,0.023261,0.024627
1.361474,1.490212,0.024200,0.025738
1.363156,1.491024,0.025181,0.026883
1.364765,1.492488,0.026334,0.028019
1.366718,1.493961,0.027739,0.029305
1.369991,1.494851,0.029147,0.030720
1.372197,1.496664,0.030456,0.032192
1.372954,1.498565,0.031757,0.033611
1.374027,1.501229,0.033129,0.035159
1.376586,1.504325,0.034573,0.036774
1.378031,1.504801,0.036101,0.038360
1.380621,1.505711,0.037632,0.040046
1.381948,1.506606,0.039236,0.041872
1.383183,1.507709,0.041086,0.043692
1.384782,1.509703,0.042980,0.045620
1.387686,1.510580,0.044875,0.047628
1.389320,1.511425,0.046957,0.049660
1.391290,1.512087,0.049113,0.051868
1.392869,1.513522,0.051344,0.054250
1.394568,1.515045,0.053620,0.056723
1.396958,1.516440,0.056103,0.059308
1.397998,1.517996,0.058741,0.061939
1.400174,1.518896,0.061628,0.064867
1.401726,1.521203,0.064675,0.068007
1.403186,1.521712,0.067981,0.071258
1.405880,1.522952,0.071179,0.074371
1.407394,1.524560,0.072748,0.075880
1.409614,1.525798,0.074345,0.077384
1.411920,1.528417,0.075848,0.079013
1.414349,1.528919,0.077371,0.080743
1.415854,1.529850,0.079148,0.082459
1.417781,1.531496,0.080891,0.084335
1.418874,1.532878,0.082718,0.086106
