Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.183690,1.315730,0.001209,0.000805
1.183334,1.315543,0.001208,0.000840
1.183743,1.315456,0.001207,0.000826
1.184104,1.315619,0.001207,0.000854
1.184757,1.315655,0.001207,0.000876
1.185168,1.316002,0.001206,0.000895
1.187031,1.316135,0.001206,0.000912
1.188759,1.316291,0.001180,0.000954
1.189571,1.316337,0.001181,0.001011
1.190109,1.316278,0.001218,0.001040
1.190499,1.316371,0.001193,0.001041
1.192189,1.316526,0.001221,0.001098
1.194181,1.316635,0.001258,0.001070
1.195046,1.316682,0.001224,0.001042
1.195713,1.316770,0.001225,0.001071
1.196227,1.317054,0.001227,0.001128
1.196811,1.317112,0.001228,0.001128
1.197334,1.317271,0.001265,0.001185
1.197839,1.317413,0.001267,0.001214
1.198164,1.317501,0.001304,0.001215
1.198495,1.317497,0.001306,0.001244
1.200930,1.317759,0.001307,0.001244
1.202515,1.317886,0.001335,0.001245
1.203047,1.317942,0.001337,0.001218
1.203555,1.318497,0.001302,0.001190
1.204002,1.318933,0.001367,0.001229
1.204397,1.319866,0.001432,0.001258
1.204993,1.320872,0.001462,0.001287
1.207029,1.321526,0.001500,0.001344
1.208791,1.321623,0.001538,0.001411
1.209575,1.321959,0.001576,0.001441
1.210525,1.322155,0.001614,0.001441
1.211012,1.322354,0.001616,0.001414
1.211434,1.322517,0.001617,0.001357
1.212118,1.322651,0.001619,0.001358
1.213383,1.322861,0.001658,0.001359
1.215488,1.322940,0.001760,0.001426
1.216262,1.323156,0.001762,0.001465
1.217398,1.323229,0.001763,0.001495
1.218067,1.323489,0.001829,0.001562
1.218471,1.323627,0.001896,0.001563
1.219940,1.323944,0.001936,0.001536
1.221044,1.323977,0.001911,0.001536
1.222809,1.324184,0.001875,0.001508
1.223855,1.324369,0.001905,0.001509
1.224742,1.324742,0.002001,0.001549
1.226247,1.324919,0.002031,0.001549
1.227108,1.325066,0.001996,0.001617
1.228451,1.325678,0.002034,0.001675
1.229124,1.327372,0.002064,0.001705
1.230303,1.328341,0.002160,0.001744
1.231117,1.329073,0.002126,0.001707
1.231562,1.329304,0.002127,0.001641
1.233556,1.329680,0.002166,0.001680
1.234021,1.329821,0.002206,0.001681
1.234774,1.330384,0.002238,0.001644
1.234925,1.330466,0.002203,0.001674
1.235535,1.330818,0.002205,0.001703
1.236184,1.331123,0.002311,0.001704
1.237563,1.331354,0.002351,0.001705
1.238167,1.331779,0.002355,0.001735
1.239496,1.332030,0.002462,0.001736
1.241032,1.332296,0.002596,0.001737
1.242609,1.333982,0.002694,0.001806
1.244667,1.334525,0.002868,0.001778
1.245859,1.336514,0.002938,0.001808
1.247155,1.336900,0.003075,0.001780
1.248148,1.337170,0.003277,0.001848
1.249309,1.337640,0.003480,0.001811
