Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.004019,0.002946
1.001119,1.000342,0.004117,0.002970
1.002293,1.004158,0.004093,0.002990
1.017219,1.051866,0.004113,0.003008
1.017442,1.053257,0.004256,0.003074
1.019690,1.063869,0.004343,0.003166
1.021185,1.070622,0.004450,0.003246
1.023159,1.077954,0.004573,0.003316
1.024341,1.082203,0.004710,0.003439
1.024623,1.085270,0.004906,0.003522
1.027284,1.096044,0.005103,0.003635
1.029145,1.104836,0.005210,0.003759
1.030401,1.110617,0.005378,0.003884
1.031967,1.118498,0.005486,0.004071
1.032275,1.120998,0.005526,0.004197
1.035371,1.129695,0.005695,0.004385
1.035353,1.129704,0.005764,0.004512
1.037239,1.139385,0.005964,0.004596
1.040254,1.149643,0.006073,0.004724
1.042392,1.155729,0.006144,0.004886
1.042794,1.158126,0.006245,0.004900
1.045055,1.165698,0.006286,0.004958
1.046897,1.171979,0.006327,0.005091
1.048736,1.177686,0.006430,0.005183
1.051088,1.184449,0.006471,0.005350
1.052356,1.189233,0.006512,0.005484
1.054131,1.194221,0.006646,0.005610
1.054441,1.197146,0.006718,0.005780
1.058096,1.206225,0.006822,0.005920
1.060789,1.212660,0.006956,0.006124
1.062529,1.219429,0.007030,0.006264
1.064669,1.226232,0.007133,0.006437
1.066194,1.230421,0.007176,0.006686
1.068377,1.237079,0.007280,0.006938
1.071005,1.244914,0.007324,0.007071
1.074504,1.251481,0.007430,0.007367
1.076246,1.257612,0.007566,0.007655
1.077788,1.265455,0.007746,0.007834
1.079827,1.270966,0.007927,0.008049
1.080482,1.273367,0.008108,0.008232
1.080409,1.273336,0.008320,0.008448
1.087240,1.290278,0.008566,0.008632
1.088915,1.300738,0.008779,0.008818
1.091915,1.309122,0.009025,0.009086
1.092201,1.311031,0.009209,0.009357
1.096964,1.321505,0.009457,0.009708
1.099112,1.329887,0.009800,0.010061
1.100803,1.336815,0.010177,0.010462
1.103806,1.342927,0.014955,0.014984
1.106251,1.350371,0.015366,0.015245
