Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003477,0.002675
1.002359,0.999858,0.003526,0.002725
1.006188,1.002627,0.003613,0.002765
1.007554,1.003013,0.003602,0.002853
1.009880,1.004481,0.003722,0.002926
1.011882,1.005442,0.003777,0.003023
1.013607,1.006790,0.003759,0.003032
1.016176,1.009050,0.003909,0.003110
1.018589,1.011313,0.003951,0.003254
1.020664,1.013875,0.004067,0.003328
1.023035,1.016379,0.004182,0.003443
1.025172,1.019385,0.004256,0.003448
1.028281,1.022608,0.004374,0.003524
1.030717,1.024889,0.004553,0.003600
1.033142,1.028334,0.004765,0.003716
1.036028,1.031467,0.005009,0.003822
1.038958,1.034879,0.005223,0.003899
1.041081,1.038378,0.005408,0.003975
1.044986,1.042810,0.005686,0.004012
1.047434,1.045384,0.005863,0.004049
1.050464,1.049224,0.006050,0.004056
1.053734,1.052950,0.006364,0.004133
1.057451,1.056874,0.006482,0.004140
1.061873,1.060990,0.006734,0.004219
1.065545,1.064846,0.006914,0.004297
1.067746,1.067866,0.007095,0.004407
1.072522,1.071191,0.007384,0.004526
1.076679,1.075497,0.007601,0.004574
1.081046,1.079457,0.007787,0.004623
1.085460,1.082887,0.007976,0.004704
1.089842,1.086519,0.008177,0.004784
1.092193,1.089661,0.008379,0.004864
1.097328,1.092802,0.008683,0.004944
1.102367,1.096600,0.008956,0.005024
1.107582,1.100852,0.009196,0.005178
1.111470,1.103756,0.009536,0.005301
1.118362,1.107249,0.009779,0.005423
1.121950,1.110279,0.010123,0.005578
1.126878,1.113617,0.010503,0.005734
1.133311,1.117088,0.010918,0.005890
1.136507,1.120262,0.011450,0.006090
1.140667,1.122792,0.011917,0.006278
1.143582,1.126617,0.012385,0.006467
1.147348,1.128667,0.012925,0.006730
1.152945,1.132262,0.013573,0.006890
1.156092,1.134372,0.014215,0.007123
1.161562,1.138013,0.015010,0.007399
1.165737,1.141428,0.015882,0.007708
1.171105,1.144451,0.016911,0.008017
1.175734,1.146420,0.018189,0.008404
1.179645,1.149498,0.019737,0.008823
1.186208,1.152426,0.021693,0.009319
1.192157,1.155577,0.024077,0.009902
1.197557,1.158814,0.024833,0.010089
1.203663,1.161857,0.025662,0.010305
1.209205,1.163241,0.026482,0.010463
1.215296,1.165882,0.027447,0.010707
1.219851,1.168559,0.028599,0.010997
1.227569,1.170640,0.029886,0.011227
1.234023,1.174146,0.031225,0.011573
