Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.307914,1.321735,0.002998,-0.001550
1.307590,1.321238,0.003042,-0.001417
1.307965,1.321441,0.003077,-0.001310
1.308262,1.321627,0.003003,-0.001271
1.308168,1.323526,0.002982,-0.001194
1.309893,1.324250,0.003015,-0.001224
1.310857,1.324412,0.003043,-0.001325
1.311300,1.324781,0.003067,-0.001378
1.312311,1.324899,0.003027,-0.001461
1.312338,1.324886,0.003149,-0.001496
1.312854,1.325134,0.003195,-0.001461
1.314624,1.325459,0.003272,-0.001544
1.315350,1.325537,0.003318,-0.001511
1.316041,1.325727,0.003321,-0.001325
1.316409,1.326147,0.003324,-0.001174
1.317016,1.326707,0.003327,-0.001128
1.317830,1.327352,0.003330,-0.001164
1.318621,1.328067,0.003332,-0.001282
1.319723,1.328310,0.003444,-0.001330
1.319702,1.328405,0.003490,-0.001331
1.320500,1.328443,0.003492,-0.001332
1.321325,1.329163,0.003495,-0.001144
1.321824,1.329474,0.003498,-0.000956
1.322760,1.329679,0.003544,-0.000874
1.323598,1.330384,0.003471,-0.000875
1.323952,1.330879,0.003474,-0.000911
1.324178,1.331875,0.003477,-0.000829
1.325506,1.332529,0.003480,-0.000783
1.326155,1.332752,0.003483,-0.000819
1.326836,1.333649,0.003486,-0.000903
1.327835,1.334305,0.003489,-0.000952
1.328999,1.334761,0.003492,-0.000953
1.329388,1.335045,0.003528,-0.000918
1.329295,1.335344,0.003498,-0.000920
1.329663,1.336400,0.003501,-0.000920
1.330905,1.336750,0.003504,-0.000837
1.331133,1.337337,0.003507,-0.000873
1.330960,1.337951,0.003543,-0.000945
1.331443,1.338380,0.003579,-0.000909
1.331994,1.339373,0.003582,-0.000838
1.332694,1.340503,0.003585,-0.000874
1.333563,1.341465,0.003588,-0.000803
1.333880,1.341793,0.003591,-0.000695
1.334874,1.342611,0.003594,-0.000780
1.335621,1.343481,0.003597,-0.000746
1.336192,1.344120,0.003633,-0.000747
1.336787,1.344487,0.003636,-0.000748
1.337267,1.345215,0.003640,-0.000628
1.337646,1.345841,0.003643,-0.000581
1.338568,1.346511,0.003646,-0.000617
1.339075,1.347217,0.003649,-0.000618
1.339793,1.347956,0.003685,-0.000581
1.340428,1.349450,0.003689,-0.000582
1.340740,1.349778,0.003658,-0.000619
1.340928,1.350933,0.003661,-0.000740
1.341107,1.352084,0.003664,-0.000705
1.342013,1.352193,0.003701,-0.000741
1.342808,1.353511,0.003704,-0.000936
1.342658,1.354113,0.003707,-0.000901
1.343615,1.354844,0.003710,-0.000903
1.344026,1.355688,0.003713,-0.000855
1.344937,1.356108,0.003750,-0.000819
1.345237,1.356937,0.003719,-0.000893
1.345913,1.357855,0.003723,-0.000943
1.346143,1.359003,0.003805,-0.000943
1.347210,1.359915,0.003842,-0.000944
1.347869,1.360554,0.003891,-0.000981
1.348171,1.361425,0.003860,-0.001104
1.348808,1.362682,0.003863,-0.001154
1.349497,1.363775,0.003866,-0.001193
1.350230,1.364904,0.003949,-0.001230
1.350814,1.365737,0.003998,-0.001268
1.351474,1.366088,0.004001,-0.001232
1.352078,1.367072,0.004004,-0.001234
1.352264,1.367659,0.004087,-0.001235
1.353001,1.368951,0.004137,-0.001199
1.354226,1.369893,0.004186,-0.001286
1.355533,1.370349,0.004189,-0.001287
1.356217,1.371845,0.004226,-0.001201
1.356649,1.372783,0.004230,-0.001127
1.357775,1.373240,0.004280,-0.001090
1.358476,1.374528,0.004238,-0.001053
1.358622,1.375304,0.004241,-0.000817
1.359422,1.376504,0.004279,-0.000656
1.360063,1.377716,0.004409,-0.000495
1.360853,1.378946,0.004459,-0.000421
1.362316,1.380187,0.004417,-0.000384
1.363298,1.381082,0.004420,-0.000185
1.363497,1.382045,0.004504,-0.000023
1.364609,1.382943,0.004589,0.000139
1.366095,1.383735,0.004640,0.000252
1.368008,1.385601,0.004597,0.000452
1.368097,1.385734,0.004635,0.000565
1.368961,1.386832,0.004685,0.000640
1.370046,1.388988,0.004770,0.000716
1.370722,1.389631,0.004821,0.000792
1.371950,1.390407,0.004825,0.000868
1.373195,1.391454,0.004956,0.000869
1.373914,1.393603,0.005088,0.000908
1.375039,1.394904,0.005175,0.000984
1.376401,1.396348,0.005215,0.001099
1.377780,1.397426,0.005347,0.001251
1.378593,1.398585,0.005561,0.001252
1.379919,1.399118,0.005647,0.001291
1.382434,1.400843,0.005699,0.001329
1.384206,1.402480,0.005786,0.001330
1.384998,1.403980,0.006048,0.001332
1.386039,1.405209,0.006346,0.001447
1.387119,1.406166,0.006598,0.001601
1.388254,1.406980,0.006733,0.001717
1.388681,1.408786,0.006938,0.001756
1.389880,1.409844,0.007237,0.001758
1.392045,1.411171,0.007442,0.001836
1.394786,1.412323,0.007613,0.001991
1.396320,1.414179,0.007737,0.002146
1.397074,1.414863,0.007908,0.002263
1.398244,1.415954,0.008080,0.002509
1.400005,1.418887,0.008204,0.002832
1.400750,1.420054,0.008471,0.003155
1.401907,1.421888,0.008691,0.003478
1.404837,1.423529,0.008816,0.003802
1.407587,1.424436,0.008906,0.004126
1.408667,1.425815,0.009044,0.004451
1.409649,1.427970,0.009231,0.004738
1.411378,1.428906,0.009321,0.004986
1.412570,1.430042,0.009460,0.005273
1.413692,1.431783,0.009730,0.005754
1.415532,1.433051,0.010001,0.006236
1.418424,1.434274,0.010308,0.006641
1.419209,1.434936,0.010579,0.007099
1.421073,1.436794,0.010886,0.007558
1.422216,1.438494,0.011194,0.007966
1.424250,1.439114,0.011550,0.008297
1.425363,1.440683,0.011811,0.008706
1.426223,1.442621,0.012072,0.009195
1.428289,1.444539,0.012514,0.009801
1.430129,1.446333,0.013041,0.010408
1.432794,1.447469,0.013437,0.010977
1.434869,1.448933,0.013785,0.011546
1.436563,1.450438,0.014312,0.012286
1.437832,1.452602,0.014878,0.013222
1.439122,1.454035,0.015312,0.013964
1.440342,1.455254,0.015796,0.014708
1.443243,1.456983,0.016413,0.015544
1.444954,1.458316,0.017152,0.016237
1.446123,1.459173,0.017856,0.016971
1.447205,1.462017,0.018560,0.017798
1.448849,1.462234,0.019315,0.018783
1.450232,1.463296,0.020106,0.019771
1.451867,1.464884,0.020813,0.020932
1.453682,1.467239,0.021485,0.022056
1.456005,1.467916,0.022232,0.023260
1.457274,1.468829,0.023126,0.024519
1.458686,1.471313,0.024107,0.026111
1.460454,1.472858,0.025249,0.027613
1.462403,1.474566,0.026369,0.029159
1.463334,1.477085,0.027526,0.030704
1.465324,1.478095,0.028684,0.032250
1.467818,1.479409,0.029845,0.033840
1.469295,1.480606,0.031008,0.035643
1.470111,1.483127,0.032393,0.037660
1.472718,1.484602,0.033866,0.039709
