Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.322995,1.367861,0.004360,-0.000085
1.321922,1.368805,0.004285,-0.000011
1.322073,1.370127,0.004332,0.000136
1.322053,1.370622,0.004423,0.000137
1.322444,1.370795,0.004503,0.000211
1.322750,1.371452,0.004627,0.000174
1.322729,1.372973,0.004630,0.000137
1.322486,1.373901,0.004721,0.000212
1.322370,1.374870,0.004845,0.000287
1.322038,1.376302,0.004970,0.000362
1.322023,1.376953,0.004972,0.000523
1.322567,1.378230,0.004974,0.000598
1.322005,1.379581,0.005022,0.000785
1.322325,1.380899,0.004980,0.000824
1.321279,1.381795,0.005027,0.000787
1.321639,1.382714,0.005030,0.000863
1.321775,1.384576,0.005065,0.000901
1.321822,1.385824,0.005102,0.000941
1.321959,1.386743,0.005138,0.001017
1.322359,1.387779,0.005141,0.001056
1.322476,1.388513,0.005111,0.001245
1.322342,1.389515,0.005114,0.001397
1.322235,1.390086,0.005195,0.001474
1.323032,1.390982,0.005198,0.001514
1.323423,1.392104,0.005157,0.001553
1.323297,1.393582,0.005249,0.001669
1.323961,1.394604,0.005375,0.001708
1.324880,1.396273,0.005411,0.001787
1.325209,1.397582,0.005493,0.001903
1.325363,1.398868,0.005608,0.002095
1.325408,1.399977,0.005858,0.002174
1.325763,1.401202,0.006141,0.002214
1.326260,1.401841,0.006190,0.002293
1.326114,1.403419,0.006272,0.002410
1.326094,1.404525,0.006320,0.002489
1.327321,1.405845,0.006357,0.002453
1.327595,1.407960,0.006517,0.002532
1.327856,1.409966,0.006600,0.002689
1.328057,1.410952,0.006761,0.002808
1.328202,1.411469,0.006923,0.002887
1.328101,1.412274,0.007163,0.003058
1.328566,1.413387,0.007291,0.003306
1.329484,1.414395,0.007453,0.003479
1.329634,1.416249,0.007535,0.003651
1.330640,1.417431,0.007619,0.003862
1.330688,1.418903,0.007657,0.004190
1.331664,1.419525,0.007753,0.004557
1.332431,1.421304,0.007915,0.004887
1.332771,1.423077,0.008044,0.005178
1.333144,1.424678,0.008253,0.005548
1.333558,1.427106,0.008506,0.006073
1.333649,1.428618,0.008761,0.006483
1.333816,1.429321,0.008924,0.006815
1.334588,1.430597,0.009100,0.007226
1.335269,1.431988,0.009355,0.007768
1.335898,1.434138,0.009566,0.008260
1.336722,1.435706,0.009889,0.008754
1.337102,1.437073,0.010225,0.009248
1.337853,1.438550,0.010640,0.009822
1.338252,1.439593,0.010976,0.010358
1.340035,1.440894,0.011313,0.010935
1.339815,1.442943,0.011559,0.011473
1.341012,1.444823,0.011930,0.012185
1.342319,1.446370,0.012428,0.013016
1.342574,1.448088,0.012914,0.013770
1.342904,1.449752,0.013367,0.014487
1.343281,1.451769,0.013694,0.015324
1.344562,1.453658,0.014148,0.016255
1.345176,1.455404,0.014602,0.017107
1.346157,1.457255,0.015011,0.018028
1.347137,1.459705,0.015420,0.018952
1.348248,1.462263,0.015841,0.019876
1.349156,1.463955,0.016298,0.020937
1.350263,1.465549,0.016916,0.022080
1.351326,1.468213,0.017499,0.023224
1.352132,1.469738,0.018037,0.024251
1.352413,1.471880,0.018541,0.025318
1.353083,1.471709,0.018999,0.026175
1.353663,1.473992,0.019332,0.026993
1.354345,1.476513,0.019676,0.027988
1.355544,1.478525,0.020056,0.029026
1.356402,1.480538,0.020608,0.030107
1.356841,1.482408,0.021162,0.031312
1.359113,1.485692,0.021589,0.032559
1.360095,1.487236,0.022063,0.033812
1.361107,1.489076,0.022700,0.035108
1.362216,1.490624,0.023338,0.036365
1.362761,1.493546,0.023895,0.037623
1.363724,1.496130,0.024326,0.038804
1.364400,1.497968,0.024920,0.040246
1.365137,1.499880,0.025641,0.041853
1.366006,1.501388,0.026525,0.043723
1.366714,1.504775,0.027539,0.045800
1.367489,1.507219,0.028680,0.048100
1.368101,1.508619,0.029893,0.050433
1.369178,1.509080,0.031189,0.052907
1.370728,1.511107,0.032486,0.055648
1.372071,1.513925,0.033912,0.058520
1.373269,1.515939,0.035456,0.061726
1.374339,1.517488,0.037095,0.065077
1.375501,1.520716,0.038783,0.068656
1.376297,1.522234,0.040624,0.072626
1.376884,1.525380,0.042642,0.076938
1.377717,1.526874,0.044920,0.081563
1.378939,1.529723,0.047188,0.086321
1.379827,1.531972,0.049505,0.091179
1.380572,1.534391,0.051859,0.096339
1.381173,1.536520,0.054310,0.101731
1.381962,1.538762,0.056962,0.107566
1.384009,1.540830,0.059712,0.113844
1.385216,1.543484,0.062628,0.120483
1.386095,1.545700,0.065711,0.127570
1.386880,1.547386,0.068928,0.134881
1.387288,1.549199,0.072441,0.142655
1.388871,1.551241,0.076123,0.150879
1.389684,1.553766,0.079973,0.159596
1.390511,1.555966,0.083840,0.168597
1.391480,1.558146,0.087865,0.178053
1.391963,1.560450,0.092023,0.188007
1.393468,1.563793,0.096445,0.198459
1.394393,1.565890,0.101250,0.209628
1.395075,1.568469,0.106190,0.221358
1.395831,1.570024,0.111253,0.233547
1.397264,1.571725,0.116038,0.245040
1.399785,1.574959,0.118497,0.250825
1.400955,1.578446,0.121045,0.256826
1.401945,1.581343,0.123647,0.262777
1.402502,1.583937,0.126250,0.269025
1.404535,1.588089,0.128874,0.275324
1.404867,1.590154,0.131506,0.281754
1.405909,1.591641,0.134080,0.288203
