Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.307914,1.321735,0.003644,-0.001285
1.307045,1.322198,0.003671,-0.001317
1.307434,1.322231,0.003644,-0.001273
1.307774,1.322290,0.003563,-0.001236
1.307641,1.322322,0.003551,-0.001265
1.309734,1.322478,0.003540,-0.001289
1.310438,1.322670,0.003613,-0.001222
1.310981,1.322597,0.003601,-0.001199
1.311797,1.322223,0.003572,-0.001246
1.312043,1.323044,0.003609,-0.001176
1.314206,1.323251,0.003571,-0.001130
1.314833,1.323250,0.003650,-0.001049
1.315694,1.323320,0.003687,-0.001097
1.316488,1.322704,0.003690,-0.001097
1.316921,1.322559,0.003727,-0.001016
1.318475,1.322538,0.003655,-0.000900
1.319309,1.322782,0.003627,-0.000818
1.320249,1.323168,0.003664,-0.000819
1.321129,1.323192,0.003788,-0.000819
1.322135,1.323751,0.003824,-0.000773
1.323710,1.323834,0.003828,-0.000774
1.324353,1.323853,0.003756,-0.000810
1.325446,1.323854,0.003837,-0.000775
1.326160,1.323995,0.003963,-0.000693
1.327702,1.324137,0.003934,-0.000764
1.328265,1.324470,0.003861,-0.000764
1.329134,1.324891,0.003865,-0.000764
1.329992,1.325320,0.003870,-0.000647
1.330879,1.325292,0.003874,-0.000648
1.332357,1.325458,0.003879,-0.000612
1.333663,1.325363,0.003882,-0.000613
1.334310,1.325891,0.003886,-0.000577
1.335687,1.326362,0.003857,-0.000542
1.337035,1.326447,0.003784,-0.000543
1.338303,1.326229,0.003755,-0.000543
1.339490,1.326563,0.003759,-0.000497
1.340394,1.326447,0.003796,-0.000497
1.341197,1.326518,0.003723,-0.000581
1.342556,1.326981,0.003605,-0.000664
1.343220,1.327156,0.003643,-0.000712
1.344243,1.327717,0.003691,-0.000713
1.345113,1.327755,0.003662,-0.000713
1.346264,1.328238,0.003632,-0.000748
1.347968,1.327801,0.003636,-0.000713
1.348670,1.328115,0.003607,-0.000785
1.349808,1.328400,0.003645,-0.000749
1.351609,1.328246,0.003683,-0.000785
1.352549,1.328895,0.003687,-0.000869
1.353861,1.329377,0.003691,-0.000917
1.355249,1.329843,0.003695,-0.000917
1.357050,1.329968,0.003733,-0.000846
1.357548,1.330029,0.003738,-0.000775
1.358685,1.330541,0.003742,-0.000728
1.359258,1.330374,0.003746,-0.000645
1.361348,1.330847,0.003750,-0.000562
1.362159,1.331649,0.003834,-0.000562
1.362402,1.332426,0.003873,-0.000562
1.363752,1.331978,0.003877,-0.000599
1.364715,1.332393,0.003915,-0.000635
1.365962,1.332661,0.003954,-0.000599
1.367318,1.332930,0.004004,-0.000599
1.368403,1.333181,0.004009,-0.000563
1.369299,1.333264,0.004013,-0.000444
